FUNCTION_ONE,FUNCTION_TWO,LABEL,PREDICT
"    public void testSentFront() {
        String botRecord = ""hello"";
        String msg = ""hellohow are you"";
        Pattern p = null;
        Matcher m = null;
        p = Pattern.compile("".*?hel"", Pattern.CASE_INSENSITIVE);
        m = p.matcher(msg);
        boolean _found = false;
        while (m.find()) {
            System.out.println("" : Text \"""" + m.group() + ""\"" start :  "" + m.start() + "" end : "" + m.end() + ""."");
            _found = true;
        }
        assertTrue(_found);
    }","    @SuppressWarnings(""unchecked"")
    public static <T> T[] addToArray(T[] array, T el) {
        T[] newArray = (T[]) Array.newInstance(array.getClass().getComponentType(), array.length + 1);
        System.arraycopy(array, 0, newArray, 0, array.length);
        newArray[array.length] = el;
        return newArray;
    }",0,0
"    public final void randomize(int[] index, Random random) {
        for (int j = index.length - 1; j > 0; j--) {
            int k = random.nextInt(j + 1);
            int temp = index[j];
            index[j] = index[k];
            index[k] = temp;
        }
    }","    public static double[][] transpose(double[][] a) {
        int rows = a.length;
        int cols = a[0].length;
        double[][] res = new double[cols][rows];
        for (int i = 0; i < rows; i++) {
            for (int j = 0; j < cols; j++) {
                res[j][i] = a[i][j];
            }
        }
        return res;
    }",0,0
"    private void buildAttributeConstructor(Instances data) throws Exception {
        m_eigenvalues = null;
        m_outputNumAtts = -1;
        m_attributeFilter = null;
        m_nominalToBinFilter = null;
        m_sumOfEigenValues = 0.0;
        m_trainInstances = new Instances(data);
        m_trainHeader = new Instances(m_trainInstances, 0);
        m_replaceMissingFilter = new ReplaceMissingValues();
        m_replaceMissingFilter.setInputFormat(m_trainInstances);
        m_trainInstances = Filter.useFilter(m_trainInstances, m_replaceMissingFilter);
        m_nominalToBinFilter = new NominalToBinary();
        m_nominalToBinFilter.setInputFormat(m_trainInstances);
        m_trainInstances = Filter.useFilter(m_trainInstances, m_nominalToBinFilter);
        Vector deleteCols = new Vector();
        for (int i = 0; i < m_trainInstances.numAttributes(); i++) {
            if (m_trainInstances.numDistinctValues(i) <= 1) {
                deleteCols.addElement(new Integer(i));
            }
        }
        if (m_trainInstances.classIndex() >= 0) {
            m_hasClass = true;
            m_classIndex = m_trainInstances.classIndex();
            deleteCols.addElement(new Integer(m_classIndex));
        }
        if (deleteCols.size() > 0) {
            m_attributeFilter = new Remove();
            int[] todelete = new int[deleteCols.size()];
            for (int i = 0; i < deleteCols.size(); i++) {
                todelete[i] = ((Integer) (deleteCols.elementAt(i))).intValue();
            }
            m_attributeFilter.setAttributeIndicesArray(todelete);
            m_attributeFilter.setInvertSelection(false);
            m_attributeFilter.setInputFormat(m_trainInstances);
            m_trainInstances = Filter.useFilter(m_trainInstances, m_attributeFilter);
        }
        getCapabilities().testWithFail(m_trainInstances);
        m_numInstances = m_trainInstances.numInstances();
        m_numAttribs = m_trainInstances.numAttributes();
        fillCovariance();
        double[] d = new double[m_numAttribs];
        double[][] v = new double[m_numAttribs][m_numAttribs];
        Matrix corr = new Matrix(m_correlation);
        corr.eigenvalueDecomposition(v, d);
        m_eigenvectors = (double[][]) v.clone();
        m_eigenvalues = (double[]) d.clone();
        for (int i = 0; i < m_eigenvalues.length; i++) {
            if (m_eigenvalues[i] < 0) {
                m_eigenvalues[i] = 0.0;
            }
        }
        m_sortedEigens = Utils.sort(m_eigenvalues);
        m_sumOfEigenValues = Utils.sum(m_eigenvalues);
        m_transformedFormat = setOutputFormat();
        if (m_transBackToOriginal) {
            m_originalSpaceFormat = setOutputFormatOriginal();
            int numVectors = (m_transformedFormat.classIndex() < 0) ? m_transformedFormat.numAttributes() : m_transformedFormat.numAttributes() - 1;
            double[][] orderedVectors = new double[m_eigenvectors.length][numVectors + 1];
            for (int i = m_numAttribs - 1; i > (m_numAttribs - numVectors - 1); i--) {
                for (int j = 0; j < m_numAttribs; j++) {
                    orderedVectors[j][m_numAttribs - i] = m_eigenvectors[j][m_sortedEigens[i]];
                }
            }
            int nr = orderedVectors.length;
            int nc = orderedVectors[0].length;
            m_eTranspose = new double[nc][nr];
            for (int i = 0; i < nc; i++) {
                for (int j = 0; j < nr; j++) {
                    m_eTranspose[i][j] = orderedVectors[j][i];
                }
            }
        }
    }","    private int fib(int x) {
        if (x == 0) return 0;
        if (x == 1) return 1;
        return fib(x - 1) + fib(x - 2);
    }",0,0
"    public void bubbleSort(int[] arr) {
        boolean swapped = true;
        int j = 0;
        int tmp;
        while (swapped) {
            swapped = false;
            j++;
            for (int i = 0; i < arr.length - j; i++) {
                if (arr[i] > arr[i + 1]) {
                    tmp = arr[i];
                    arr[i] = arr[i + 1];
                    arr[i + 1] = tmp;
                    swapped = true;
                }
            }
        }
    }","    private void loadTreeItemActionPerformed(java.awt.event.ActionEvent evt) {
        if (evt.getSource() == loadTreeItem) {
            int returnVal = fc.showOpenDialog(Demarcations.this);
            if (returnVal == JFileChooser.APPROVE_OPTION) {
                treeFile = fc.getSelectedFile();
                if (!TreeFinder.verifyTreeFile(treeFile)) {
                    log.append(""That is not a valid tree file, please choose "" + ""a valid newick tree file.\n"");
                    return;
                }
            } else {
                log.append(""Dialog cancelled by user. \n"");
                return;
            }
            int option = JOptionPane.showConfirmDialog(null, ""You must now "" + ""choose the fasta file corresponding to the tree you just "" + ""loaded, continue?"");
            if (!(option == JOptionPane.YES_OPTION)) {
                log.append(""Dialog cancelled by user."");
                return;
            }
            returnVal = fc.showOpenDialog(Demarcations.this);
            if (returnVal == JFileChooser.APPROVE_OPTION) {
                inputFile = fc.getSelectedFile();
                if (!BinningFasta.verifyInputFile(inputFile)) {
                    log.append(""That is not a valid fasta file, please choose"" + "" a properly formatted fasta file.\n"");
                    return;
                }
                (new Thread() {

                    public void run() {
                        runTree();
                    }
                }).start();
            } else {
                log.append(""Dialog Cancelled by hser.\n"");
            }
        }
    }",0,0
"    private void openBaseURLButtonActionPerformed(java.awt.event.ActionEvent evt) {
        if (Desktop.isDesktopSupported()) {
            try {
                URI baseURI = new URI(this.baseURLField.getText());
                Desktop.getDesktop().browse(baseURI);
            } catch (Exception err) {
            }
        }
    }","    public static long getCheckSum(String chaine) {
        CRC32 crc32 = new CRC32();
        crc32.update(chaine.getBytes());
        return crc32.getValue();
    }",0,0
"    private int fib(int x) {
        if (x == 0) return 0;
        if (x == 1) return 1;
        return fib(x - 1) + fib(x - 2);
    }","    static boolean clean(File dir) {
        boolean ok = true;
        for (File f : dir.listFiles()) {
            if (f.isDirectory()) ok &= clean(f);
            ok &= f.delete();
        }
        return ok;
    }",0,0
"    private static boolean delete(File resource) throws IOException {
        if (resource.isDirectory()) {
            File[] childFiles = resource.listFiles();
            for (File child : childFiles) {
                delete(child);
            }
        }
        return resource.delete();
    }","    public void elimina(Cliente cli) throws errorSQL, errorConexionBD {
        System.out.println(""GestorCliente.elimina()"");
        int id = cli.getId();
        String sql;
        Statement stmt = null;
        try {
            gd.begin();
            sql = ""DELETE FROM cliente WHERE cod_cliente ="" + id;
            System.out.println(""Ejecutando: "" + sql);
            stmt = gd.getConexion().createStatement();
            stmt.executeUpdate(sql);
            System.out.println(""executeUpdate"");
            sql = ""DELETE FROM persona WHERE id ="" + id;
            System.out.println(""Ejecutando: "" + sql);
            stmt.executeUpdate(sql);
            gd.commit();
            System.out.println(""commit"");
            stmt.close();
        } catch (SQLException e) {
            gd.rollback();
            throw new errorSQL(e.toString());
        } catch (errorConexionBD e) {
            System.err.println(""Error en GestorCliente.elimina(): "" + e);
        } catch (errorSQL e) {
            System.err.println(""Error en GestorCliente.elimina(): "" + e);
        }
    }",0,0
"    public int executeInsert(String sql) {
        int num = 0;
        try {
            conn = DriverManager.getConnection(""jdbc:odbc:ClassDB"", ""limq"", ""123"");
            Statement stmt = conn.createStatement();
            num = stmt.executeUpdate(sql);
        } catch (SQLException ex) {
            System.err.println(""ִ�в����д���:"" + ex.getMessage());
            System.out.print(""ִ�в����д���:"" + ex.getMessage());
        }
        CloseDataBase();
        return num;
    }","    public Matrix transpose() {
        double[][] out = new double[cols][rows];
        for (int i = 0; i < cols; i++) {
            for (int j = 0; j < rows; j++) {
                out[i][j] = value[j][i];
            }
        }
        return new Matrix(out, cols, rows);
    }",0,0
"    public static boolean delete(File resource) throws IOException {
        if (resource.isDirectory()) {
            File[] childFiles = resource.listFiles();
            for (File child : childFiles) {
                delete(child);
            }
        }
        return resource.delete();
    }","    public RobotList<Resource> sort_incr_Resource(RobotList<Resource> list, String field) {
        int length = list.size();
        Index_value[] resource_dist = new Index_value[length];
        if (field.equals("""") || field.equals(""location"")) {
            Location cur_loc = this.getLocation();
            for (int i = 0; i < length; i++) {
                resource_dist[i] = new Index_value(i, distance(cur_loc, list.get(i).location));
            }
        } else if (field.equals(""energy"")) {
            for (int i = 0; i < length; i++) {
                resource_dist[i] = new Index_value(i, list.get(i).energy);
            }
        } else if (field.equals(""ammostash"")) {
            for (int i = 0; i < length; i++) {
                resource_dist[i] = new Index_value(i, list.get(i).ammostash);
            }
        } else if (field.equals(""speed"")) {
            for (int i = 0; i < length; i++) {
                resource_dist[i] = new Index_value(i, list.get(i).speed);
            }
        } else if (field.equals(""health"")) {
            for (int i = 0; i < length; i++) {
                resource_dist[i] = new Index_value(i, list.get(i).health);
            }
        } else {
            say(""impossible to sort list - nothing modified"");
            return list;
        }
        boolean permut;
        do {
            permut = false;
            for (int i = 0; i < length - 1; i++) {
                if (resource_dist[i].value > resource_dist[i + 1].value) {
                    Index_value a = resource_dist[i];
                    resource_dist[i] = resource_dist[i + 1];
                    resource_dist[i + 1] = a;
                    permut = true;
                }
            }
        } while (permut);
        RobotList<Resource> new_resource_list = new RobotList<Resource>(Resource.class);
        for (int i = 0; i < length; i++) {
            new_resource_list.addLast(list.get(resource_dist[i].index));
        }
        return new_resource_list;
    }",0,0
"    public static final Object[][] transpose(Object[][] a) {
        int am = a.length;
        int an = a[0].length;
        Object[][] result = new Object[an][am];
        for (int i = 0; i < am; i++) {
            for (int j = 0; j < an; j++) {
                result[j][i] = a[i][j];
            }
        }
        return result;
    }","    int seqFib(int n) {
        if (n <= 1) return n; else return seqFib(n - 1) + seqFib(n - 2);
    }",0,0
"	public FTPClient sample1a(String server, int port, String username, String password) throws SocketException, IOException {
		FTPClient ftpClient = new FTPClient();
		ftpClient.connect(server, port);
		ftpClient.login(username, password);
		return ftpClient;
	}","    private int fib(int x) {
        if (x == 0) return 0;
        if (x == 1) return 1;
        return fib(x - 1) + fib(x - 2);
    }",0,0
"    private int fib(int x) {
        if (x == 0) return 0;
        if (x == 1) return 1;
        return fib(x - 1) + fib(x - 2);
    }","    public Object[] toArray(Object a[]) {
        if (a.length < size) a = (Object[]) java.lang.reflect.Array.newInstance(a.getClass().getComponentType(), size);
        System.arraycopy(elementData, 0, a, 0, size);
        if (a.length > size) a[size] = null;
        return a;
    }",0,0
"    protected void doSaveAs() {
        JFileChooser fileChooser = new JFileChooser();
        fileChooser.addChoosableFileFilter(new javax.swing.filechooser.FileFilter() {

            public boolean accept(File file) {
                String filename = file.getName();
                if (file.isDirectory()) return true;
                return filename.endsWith("".col"");
            }

            public String getDescription() {
                return ""(*.col) ColorScheme files"";
            }
        });
        int result = fileChooser.showSaveDialog(this);
        switch(result) {
            case JFileChooser.CANCEL_OPTION:
                System.out.println(""openFileMenuItemMouseReleased() Cancel"");
                break;
            case JFileChooser.ERROR_OPTION:
                System.out.println(""openFileMenuItemMouseReleased() Error"");
                break;
            case JFileChooser.APPROVE_OPTION:
                String selFile = fileChooser.getSelectedFile().getAbsolutePath();
                if (!selFile.toLowerCase().endsWith("".col"")) {
                    selFile = selFile + "".col"";
                }
                CousheApp.lastAccessedFilename = selFile;
                this.aoColorScheme.saveColorScheme(selFile);
                this.refreshAll();
        }
    }","    public static LImage[][] getFlipHorizintalImage2D(LImage[][] pixels) {
        int w = pixels.length;
        int h = pixels[0].length;
        LImage pixel[][] = new LImage[h][w];
        for (int i = 0; i < h; i++) {
            for (int j = 0; j < w; j++) {
                pixel[i][j] = pixels[j][i];
            }
        }
        return pixel;
    }",0,0
"    public static void bubbleSort(int[] a) {
        if (a == null) {
            throw new IllegalArgumentException(""Null-pointed array"");
        }
        int right = a.length - 1;
        int k = 0;
        while (right > 0) {
            k = 0;
            for (int i = 0; i <= right - 1; i++) {
                if (a[i] > a[i + 1]) {
                    k = i;
                    int temp = a[i];
                    a[i] = a[i + 1];
                    a[i + 1] = temp;
                }
            }
            right = k;
        }
    }","    public static final long crc32(byte[] data) {
        CRC32 crc32 = new CRC32();
        crc32.update(data);
        return crc32.getValue();
    }",0,0
"	public static File chooseFileSave(JFrame frame) {
		File retval;

		//Create and configure file chooser
		JFileChooser fc = new JFileChooser();
		fc.setDialogTitle(""Select input file."");
		fc.setFileSelectionMode(JFileChooser.FILES_ONLY);
		fc.setMultiSelectionEnabled(false);

		//Show dialog and wait for user input
		int status = fc.showSaveDialog(frame);

		//React to input
		if(status == JFileChooser.APPROVE_OPTION) {
			retval = fc.getSelectedFile();
		} else if (status == JFileChooser.CANCEL_OPTION) {
			retval = null;
		} else {
			retval = null;
		}

		//Cleanup
		fc.setEnabled(false);
		fc.setVisible(false);

		//Return
		return retval;
	}","    public static final void randomShuffle(int[] v, Random r) {
        int n = v.length;
        while (--n > 0) {
            int k = r.nextInt(n + 1);
            int temp = v[n];
            v[n] = v[k];
            v[k] = temp;
        }
    }",0,0
"    public Node eval(Node startAt) throws Exception {
        startAt.isGoodArgsCnt(4);
        Node xnode = startAt.getSubNode(3, Node.VTYPE_STRINGS);
        Node ynode = Node.createEmptyList();
        String regex = startAt.getSubNode(1, Node.VTYPE_STRINGS).getString();
        startAt.requirePCode(2, PCoder.PC_IN);
        try {
            Pattern pattern = Pattern.compile(regex);
            Matcher matcher = pattern.matcher(xnode.getString());
            while (matcher.find()) {
                ynode.addElement(Node.createEmptyList().append(new Node(matcher.start())).append(new Node(matcher.end() - matcher.start())));
            }
        } catch (Exception ex) {
            if (Interpreter.isDebugMode()) {
                ex.printStackTrace();
            }
            throw new InterpreterException(StdErrors.extend(StdErrors.Regex_error, regex));
        }
        return ynode;
    }","    public static boolean delete(File resource) throws IOException {
        if (resource.isDirectory()) {
            File[] childFiles = resource.listFiles();
            for (File child : childFiles) {
                delete(child);
            }
        }
        return resource.delete();
    }",0,0
"    public long fib(int n) {
        if (n <= 1) return n; else return fib(n - 1) + fib(n - 2);
    }","    public IntSquareMatrix copyLowerToUpper() {
        for (int i = 0; i < cols - 1; i++) {
            for (int j = i + 1; j < cols; j++) {
                flmat[i][j] = flmat[j][i];
            }
        }
        return this;
    }",0,0
"    public static void main(String[] args) {
        final String dbdriver = ""org.postgresql.Driver"";
        final String dbconnect = ""jdbc:postgresql://localhost:5432/wdb"";
        final String dbuser = ""wcitest"";
        final String dbpasswd = """";
        Connection con = null;
        Statement statement = null;
        try {
            Class.forName(dbdriver);
            con = DriverManager.getConnection(dbconnect, dbuser, dbpasswd);
            statement = con.createStatement();
        } catch (Exception e) {
            System.out.println(""FATAL: cant load the database driver <"" + dbdriver + "">!"");
            System.exit(1);
        }
        String wdbInit = ""SELECT wci.begin('"" + dbuser + ""', 999, 999, 999 )"";
        String sql = "" SELECT * "" + "" FROM wci.read( array['test wci 5'], 'POINT( 10.0 59.0 )', "" + ""                '2009-11-13 00:00:00+00', "" + ""                NULL, "" + ""                array['air temperature', "" + ""                      'air pressure'], "" + ""                NULL, "" + ""                array[-1], "" + ""                NULL::wci.returnFloat )"";
        final String colNames[] = { ""value"", ""valueParameterName"", ""validTimeFrom"" };
        ResultSet rs = null;
        try {
            statement.execute(wdbInit);
            rs = statement.executeQuery(sql);
            ResultSetMetaData rsMetaData = rs.getMetaData();
            String data;
            boolean first;
            while (rs.next()) {
                first = true;
                for (String name : colNames) {
                    data = rs.getString(name);
                    if (first) {
                        first = false;
                    } else {
                        System.out.print("", "");
                    }
                    if (data != null) System.out.print(data); else System.out.print(""\\N"");
                }
                System.out.println();
            }
        } catch (Exception ex) {
            System.out.println(""SELECT error: "" + ex);
        } finally {
            if (rs != null) {
                try {
                    rs.close();
                } catch (SQLException ex) {
                    System.out.println(""EXCEPTION: rs.close: "" + ex);
                }
            }
        }
    }","    private void openSaveFileActionPerformed(java.awt.event.ActionEvent evt) {
        if (evt.getSource() == openSaveFile) {
            int returnVal = fc.showOpenDialog(ParameterSolutions.this);
            if (returnVal == JFileChooser.APPROVE_OPTION) {
                File savedFile = fc.getSelectedFile();
                log.append(""Opening: "" + savedFile.getName() + ""\n"");
                String name = savedFile.getName();
                if (!savedFile.canRead() || !((name.substring(name.length() - 4, name.length()).equals("".cpm""))) || !recoverSavedData(savedFile)) {
                    log.append(""That is not a valid saved file, please choose"" + "" a file previously saved in this program.\n"");
                }
            } else {
                log.append(""Dialog Cancelled by User.\n"");
            }
        }
    }",0,0
"    private void browse(String url) {
        if (Desktop.isDesktopSupported()) {
            try {
                Desktop.getDesktop().browse(new URI(url));
            } catch (Exception e) {
                JOptionPane.showMessageDialog(this, ""Folgender Fehler ist beim �ffnen des Standart-"" + ""Browsers aufgetreten:\n"" + e.getMessage(), ""Fehler"", JOptionPane.ERROR_MESSAGE);
            }
        } else {
            JOptionPane.showMessageDialog(this, ""Ihre Plattform wird nicht unterst�tzt."", ""Webseite besuchen"", JOptionPane.ERROR_MESSAGE);
        }
    }","    public static Object[] add(Object[] array, Object value) {
        Object[] tmp = (Object[]) java.lang.reflect.Array.newInstance(array.getClass().getComponentType(), array.length + 1);
        System.arraycopy(array, 0, tmp, 0, array.length);
        tmp[array.length] = value;
        return tmp;
    }",0,0
"    public static boolean deleteDirectory(File path) {
        if (path.exists()) {
            File[] files = path.listFiles();
            for (int i = 0; i < files.length; i++) {
                if (files[i].isDirectory()) {
                    deleteDirectory(files[i]);
                } else {
                    files[i].delete();
                }
            }
        }
        return (path.delete());
    }","    private void sort() {
        boolean unsortiert = true;
        Datei tmp = null;
        while (unsortiert) {
            unsortiert = false;
            for (int i = 0; i < this.size - 1; i++) {
                if (dateien[i] != null && dateien[i + 1] != null) {
                    if (dateien[i].compareTo(dateien[i + 1]) < 0) {
                        tmp = dateien[i];
                        dateien[i] = dateien[i + 1];
                        dateien[i + 1] = tmp;
                        unsortiert = true;
                    }
                }
            }
        }
    }",0,0
"    public static void main(String[] args) {
        String string = ""Look at this paragraph with a lot of different products and at least one product called Kautschuk-Plant, where the plant itself can be planted, on the other hand, there are some more words with absolutely no sense."";
        Document document = new Document();
        try {
            PdfWriter.getInstance(document, new FileOutputStream(""results/in_action/chapterX/hyphen_not_hyphenated.pdf""));
            document.open();
            document.add(new Paragraph(string));
            Chunk c = new Chunk(string);
            c.setSplitCharacter(new NonHyphenatingHyphen());
            document.add(new Paragraph(c));
        } catch (DocumentException de) {
            System.err.println(de.getMessage());
        } catch (IOException ioe) {
            System.err.println(ioe.getMessage());
        }
        document.close();
    }","    public static void main(String[] argv) {
        String to, subject = null, from = null, cc = null, bcc = null, url = null;
        String mailhost = null;
        String mailer = ""msgsend"";
        String file = null;
        String protocol = null, host = null, user = null, password = null;
        String record = null;
        boolean debug = false;
        BufferedReader in = new BufferedReader(new InputStreamReader(System.in));
        int optind;
        for (optind = 0; optind < argv.length; optind++) {
            if (argv[optind].equals(""-T"")) {
                protocol = argv[++optind];
            } else if (argv[optind].equals(""-H"")) {
                host = argv[++optind];
            } else if (argv[optind].equals(""-U"")) {
                user = argv[++optind];
            } else if (argv[optind].equals(""-P"")) {
                password = argv[++optind];
            } else if (argv[optind].equals(""-M"")) {
                mailhost = argv[++optind];
            } else if (argv[optind].equals(""-f"")) {
                record = argv[++optind];
            } else if (argv[optind].equals(""-a"")) {
                file = argv[++optind];
            } else if (argv[optind].equals(""-s"")) {
                subject = argv[++optind];
            } else if (argv[optind].equals(""-o"")) {
                from = argv[++optind];
            } else if (argv[optind].equals(""-c"")) {
                cc = argv[++optind];
            } else if (argv[optind].equals(""-b"")) {
                bcc = argv[++optind];
            } else if (argv[optind].equals(""-L"")) {
                url = argv[++optind];
            } else if (argv[optind].equals(""-d"")) {
                debug = true;
            } else if (argv[optind].equals(""--"")) {
                optind++;
                break;
            } else if (argv[optind].startsWith(""-"")) {
                System.out.println(""Usage: msgsend [[-L store-url] | [-T prot] [-H host] [-U user] [-P passwd]]"");
                System.out.println(""\t[-s subject] [-o from-address] [-c cc-addresses] [-b bcc-addresses]"");
                System.out.println(""\t[-f record-mailbox] [-M transport-host] [-a attach-file] [-d] [address]"");
                System.exit(1);
            } else {
                break;
            }
        }
        try {
            if (optind < argv.length) {
                to = argv[optind];
                System.out.println(""To: "" + to);
            } else {
                System.out.print(""To: "");
                System.out.flush();
                to = in.readLine();
            }
            if (subject == null) {
                System.out.print(""Subject: "");
                System.out.flush();
                subject = in.readLine();
            } else {
                System.out.println(""Subject: "" + subject);
            }
            Properties props = System.getProperties();
            if (mailhost != null) props.put(""mail.smtp.host"", mailhost);
            Session session = Session.getInstance(props, null);
            if (debug) session.setDebug(true);
            Message msg = new MimeMessage(session);
            if (from != null) msg.setFrom(new InternetAddress(from)); else msg.setFrom();
            msg.setRecipients(Message.RecipientType.TO, InternetAddress.parse(to, false));
            if (cc != null) msg.setRecipients(Message.RecipientType.CC, InternetAddress.parse(cc, false));
            if (bcc != null) msg.setRecipients(Message.RecipientType.BCC, InternetAddress.parse(bcc, false));
            msg.setSubject(subject);
            String text = collect(in);
            if (file != null) {
                MimeBodyPart mbp1 = new MimeBodyPart();
                mbp1.setText(text);
                MimeBodyPart mbp2 = new MimeBodyPart();
                mbp2.attachFile(file);
                MimeMultipart mp = new MimeMultipart();
                mp.addBodyPart(mbp1);
                mp.addBodyPart(mbp2);
                msg.setContent(mp);
            } else {
                msg.setText(text);
            }
            msg.setHeader(""X-Mailer"", mailer);
            msg.setSentDate(new Date());
            Transport.send(msg);
            System.out.println(""\nMail was sent successfully."");
            if (record != null) {
                Store store = null;
                if (url != null) {
                    URLName urln = new URLName(url);
                    store = session.getStore(urln);
                    store.connect();
                } else {
                    if (protocol != null) store = session.getStore(protocol); else store = session.getStore();
                    if (host != null || user != null || password != null) store.connect(host, user, password); else store.connect();
                }
                Folder folder = store.getFolder(record);
                if (folder == null) {
                    System.err.println(""Can't get record folder."");
                    System.exit(1);
                }
                if (!folder.exists()) folder.create(Folder.HOLDS_MESSAGES);
                Message[] msgs = new Message[1];
                msgs[0] = msg;
                folder.appendMessages(msgs);
                System.out.println(""Mail was recorded successfully."");
            }
        } catch (Exception e) {
            e.printStackTrace();
        }
    }",0,0
"    private float[][] transpose(float[][] m) {
        float[][] toReturn = new float[m[0].length][m.length];
        for (int i = 0; i < m.length; i++) {
            for (int j = 0; j < m[0].length; j++) {
                toReturn[j][i] = m[i][j];
            }
        }
        return toReturn;
    }","            public void actionPerformed(ActionEvent e) {
                String sql = ""insert into jadwalKBM values('"" + FieldNim.getText() + ""','"" + FieldNama.getText() + ""','"" + FieldTtl.getText() + ""')"";
                if (FieldNim.getText().trim().equals("""")) {
                    JOptionPane.showMessageDialog(frame, ""Nama Bulan Wajib diIsi"", ""Simpan Data"", JOptionPane.WARNING_MESSAGE);
                    FieldNim.requestFocus();
                } else {
                    try {
                        Connection connection = DriverManager.getConnection(""jdbc:odbc:db_Sekolah"");
                        Statement statement = connection.createStatement();
                        statement.executeUpdate(sql);
                        statement.close();
                        FieldNim.setText("""");
                        FieldNama.setText("""");
                        FieldTtl.setText("""");
                        JOptionPane.showMessageDialog(frame, ""Simpan berhasil"", ""Simpan Data"", JOptionPane.WARNING_MESSAGE);
                        FieldNim.requestFocus();
                        FieldNim.requestFocus();
                        FieldNim.requestFocus();
                    } catch (Exception exc) {
                        System.err.println(""Error : "" + exc);
                    }
                }
            }",0,0
"    public static synchronized void shuffle(float[] anArray) {
        int n = anArray.length;
        for (int i = n - 1; i >= 1; i--) {
            int j = randomSource.nextInt(i + 1);
            float temp = anArray[j];
            anArray[j] = anArray[i];
            anArray[i] = temp;
        }
    }","    public void elimina(Cliente cli) throws errorSQL, errorConexionBD {
        System.out.println(""GestorCliente.elimina()"");
        int id = cli.getId();
        String sql;
        Statement stmt = null;
        try {
            gd.begin();
            sql = ""DELETE FROM cliente WHERE cod_cliente ="" + id;
            System.out.println(""Ejecutando: "" + sql);
            stmt = gd.getConexion().createStatement();
            stmt.executeUpdate(sql);
            System.out.println(""executeUpdate"");
            sql = ""DELETE FROM persona WHERE id ="" + id;
            System.out.println(""Ejecutando: "" + sql);
            stmt.executeUpdate(sql);
            gd.commit();
            System.out.println(""commit"");
            stmt.close();
        } catch (SQLException e) {
            gd.rollback();
            throw new errorSQL(e.toString());
        } catch (errorConexionBD e) {
            System.err.println(""Error en GestorCliente.elimina(): "" + e);
        } catch (errorSQL e) {
            System.err.println(""Error en GestorCliente.elimina(): "" + e);
        }
    }",0,0
