FUNCTION_ONE,FUNCTION_TWO,LABEL,PREDICT
"    public void applyHighlighting() {
        try {
            String line = textArea.getText().replaceAll(""\n"", "" "");
            int caretPosition = textArea.getCaretPosition();
            Element root = textArea.getDocument().getDefaultRootElement();
            int line2 = root.getElementIndex(caretPosition);
            lineEnd = root.getElement(line2).getStartOffset();
            java.util.List styles = new java.util.ArrayList();
            System.out.println(""SUB TEST "" + line.substring(lineEnd));
            line = line.substring(lineEnd);
            Pattern pattern;
            Matcher matcher;
            if (line.trim().length() > 0) if (line.trim().charAt(0) != ';') {
                for (int i = 0; i < reservedWords.length; i++) {
                    pattern = Pattern.compile(""\\s"" + reservedWords[i] + ""(?![^;\\s]+)"");
                    matcher = pattern.matcher(""\n"" + line.toUpperCase().split("";"")[0] + ""\n"");
                    while (matcher.find()) {
                        System.out.println(""reservedWords find"");
                        StyledDocument doc = (StyledDocument) textArea.getDocument();
                        MutableAttributeSet attr = new SimpleAttributeSet();
                        StyleConstants.setForeground(attr, new Color(0, 0, 204));
                        textArea.setCharacterAttributes(attr, false);
                        StyleConstants.setBold(attr, true);
                        doc.setCharacterAttributes(lineEnd + matcher.start(), reservedWords[i].length(), attr, true);
                        System.out.println(""RESERVED WORDS :"" + (lineEnd + matcher.start()) + "" "" + reservedWords[i].length());
                    }
                }
                for (int i = 0; i < registers.length; i++) {
                    pattern = Pattern.compile(""(\\s|,)"" + registers[i] + ""(?![^,;\\s]+)"");
                    matcher = pattern.matcher(""\n"" + line.toUpperCase().split("";"")[0] + ""\n"");
                    while (matcher.find()) {
                        System.out.println(""registers find"");
                        StyledDocument doc = (StyledDocument) textArea.getDocument();
                        MutableAttributeSet attr = new SimpleAttributeSet();
                        StyleConstants.setForeground(attr, new Color(102, 0, 51));
                        StyleConstants.setBold(attr, true);
                        textArea.setCharacterAttributes(attr, false);
                        doc.setCharacterAttributes(lineEnd + matcher.start(), registers[i].length(), attr, true);
                        System.out.println(""REGISTERS: "" + (lineEnd + matcher.start()) + "" "" + reservedWords[i].length());
                    }
                }
                for (int i = 0; i < declarations.length; i++) {
                    pattern = Pattern.compile(""\\s"" + declarations[i] + ""(?![^;\\s]+)"");
                    matcher = pattern.matcher(""\n"" + line.toUpperCase().split("";"")[0] + ""\n"");
                    while (matcher.find()) {
                        System.out.println(""declarations find"");
                        StyledDocument doc = (StyledDocument) textArea.getDocument();
                        MutableAttributeSet attr = new SimpleAttributeSet();
                        StyleConstants.setForeground(attr, new Color(00, 100, 100));
                        StyleConstants.setBold(attr, true);
                        textArea.setCharacterAttributes(attr, false);
                        doc.setCharacterAttributes(matcher.start(), declarations[i].length(), attr, true);
                    }
                }
                pattern = Pattern.compile(""^\\s\\w+:"");
                matcher = pattern.matcher(""\n"" + line.toUpperCase().split("";"")[0] + ""\n"");
                while (matcher.find()) {
                    System.out.println(""labels find"");
                    StyledDocument doc = (StyledDocument) textArea.getDocument();
                    MutableAttributeSet attr = new SimpleAttributeSet();
                    StyleConstants.setForeground(attr, new Color(00, 100, 100));
                    StyleConstants.setBold(attr, true);
                    textArea.setCharacterAttributes(attr, false);
                    doc.setCharacterAttributes(lineEnd + matcher.start() - 1, matcher.end() - (matcher.start()), attr, true);
                }
                pattern = Pattern.compile(""(\\s|,)((0B([0-1]+))|(0X([0-9A-F]+))|([0-9]+))(?![^;\\s]+)"");
                matcher = pattern.matcher(""\n"" + line.toUpperCase().split("";"")[0] + ""\n"");
                while (matcher.find()) {
                    System.out.println(""(bin/hex/dec numbers) find"");
                    StyledDocument doc = (StyledDocument) textArea.getDocument();
                    MutableAttributeSet attr = new SimpleAttributeSet();
                    StyleConstants.setForeground(attr, new Color(240, 51, 0));
                    StyleConstants.setBold(attr, true);
                    textArea.setCharacterAttributes(attr, false);
                    doc.setCharacterAttributes(lineEnd + matcher.start(), matcher.end() - matcher.start(), attr, true);
                }
                pattern = Pattern.compile(""(\""[^\""]*\""|'[^']*')"");
                matcher = pattern.matcher(""\n"" + line.toUpperCase().split("";"")[0] + ""\n"");
                while (matcher.find()) System.out.println(""strings find"");
                StyledDocument doc = (StyledDocument) textArea.getDocument();
                MutableAttributeSet attr = new SimpleAttributeSet();
                StyleConstants.setForeground(attr, new Color(204, 0, 0));
                StyleConstants.setBold(attr, true);
                textArea.setCharacterAttributes(attr, false);
                doc.setCharacterAttributes(lineEnd + matcher.start() - 1, matcher.end() - matcher.start(), attr, true);
            }
            pattern = Pattern.compile(""\\Q;\\E"");
            matcher = pattern.matcher(line);
            if (matcher.find()) System.out.println(""comments find"");
            StyledDocument doc = (StyledDocument) textArea.getDocument();
            MutableAttributeSet attr = new SimpleAttributeSet();
            StyleConstants.setForeground(attr, new Color(63, 127, 95));
            textArea.setCharacterAttributes(attr, false);
            StyleConstants.setBold(attr, false);
            doc.setCharacterAttributes(lineEnd + matcher.start(), (line.length() - matcher.start()), attr, true);
            System.out.println(lineEnd + matcher.start() + "" "" + (line.length() - matcher.start()));
            System.out.println(""ddd"" + textArea.getText(lineEnd + matcher.start(), (line.length() - matcher.start())));
        } catch (Exception ex) {
        }
    }","    @Override
    public Object call(Object target, CallProtocol callProtocol, Object... args) {
        if (args == null) {
            args = NULL_ARGS;
        }
        int argsLen = args.length;
        int paramTypesLen = paramTypes.length;
        int paramTypesLenM1 = paramTypesLen - 1;
        boolean varArg = isVarArgs(member);
        int fixArgsLen = varArg ? paramTypesLenM1 : paramTypesLen;
        int min = Math.min(argsLen, fixArgsLen);
        boolean argsCloned = false;
        for (int i = 0; i < min; ++i) {
            Object src = args[i];
            Object dst = marshal(args[i], paramTypes[i], callProtocol);
            if (dst != src) {
                if (!argsCloned) {
                    args = args.clone();
                }
                args[i] = dst;
            }
        }
        if (varArg) {
            Class<?> varArgType = paramTypes[paramTypesLenM1];
            Class<?> componentType = varArgType.getComponentType();
            if (argsLen != paramTypesLen) {
                Object[] newargs = new Object[paramTypesLen];
                System.arraycopy(args, 0, newargs, 0, paramTypesLenM1);
                int varArgLen = argsLen - paramTypesLenM1;
                Object varArgArray = Array.newInstance(componentType, varArgLen);
                newargs[paramTypesLenM1] = varArgArray;
                for (int i = 0; i < varArgLen; ++i) {
                    Array.set(varArgArray, i, marshal(args[paramTypesLenM1 + i], componentType, callProtocol));
                }
                args = newargs;
            } else {
                Object lastArg = args[paramTypesLenM1];
                Object varArgArray = callProtocol.representAs(lastArg, varArgType);
                if (varArgArray != null && !varArgType.isInstance(varArgArray)) {
                    varArgArray = Array.newInstance(componentType, 1);
                    Array.set(varArgArray, 0, marshal(lastArg, componentType, callProtocol));
                }
                if (lastArg != varArgArray) {
                    if (!argsCloned) {
                        args = args.clone();
                    }
                    args[paramTypesLenM1] = varArgArray;
                }
            }
        }
        try {
            return invoke(member, target, args);
        } catch (RuntimeException e) {
            throw e;
        } catch (Exception e) {
            throw new UndeclaredThrowableException(e);
        }
    }",0,0
"    public void calculateDistances() {
        distances = new double[dimension][dimension];
        for (int i = 0; i < dimension; i++) {
            for (int j = i + 1; j < dimension; j++) {
                distances[i][j] = calculatePairwiseDistance(i, j);
                distances[j][i] = distances[i][j];
            }
            distances[i][i] = 0.0;
        }
        distancesKnown = true;
    }","    public int addDecisionInstruction(int condition, String frameSlot, String linkName, int objectId, String attribute, int positive, int negative) throws FidoDatabaseException, ObjectNotFoundException, InstructionNotFoundException {
        try {
            Connection conn = null;
            Statement stmt = null;
            try {
                if ((condition == ConditionalOperatorTable.CONTAINS_LINK) || (condition == ConditionalOperatorTable.NOT_CONTAINS_LINK)) {
                    ObjectTable ot = new ObjectTable();
                    if (ot.contains(objectId) == false) throw new ObjectNotFoundException(objectId);
                }
                conn = fido.util.FidoDataSource.getConnection();
                conn.setAutoCommit(false);
                stmt = conn.createStatement();
                if (contains(stmt, positive) == false) throw new InstructionNotFoundException(positive);
                if (contains(stmt, negative) == false) throw new InstructionNotFoundException(negative);
                String sql = ""insert into Instructions (Type, Operator, FrameSlot, LinkName, ObjectId, AttributeName) "" + ""values (2, "" + condition + "", '"" + frameSlot + ""', '"" + linkName + ""', "" + objectId + "", '"" + attribute + ""')"";
                stmt.executeUpdate(sql);
                int id = getCurrentId(stmt);
                InstructionGroupTable groupTable = new InstructionGroupTable();
                groupTable.deleteInstruction(stmt, id);
                if (positive != -1) groupTable.addInstructionAt(stmt, id, 1, positive);
                if (negative != -1) groupTable.addInstructionAt(stmt, id, 2, negative);
                conn.commit();
                return id;
            } catch (SQLException e) {
                if (conn != null) conn.rollback();
                throw e;
            } finally {
                if (stmt != null) stmt.close();
                if (conn != null) conn.close();
            }
        } catch (SQLException e) {
            throw new FidoDatabaseException(e);
        }
    }",0,0
"    public RealSquareMatrix copyUpperToLower() {
        for (int i = 0; i < cols - 1; i++) {
            for (int j = i + 1; j < cols; j++) {
                flmat[j][i] = flmat[i][j];
            }
        }
        return this;
    }","    public boolean initialize() {
        setDefaultCloseOperation(JFrame.EXIT_ON_CLOSE);
        setPreferredSize(new Dimension(1200, 600));
        setJMenuBar(createMenuBar());
        setContentPane(createContentPane());
        backupReader = new BackupReader();
        infoReader = new InfoReader();
        findMyIPhoneReader = FindMyIPhoneReader.getInstance();
        String systemOs = System.getProperty(""os.name"");
        String dataPath = null;
        String laf = UIManager.getCrossPlatformLookAndFeelClassName();
        if (systemOs.startsWith(""Windows"")) {
            dataPath = System.getenv(""APPDATA"") + FILE_SEPARATOR + ""Apple Computer"" + FILE_SEPARATOR + FOLDER_PATH;
            laf = UIManager.getSystemLookAndFeelClassName();
        } else if (systemOs.startsWith(""Mac OS"")) {
            laf = UIManager.getSystemLookAndFeelClassName();
            dataPath = System.getProperty(""user.home"") + """" + ""/Library/Application Support/"" + FOLDER_PATH;
        } else {
            logger.log(Level.INFO, ""{0} is not supported! Please manually select"" + "" a backup folder."", systemOs);
        }
        if (laf != null) {
            try {
                UIManager.setLookAndFeel(laf);
                SwingUtilities.updateComponentTreeUI(this);
            } catch (Exception ex) {
                Logger.getLogger(MainGUI.class.getName()).log(Level.SEVERE, null, ex);
            }
        }
        final String dataPathFinal = dataPath;
        if (dataPathFinal != null) {
            SwingWorker worker = new SwingWorker<Void, Void>() {

                @Override
                protected Void doInBackground() throws Exception {
                    addStatus(""Loading phones in '"" + dataPathFinal + ""'"");
                    File dir = new File(dataPathFinal);
                    String[] children = dir.list();
                    if (children == null) {
                    } else {
                        for (int i = 0; i < children.length; i++) {
                            String filename = children[i];
                            if (!filename.contains(""-"")) {
                                String backupFolder = dataPathFinal + FILE_SEPARATOR + filename + FILE_SEPARATOR;
                                addBackupFolder(backupFolder, false);
                            }
                        }
                    }
                    return null;
                }
            };
            worker.execute();
        }
        pack();
        setDefaultCloseOperation(EXIT_ON_CLOSE);
        setVisible(true);
        if (VersionCheck.getLatestVersion() != null) {
            int reply = JOptionPane.showConfirmDialog(null, ""iPhoneStalker is out of date!\n"" + ""Would you like to visit the iPhoneStalker homepage?"", ""New Version!"", JOptionPane.YES_NO_OPTION);
            if (reply == JOptionPane.YES_OPTION) {
                if (!Desktop.isDesktopSupported()) {
                    JOptionPane.showMessageDialog(null, ""Unable to open browser.\n"" + ""Please visit http://iphonestalker.googlecode.com"");
                } else {
                    Desktop desktop = Desktop.getDesktop();
                    if (desktop.isSupported(Desktop.Action.BROWSE)) {
                        try {
                            desktop.browse(new URI(""http://iphonestalker.googlecode.com""));
                        } catch (IOException ex) {
                            logger.log(Level.SEVERE, null, ex);
                            JOptionPane.showMessageDialog(null, ""Unable to open browser.\n"" + ""Please visit http://iphonestalker.googlecode.com"");
                        } catch (URISyntaxException ex) {
                            logger.log(Level.SEVERE, null, ex);
                            JOptionPane.showMessageDialog(null, ""Unable to open browser.\n"" + ""Please visit http://iphonestalker.googlecode.com"");
                        }
                    } else {
                        JOptionPane.showMessageDialog(null, ""Unable to open browser.\n"" + ""Please visit http://iphonestalker.googlecode.com"");
                    }
                }
            }
        }
        initialized = true;
        return initialized;
    }",0,0
"    public Matrix4 transpose() {
        Matrix4 aux = new Matrix4();
        for (int i = 0; i < 4; i++) for (int j = 0; j < 4; j++) aux.mm[i][j] = mm[j][i];
        assign(aux);
        return this;
    }","            @Override
            public void mousePressed(MouseEvent e) {
                Figure f = getFigureAt(e.getX(), e.getY());
                if (f == null) return;
                if (!(e.isPopupTrigger() || e.isControlDown())) return;
                JPopupMenu popup = new JPopupMenu();
                JMenuItem menu = new JMenuItem(new ObjectAction<Page>(f.page, ""Open "" + f.page) {

                    private static final long serialVersionUID = 1L;

                    @Override
                    public void actionPerformed(ActionEvent e) {
                        String uri = Wikipedia.BASE + ""/wiki/"" + getObject().getQNameEncoded();
                        try {
                            if (RevisionVisualization.this.appletContext == null) {
                                Desktop d = Desktop.getDesktop();
                                d.browse(new URI(uri));
                            } else {
                                RevisionVisualization.this.appletContext.getAppletContext().showDocument(new URL(uri), ""_"" + System.currentTimeMillis());
                            }
                        } catch (Exception err) {
                            ThrowablePane.show(RevisionVisualization.this, err);
                        }
                    }
                });
                menu.setEnabled(RevisionVisualization.this.appletContext == null && Desktop.isDesktopSupported());
                popup.add(menu);
                popup.show(drawingArea, e.getX(), e.getY());
            }",0,0
"    private String[] execSingleLineOutputCmd(String cmdWithParams) {
        String result = """";
        try {
            Process p = Runtime.getRuntime().exec(cmdWithParams.split("" ""));
            BufferedReader sin = new BufferedReader(new InputStreamReader(p.getInputStream()));
            result = sin.readLine();
            sin.close();
            return result.split("" "");
        } catch (Exception ex) {
            System.out.println(""ERROR: "" + ex.getMessage());
            return null;
        }
    }","    public static void main(String[] args) {
        if (args.length != 5) {
            System.out.println(""usage: java sendfile <to> <from> <smtp> <file> true|false"");
            System.exit(1);
        }
        String to = args[0];
        String from = args[1];
        String host = args[2];
        String filename = args[3];
        boolean debug = Boolean.valueOf(args[4]).booleanValue();
        String msgText1 = ""Sending a file.\n"";
        String subject = ""Sending a file"";
        Properties props = System.getProperties();
        props.put(""mail.smtp.host"", host);
        Session session = Session.getInstance(props, null);
        session.setDebug(debug);
        try {
            MimeMessage msg = new MimeMessage(session);
            msg.setFrom(new InternetAddress(from));
            InternetAddress[] address = { new InternetAddress(to) };
            msg.setRecipients(Message.RecipientType.TO, address);
            msg.setSubject(subject);
            MimeBodyPart mbp1 = new MimeBodyPart();
            mbp1.setText(msgText1);
            MimeBodyPart mbp2 = new MimeBodyPart();
            mbp2.attachFile(filename);
            Multipart mp = new MimeMultipart();
            mp.addBodyPart(mbp1);
            mp.addBodyPart(mbp2);
            msg.setContent(mp);
            msg.setSentDate(new Date());
            Transport.send(msg);
        } catch (MessagingException mex) {
            mex.printStackTrace();
            Exception ex = null;
            if ((ex = mex.getNextException()) != null) {
                ex.printStackTrace();
            }
        } catch (IOException ioex) {
            ioex.printStackTrace();
        }
    }",0,0
"    protected final void showMsg(final String msg, final boolean quit) {
        final JPanel p = new JPanel();
        p.setLayout(new GridBagLayout());
        final GridBagConstraints c = new GridBagConstraints();
        c.insets = new Insets(10, 10, 10, 10);
        c.gridx = 0;
        c.gridy = 0;
        c.fill = GridBagConstraints.BOTH;
        final JImage im = new JImage(new ImageIcon(this.getClass().getResource(""error.png"")));
        final JLabel l = new JLabel(""Une erreur est survenue"");
        l.setFont(l.getFont().deriveFont(Font.BOLD));
        final JLabel lError = new JLabel(msg);
        final JTextArea textArea = new JTextArea();
        textArea.setFont(textArea.getFont().deriveFont(11f));
        c.gridheight = 3;
        p.add(im, c);
        c.insets = new Insets(2, 4, 2, 4);
        c.gridheight = 1;
        c.gridx++;
        c.weightx = 1;
        c.gridwidth = 2;
        p.add(l, c);
        c.gridy++;
        p.add(lError, c);
        c.gridy++;
        p.add(new JLabel(""Il s'agit probablement d'une mauvaise configuration ou installation du logiciel.""), c);
        c.gridx = 0;
        c.gridwidth = 3;
        c.gridy++;
        c.weighty = 0;
        c.gridwidth = 1;
        c.gridx = 1;
        c.gridy++;
        c.fill = GridBagConstraints.NONE;
        c.anchor = GridBagConstraints.EAST;
        final Desktop desktop = Desktop.isDesktopSupported() ? Desktop.getDesktop() : null;
        final boolean browseSupported = desktop != null && desktop.isSupported(Action.BROWSE);
        if (ForumURL != null) {
            final javax.swing.Action communityAction;
            if (browseSupported) {
                communityAction = new AbstractAction(""Consulter le forum"") {

                    @Override
                    public void actionPerformed(ActionEvent e) {
                        try {
                            desktop.browse(new URI(ForumURL));
                        } catch (Exception e1) {
                            e1.printStackTrace();
                        }
                    }
                };
            } else {
                communityAction = new AbstractAction(""Copier l'adresse du forum"") {

                    @Override
                    public void actionPerformed(ActionEvent e) {
                        copyToClipboard(ForumURL);
                    }
                };
            }
            p.add(new JButton(communityAction), c);
        }
        c.weightx = 0;
        c.gridx++;
        final javax.swing.Action supportAction;
        if (browseSupported) supportAction = new AbstractAction(""Contacter l'assistance"") {

            @Override
            public void actionPerformed(ActionEvent e) {
                try {
                    desktop.browse(URI.create(ILM_CONTACT));
                } catch (Exception e1) {
                    e1.printStackTrace();
                }
            }
        }; else supportAction = new AbstractAction(""Copier l'adresse de l'assistance"") {

            @Override
            public void actionPerformed(ActionEvent e) {
                copyToClipboard(ILM_CONTACT);
            }
        };
        p.add(new JButton(supportAction), c);
        c.gridy++;
        c.gridx = 0;
        c.gridwidth = 3;
        c.fill = GridBagConstraints.BOTH;
        c.insets = new Insets(0, 0, 0, 0);
        p.add(new JSeparator(), c);
        c.gridx = 0;
        c.gridwidth = 3;
        c.gridy++;
        c.insets = new Insets(2, 4, 2, 4);
        p.add(new JLabel(""Détails de l'erreur:""), c);
        c.insets = new Insets(0, 0, 0, 0);
        c.gridy++;
        String message = this.getCause() == null ? null : this.getCause().getMessage();
        if (message == null) {
            message = msg;
        } else {
            message = msg + ""\n\n"" + message;
        }
        message += ""\n"";
        message += getTrace();
        textArea.setText(message);
        textArea.setEditable(false);
        JScrollPane scroll = new JScrollPane(textArea);
        scroll.setHorizontalScrollBarPolicy(ScrollPaneConstants.HORIZONTAL_SCROLLBAR_ALWAYS);
        scroll.setVerticalScrollBarPolicy(ScrollPaneConstants.VERTICAL_SCROLLBAR_ALWAYS);
        scroll.getViewport().setMinimumSize(new Dimension(200, 300));
        c.weighty = 1;
        c.gridwidth = 3;
        c.gridx = 0;
        c.gridy++;
        p.add(scroll, c);
        c.gridy++;
        c.fill = GridBagConstraints.NONE;
        c.weighty = 0;
        c.insets = new Insets(2, 4, 2, 4);
        final JButton buttonClose = new JButton(""Fermer"");
        p.add(buttonClose, c);
        final Window window = this.comp == null ? null : SwingUtilities.getWindowAncestor(this.comp);
        final JDialog f;
        if (window instanceof Frame) {
            f = new JDialog((Frame) window, ""Erreur"", true);
        } else {
            f = new JDialog((Dialog) window, ""Erreur"", true);
        }
        f.setContentPane(p);
        f.pack();
        f.setSize(580, 680);
        f.setMinimumSize(new Dimension(380, 380));
        f.setLocationRelativeTo(this.comp);
        final ActionListener al = new ActionListener() {

            @Override
            public void actionPerformed(ActionEvent e) {
                if (quit) {
                    System.exit(1);
                } else {
                    f.dispose();
                }
            }
        };
        buttonClose.addActionListener(al);
        f.addWindowListener(new WindowAdapter() {

            @Override
            public void windowClosing(WindowEvent e) {
                al.actionPerformed(null);
            }
        });
        f.setVisible(true);
    }","    public float[][] findDistances() {
        float[][] distance = new float[noseqs][noseqs];
        if (pwtype.equals(""PID"")) {
            for (int i = 0; i < noseqs - 1; i++) {
                for (int j = i; j < noseqs; j++) {
                    if (j == i) {
                        distance[i][i] = 0;
                    } else {
                        distance[i][j] = 100 - Comparison.compare(sequence[i], sequence[j]);
                        distance[j][i] = distance[i][j];
                    }
                }
            }
        } else {
            float max = -1;
            for (int i = 0; i < noseqs - 1; i++) {
                for (int j = i; j < noseqs; j++) {
                    AlignSeq as = new AlignSeq(sequence[i], sequence[j], ""pep"");
                    as.calcScoreMatrix();
                    as.traceAlignment();
                    as.printAlignment();
                    distance[i][j] = (float) as.maxscore;
                    if (max < distance[i][j]) {
                        max = distance[i][j];
                    }
                }
            }
            for (int i = 0; i < noseqs - 1; i++) {
                for (int j = i; j < noseqs; j++) {
                    distance[i][j] = max - distance[i][j];
                    distance[j][i] = distance[i][j];
                }
            }
        }
        return distance;
    }",0,0
"    public static Object[] setLength(Object[] source, int length) {
        Object[] copy = (Object[]) Array.newInstance(source.getClass().getComponentType(), length);
        System.arraycopy(source, 0, copy, 0, Math.min(source.length, length));
        return copy;
    }","    private int findAt(E e) {
        int lower = 0, upper = list.size() - 1;
        int mid, comparison;
        while (lower <= upper) {
            mid = (lower + upper) / 2;
            comparison = comp.compare(e, list.get(mid));
            comparisons++;
            if (comparison < 0) {
                upper = mid - 1;
            } else if (comparison > 0) {
                lower = mid + 1;
            } else {
                return mid;
            }
        }
        return -1;
    }",0,0
"    protected static double[][] buildDistancesMatrix(PairwiseDistanceCalculator pairwiseDistanceCalculator, int dimension, boolean useTwiceMaximumDistanceWhenPairwiseDistanceNotCalculatable, ProgressListener progress) throws CannotBuildDistanceMatrixException {
        double[][] distances = new double[dimension][dimension];
        float tot = (dimension * (dimension - 1)) / 2;
        int done = 0;
        final double noDistance = -1;
        double maxDistance = -1;
        for (int i = 0; i < dimension; ++i) {
            for (int j = i + 1; j < dimension; ++j) {
                try {
                    distances[i][j] = pairwiseDistanceCalculator.calculatePairwiseDistance(i, j);
                    maxDistance = Math.max(distances[i][j], maxDistance);
                } catch (CannotBuildDistanceMatrixException e) {
                    if (!useTwiceMaximumDistanceWhenPairwiseDistanceNotCalculatable) {
                        throw e;
                    }
                    distances[i][j] = noDistance;
                }
                distances[j][i] = distances[i][j];
                if (progress != null) progress.setProgress(++done / tot);
            }
        }
        if (maxDistance < 0) {
            throw new CannotBuildDistanceMatrixException(""It is not possible to compute the Tamura-Nei genetic distance "" + ""for these sequences because no pair of sequences overlap in the alignment."");
        }
        for (int i = 0; i < dimension; ++i) {
            for (int j = i + 1; j < dimension; ++j) {
                if (distances[i][j] == noDistance) {
                    distances[i][j] = distances[j][i] = maxDistance * 2;
                }
            }
        }
        return distances;
    }","    public static boolean update(Departamento objDepartamento) {
        int result = 0;
        Connection c = DBConnection.getConnection();
        PreparedStatement pst = null;
        if (c == null) {
            return false;
        }
        try {
            c.setAutoCommit(false);
            String sql = ""update departamento set nome = ?, sala = ?, telefone = ?, id_orgao = ? where id_departamento= ?"";
            pst = c.prepareStatement(sql);
            pst.setString(1, objDepartamento.getNome());
            pst.setString(2, objDepartamento.getSala());
            pst.setString(3, objDepartamento.getTelefone());
            pst.setLong(4, (objDepartamento.getOrgao()).getCodigo());
            pst.setInt(5, objDepartamento.getCodigo());
            result = pst.executeUpdate();
            c.commit();
        } catch (SQLException e) {
            try {
                c.rollback();
            } catch (SQLException e1) {
                e1.printStackTrace();
            }
            System.out.println(""[DepartamentoDAO.update] Erro ao atualizar -> "" + e.getMessage());
        } finally {
            DBConnection.closePreparedStatement(pst);
            DBConnection.closeConnection(c);
        }
        if (result > 0) {
            return true;
        } else {
            return false;
        }
    }",0,0
"    public FoundExpressions getFoundExpressions(String regExpr) {
        FoundExpressions expressions = null;
        Pattern p = Pattern.compile(regExpr);
        Matcher m = p.matcher(text);
        while (m.find()) {
            int start = m.start();
            int end = m.end();
            if (expressions == null) {
                expressions = new FoundExpressions();
            }
            Selection selection = new Selection();
            selection.setStart(start);
            selection.setEnd(end);
            expressions.add(selection);
        }
        return expressions;
    }","    public static <T> T[] addToArray(T[] array, T object) {
        Object[] newArray = null;
        if (array == null) {
            newArray = (Object[]) Array.newInstance(object.getClass(), 1);
            newArray[0] = object;
        } else {
            newArray = (Object[]) Array.newInstance(array.getClass().getComponentType(), array.length + 1);
            System.arraycopy(array, 0, newArray, 0, array.length);
            newArray[array.length] = object;
        }
        return (T[]) newArray;
    }",0,0
"    void logCorrectMatrix(double p) {
        for (int i = 0; i < numdata; i++) {
            for (int j = 0; j < i; j++) {
                depMatrix[i][j] = 1 / Math.pow(depMatrix[i][j], p);
                depMatrix[j][i] = depMatrix[i][j];
            }
        }
    }","    public Connection connect(String userName, String password, String url) {
        Connection connection = null;
        boolean err = false;
        try {
            Class.forName(""com.mysql.jdbc.Driver"").newInstance();
        } catch (Exception e) {
            System.err.println(""Error loading MySQL driver: "" + e.getMessage());
            err = true;
        }
        if (!err) {
            try {
                connection = DriverManager.getConnection(url, userName, password);
                System.out.println(""Database connection established."");
            } catch (SQLException e) {
                System.err.println(String.format(""Unable to connect to database server using url '%s', user '%s', and password '%s': msg is: %s"", url, userName, password, e.getMessage()));
                System.err.println(""SQLState: "" + e.getSQLState());
                System.err.println(""VendorError: "" + e.getErrorCode());
                err = true;
            }
        }
        if (err) System.exit(1);
        return connection;
    }",0,0
"    public float[][] findDistances() {
        float[][] distance = new float[noseqs][noseqs];
        if (pwtype.equals(""PID"")) {
            for (int i = 0; i < noseqs - 1; i++) {
                for (int j = i; j < noseqs; j++) {
                    if (j == i) {
                        distance[i][i] = 0;
                    } else {
                        distance[i][j] = 100 - Comparison.compare(sequence[i], sequence[j]);
                        distance[j][i] = distance[i][j];
                    }
                }
            }
        } else {
            float max = -1;
            for (int i = 0; i < noseqs - 1; i++) {
                for (int j = i; j < noseqs; j++) {
                    AlignSeq as = new AlignSeq(sequence[i], sequence[j], ""pep"");
                    as.calcScoreMatrix();
                    as.traceAlignment();
                    as.printAlignment();
                    distance[i][j] = (float) as.maxscore;
                    if (max < distance[i][j]) {
                        max = distance[i][j];
                    }
                }
            }
            for (int i = 0; i < noseqs - 1; i++) {
                for (int j = i; j < noseqs; j++) {
                    distance[i][j] = max - distance[i][j];
                    distance[j][i] = distance[i][j];
                }
            }
        }
        return distance;
    }","    public static JEditorPane createURLLabel(String htmlMessage) {
        Font font = UIManager.getFont(""Label.font"");
        String rgb = Integer.toHexString(new JPanel().getBackground().getRGB());
        rgb = rgb.substring(2, rgb.length());
        String bodyRule = ""body { background: #"" + rgb + ""; font-family: "" + font.getFamily() + ""; font-size: "" + font.getSize() + ""pt; }"";
        JEditorPane jEditorPane = new JEditorPane(new HTMLEditorKit().getContentType(), htmlMessage);
        ((HTMLDocument) jEditorPane.getDocument()).getStyleSheet().addRule(bodyRule);
        jEditorPane.setEditable(false);
        jEditorPane.setBorder(null);
        jEditorPane.setOpaque(false);
        jEditorPane.addHyperlinkListener(new HyperlinkListener() {

            @Override
            public void hyperlinkUpdate(HyperlinkEvent hyperlinkEvent) {
                if (Desktop.isDesktopSupported() && Desktop.getDesktop().isSupported(Desktop.Action.BROWSE)) {
                    HyperlinkEvent.EventType eventType = hyperlinkEvent.getEventType();
                    if (eventType == HyperlinkEvent.EventType.ACTIVATED) {
                        try {
                            Desktop.getDesktop().browse(hyperlinkEvent.getURL().toURI());
                        } catch (URISyntaxException uriSyntaxException) {
                            showMessageDialog(null, new MessageFormat(Messages.getString(""MessageDialog.6"")).format(new Object[] { hyperlinkEvent.getURL() }), JOptionPane.ERROR_MESSAGE, JOptionPane.DEFAULT_OPTION);
                        } catch (IOException ioException) {
                            showMessageDialog(null, Messages.getString(""MessageDialog.8""), JOptionPane.ERROR_MESSAGE, JOptionPane.DEFAULT_OPTION);
                        }
                    }
                } else {
                    showMessageDialog(null, Messages.getString(""MessageDialog.7""), JOptionPane.ERROR_MESSAGE, JOptionPane.DEFAULT_OPTION);
                }
            }
        });
        return jEditorPane;
    }",0,0
