FUNCTION_ID_ONE,FUNCTIONALITY_ID_ONE,FUNCTION_ONE_NAME,FUNCTION_ONE_TYPE,FUNCTION_ONE_STARTLINE,FUNCTION_ONE_ENDLINE,FUNCTION_ID_TWO,FUNCTIONALITY_ID_TWO,FUNCTION_TWO_NAME,FUNCTION_TWO_TYPE,FUNCTION_TWO_STARTLINE,FUNCTION_TWO_ENDLINE
541185,10,16109.java,default,57,80,17883770,41,1578910.java,selected,543,552
7423625,24,2114878.java,selected,59,70,47558,36,33328.java,default,63,112
8452133,6,1222008.java,selected,106,126,49610,36,29267.java,default,87,109
18826512,42,1899486.java,selected,86,106,22677,34,21199.java,default,284,443
1936695,41,1109516.java,selected,143,153,21992102,33,1310255.java,selected,56,70
14531911,33,802589.java,selected,58,72,20100873,24,2000379.java,selected,438,456
10031370,12,1638888.java,selected,7,18,6944319,42,1094047.java,selected,70,92
107896,39,104165.java,default,181,196,16142436,41,127068.java,selected,1897,1906
10240264,24,700474.java,selected,42,54,4106021,42,1392470.java,selected,163,178
6429432,41,2216293.java,selected,338,388,2315719,13,1833863.java,selected,95,103
15102194,23,1577262.java,selected,9,18,207747,34,60868.java,default,1181,1261
19044531,6,1103983.java,selected,102,122,75540,31,30877.java,default,44,73
4106017,42,1392470.java,selected,71,86,14479243,24,2608069.java,selected,18,28
159440,31,5385.java,default,41,226,9210368,13,552581.java,selected,79,87
4284518,23,1712367.java,selected,97,111,20409792,42,405978.java,selected,240,263
8842301,24,2419115.java,selected,27,36,5994,34,121997.java,default,48,157
1655163,10,1080768.java,selected,153,186,169210,34,66437.java,default,48,157
14258226,24,1616147.java,selected,103,113,5200772,41,946843.java,selected,119,217
9008153,23,2012585.java,selected,282,296,453142,39,106458.java,default,8,20
23677160,14,BinarySearch.java,sample,32,46,14304659,23,285457.java,selected,112,129
20609903,41,1527985.java,selected,553,562,9898549,23,337379.java,selected,67,99
12079426,23,2372569.java,selected,88,102,223122,34,121029.java,default,43,152
19549852,41,849450.java,selected,426,435,616054,30,85594.java,default,117,222
2503193,6,1654038.java,selected,111,126,22783647,24,2710081.java,selected,90,100
11491566,41,852221.java,selected,267,322,864227,10,97964.java,default,57,80
19971357,41,2636968.java,selected,424,433,178490,39,68539.java,default,33,40
7423625,24,2114878.java,selected,59,70,10517812,25,2178641.java,selected,33,119
321738,34,29270.java,default,48,157,18826512,42,1899486.java,selected,86,106
1109951,39,589951.java,selected,523,529,11453370,23,931602.java,selected,52,66
110285,31,123100.java,default,44,73,80830,30,48824.java,default,117,222
147918,36,110486.java,default,63,112,5701319,23,1782576.java,selected,94,108
6689657,41,551360.java,selected,627,637,598483,10,109894.java,default,57,80
18826512,42,1899486.java,selected,86,106,9898550,23,337379.java,selected,107,139
120113,36,40028.java,default,26,48,14837670,41,88800.java,selected,275,330
19663005,23,2096828.java,selected,152,166,20578109,41,1702294.java,selected,312,391
581819,30,11981.java,default,315,466,3309468,22,1811847.java,selected,77,144
13696846,7,2403255.java,selected,32,53,8537851,23,2509245.java,selected,107,121
147918,36,110486.java,default,63,112,5447536,23,1307940.java,selected,112,129
4721884,24,2417484.java,selected,265,274,8071085,42,350268.java,selected,669,690
12034341,42,2547090.java,selected,71,86,2451218,13,662269.java,selected,77,85
112054,30,94873.java,default,391,568,4106017,42,1392470.java,selected,71,86
4133428,41,1090867.java,selected,542,551,15102194,23,1577262.java,selected,9,18
6944319,42,1094047.java,selected,70,92,10228159,41,2710516.java,selected,215,223
22713046,41,1385666.java,selected,1195,1237,9192761,24,1146689.java,selected,14,29
18826512,42,1899486.java,selected,86,106,14321946,41,39335.java,selected,378,386
4031802,41,1017245.java,selected,428,437,224200,34,14511.java,default,48,157
19663005,23,2096828.java,selected,152,166,130685,31,15356.java,default,247,265
166887,34,49316.java,default,48,157,21273056,7,665194.java,selected,654,699
18712047,41,844874.java,selected,31,39,159440,31,5385.java,default,41,226
21412295,12,1625179.java,selected,7,18,1543362,10,120109.java,selected,110,153
206143,31,113089.java,default,44,73,1293656,10,2025864.java,selected,79,112
15102194,23,1577262.java,selected,9,18,13648325,42,144497.java,selected,308,331
92425,34,107391.java,default,48,157,17630905,7,2705691.java,selected,154,170
891762,25,96001.java,default,85,95,120113,36,40028.java,default,26,48
2451218,13,662269.java,selected,77,85,15730395,41,1268821.java,selected,193,201
15549036,23,2577087.java,selected,41,49,8640120,24,2022414.java,selected,91,101
10844851,41,292515.java,selected,40,50,120115,36,40028.java,default,82,103
15115902,41,1321892.java,selected,426,435,10421893,6,189178.java,selected,118,133
9083948,25,981218.java,selected,73,154,5770152,41,1344177.java,selected,29,208
172115,31,22719.java,default,44,73,5515246,18,1383459.java,selected,26,34
15932545,41,1040058.java,selected,132,169,45374,31,30150.java,default,44,73
112088,34,94873.java,default,1438,1524,10366826,13,1279376.java,selected,141,166
130685,31,15356.java,default,247,265,120112,36,40028.java,default,8,176
4031802,41,1017245.java,selected,428,437,21273054,7,665194.java,selected,572,605
19044531,6,1103983.java,selected,102,122,4106020,42,1392470.java,selected,141,156
190877,31,9881.java,default,97,116,12479725,21,2383306.java,selected,27,40
17630908,7,2705691.java,selected,217,233,16930547,23,2211592.java,selected,285,292
1293657,10,2025864.java,selected,114,145,136563,31,79057.java,default,44,73
13841414,23,612274.java,selected,89,98,1655162,10,1080768.java,selected,117,151
18446897,41,4933.java,selected,18,39,19665793,24,336994.java,selected,107,173
8837901,23,522719.java,selected,88,102,16601480,38,447540.java,selected,88,126
158889,36,120135.java,default,63,112,21777343,41,2543412.java,selected,222,230
47561,31,69900.java,default,44,73,21492113,41,1030949.java,selected,528,537
8539991,23,2501958.java,selected,107,121,15664293,24,1548274.java,selected,45,61
3518381,24,2734364.java,selected,51,61,21069074,41,1517899.java,selected,153,220
11242896,42,96719.java,selected,27,55,4630756,41,932718.java,selected,107,122
10240264,24,700474.java,selected,42,54,10366826,13,1279376.java,selected,141,166
6414571,24,2100486.java,selected,60,71,13157313,23,952606.java,selected,107,121
9008146,23,2012585.java,selected,172,193,6663397,24,2517513.java,selected,70,80
10228159,41,2710516.java,selected,215,223,10947776,24,1128200.java,selected,86,125
891763,25,96001.java,default,99,109,18378776,7,2643652.java,selected,88,108
20830241,41,2049331.java,selected,318,368,891763,25,96001.java,default,99,109
891762,25,96001.java,default,85,95,11242896,42,96719.java,selected,27,55
52962,34,102852.java,default,48,157,19549852,41,849450.java,selected,426,435
16871519,42,1144107.java,selected,27,55,12479725,21,2383306.java,selected,27,40
3038286,24,2316385.java,selected,85,124,6517610,41,209583.java,selected,209,217
22677,34,21199.java,default,284,443,3844626,41,2497703.java,selected,387,395
3727034,23,321861.java,selected,82,99,6480424,7,110869.java,selected,172,186
19462844,41,1384958.java,selected,538,547,10031370,12,1638888.java,selected,7,18
606247,39,37060.java,default,172,187,14304659,23,285457.java,selected,112,129
159440,31,5385.java,default,41,226,4183835,41,2592062.java,selected,270,277
9008146,23,2012585.java,selected,172,193,8887818,41,900584.java,selected,444,453
20780880,41,1297679.java,selected,263,362,88739,22,119293.java,default,76,146
6799162,41,986192.java,selected,164,201,17082610,23,1422595.java,selected,104,118
6689657,41,551360.java,selected,627,637,1760351,10,2375833.java,selected,49,86
13696846,7,2403255.java,selected,32,53,21492113,41,1030949.java,selected,528,537
6414571,24,2100486.java,selected,60,71,5701319,23,1782576.java,selected,94,108
21433001,41,1316903.java,selected,435,444,21238881,42,1708708.java,selected,57,79
844238,30,77349.java,default,117,223,9346447,41,2453374.java,selected,143,151
151248,34,56025.java,default,48,157,4106020,42,1392470.java,selected,141,156
2746909,23,245886.java,selected,56,70,169904,31,126039.java,default,44,73
19665793,24,336994.java,selected,107,173,52962,34,102852.java,default,48,157
120113,36,40028.java,default,26,48,322116,39,63068.java,default,221,233
14926036,24,1238694.java,selected,35,50,6799162,41,986192.java,selected,164,201
21420091,41,1812318.java,selected,425,434,17630905,7,2705691.java,selected,154,170
21420091,41,1812318.java,selected,425,434,280464,34,28484.java,default,148,282
8924049,23,2593456.java,selected,89,103,580527,10,51911.java,default,57,80
91670,36,88126.java,default,63,112,21877022,41,664104.java,selected,370,447
207747,34,60868.java,default,1181,1261,21273058,7,665194.java,selected,726,749
7615037,41,223814.java,selected,433,440,68955,31,47744.java,default,44,73
22713046,41,1385666.java,selected,1195,1237,68955,31,47744.java,default,44,73
151248,34,56025.java,default,48,157,21884747,41,515120.java,selected,764,772
207747,34,60868.java,default,1181,1261,49610,36,29267.java,default,87,109
2021569,6,884330.java,selected,142,170,21509529,24,415416.java,selected,81,120
18378776,7,2643652.java,selected,88,108,8887818,41,900584.java,selected,444,453
206143,31,113089.java,default,44,73,938692,41,60023.java,default,143,217
21509529,24,415416.java,selected,81,120,7289717,41,211182.java,selected,426,435
19048600,42,923002.java,selected,383,407,168320,34,12753.java,default,48,157
11154758,6,611689.java,selected,9,30,22677,34,21199.java,default,284,443
15730395,41,1268821.java,selected,193,201,6881493,24,315000.java,selected,141,180
