FUNCTION_ID_ONE,FUNCTIONALITY_ID_ONE,FUNCTION_ONE_NAME,FUNCTION_ONE_TYPE,FUNCTION_ONE_STARTLINE,FUNCTION_ONE_ENDLINE,FUNCTION_ID_TWO,FUNCTIONALITY_ID_TWO,FUNCTION_TWO_NAME,FUNCTION_TWO_TYPE,FUNCTION_TWO_STARTLINE,FUNCTION_TWO_ENDLINE
11242896,42,96719.java,selected,27,55,921626,32,45706.java,default,25,66
23505830,25,700931.java,selected,380,469,20620200,23,108508.java,selected,161,180
3749201,23,2642833.java,selected,27,40,22758240,42,849937.java,selected,20,45
1833576,6,2544306.java,selected,140,162,13755943,41,2359673.java,selected,158,163
18193745,6,2176806.java,selected,21,42,23179803,41,2085695.java,selected,1330,1334
22277332,42,2390496.java,selected,176,450,13008409,23,442168.java,selected,85,95
2580952,42,1658103.java,selected,107,156,18306143,41,2738010.java,selected,594,602
479674,10,37153.java,default,9,44,20762045,41,868705.java,selected,425,434
7645813,23,713421.java,selected,671,683,13844313,42,93586.java,selected,506,515
14598564,41,1542784.java,selected,98,108,5926449,24,799816.java,selected,105,145
11164783,41,522057.java,selected,59,75,2874892,24,2543450.java,selected,78,88
12020790,19,2223376.java,selected,19,38,19436379,42,2191221.java,selected,181,232
14689219,42,1274755.java,selected,232,269,14558799,23,1725880.java,selected,198,215
10750829,23,967523.java,selected,106,112,20085553,6,2326900.java,selected,25,88
6882723,41,1857154.java,selected,199,210,21183100,23,1437552.java,selected,473,500
14136709,24,1812149.java,selected,125,136,20282675,6,2245342.java,selected,227,243
14272813,42,1279045.java,selected,311,443,846496,24,53088.java,default,33,64
4339853,42,1913155.java,selected,269,285,97593,31,100442.java,default,373,379
10750829,23,967523.java,selected,106,112,5287704,42,2024419.java,selected,22,29
101506,36,69113.java,default,37,48,1943456,41,738043.java,selected,317,326
6592617,24,1033293.java,selected,35,51,1008326,43,1739993.java,selected,640,703
209090,34,25549.java,default,5,56,986079,41,2364886.java,selected,517,525
15478626,23,2196755.java,selected,10,15,4730912,42,671885.java,selected,43,60
149842,39,46472.java,default,216,223,3246942,23,475575.java,selected,65,70
6592617,24,1033293.java,selected,35,51,20304713,23,2576194.java,selected,69,75
3208678,19,2006264.java,selected,53,79,6977631,23,2490913.java,selected,402,408
190685,34,12818.java,default,94,122,13400152,41,671154.java,selected,32,118
13342437,42,2471957.java,selected,19,36,1229100,41,849403.java,selected,418,427
12853768,41,1837701.java,selected,38,61,1760180,23,62556.java,selected,83,90
412486,32,129988.java,default,26,62,22807706,42,1149422.java,selected,219,408
22888751,7,161917.java,selected,85,101,10903468,41,1794506.java,selected,179,191
6393826,23,1921974.java,selected,391,420,21790263,33,2615599.java,selected,537,557
11829921,24,2710544.java,selected,151,168,13592139,42,1166296.java,selected,57,128
23677159,14,BinarySearch.java,sample,19,30,1737879,39,2182891.java,selected,90,100
23077790,41,987848.java,selected,169,181,1199351,23,1280280.java,selected,1767,1796
16536091,41,1734265.java,selected,85,95,4339853,42,1913155.java,selected,269,285
4725835,24,468727.java,selected,156,169,11018401,42,1405709.java,selected,172,194
23677140,7,BubbleSort.java,sample,129,145,846496,24,53088.java,default,33,64
21790263,33,2615599.java,selected,537,557,335524,34,22822.java,default,28,53
890509,32,108743.java,default,23,81,15876943,41,483920.java,selected,257,263
13837392,19,579830.java,selected,537,547,18128919,41,2162346.java,selected,83,211
211051,31,29342.java,default,208,217,18850354,42,959137.java,selected,236,260
10028166,23,702387.java,selected,964,970,19044532,6,1103983.java,selected,124,148
78414,36,68920.java,default,160,195,834100,39,120808.java,default,216,223
41506,31,59397.java,default,424,460,259623,34,67569.java,default,11,40
3837844,41,271253.java,selected,146,153,17376646,42,691078.java,selected,92,98
19047757,42,2433669.java,selected,73,127,11257,36,100869.java,default,9,28
1760354,10,2375833.java,selected,165,202,8283487,24,2686605.java,selected,36,49
14321944,41,39335.java,selected,349,356,8071084,42,350268.java,selected,637,657
16319456,42,742034.java,selected,26,48,21282797,24,1904462.java,selected,112,120
1870114,42,2722404.java,selected,120,151,19349990,33,2523147.java,selected,262,278
15004733,24,1278082.java,selected,33,44,14689219,42,1274755.java,selected,232,269
65602,41,100579.java,default,37,48,12479255,33,1172905.java,selected,141,160
17638698,19,720851.java,selected,980,1015,13562972,23,119230.java,selected,433,455
14558030,41,1345244.java,selected,356,459,14996027,23,1827694.java,selected,211,218
14751190,42,2239148.java,selected,157,173,4016534,24,1526490.java,selected,117,183
702435,39,65736.java,default,26,59,15194391,23,644987.java,selected,110,123
11646825,42,1360732.java,selected,53,70,6393826,23,1921974.java,selected,391,420
8090506,41,821557.java,selected,241,255,10750829,23,967523.java,selected,106,112
22109284,41,2676307.java,selected,138,163,7705278,42,366977.java,selected,40,69
1466801,41,2095498.java,selected,249,261,2645433,42,472180.java,selected,12,23
15177202,24,2510642.java,selected,175,215,45561,32,103175.java,default,353,383
97436,36,2115.java,default,61,117,1243877,24,722394.java,selected,180,246
15194391,23,644987.java,selected,110,123,2307487,41,890744.java,selected,1067,1074
1158840,30,171489.java,selected,39,65,97593,31,100442.java,default,373,379
45374,31,30150.java,default,44,73,21635675,24,211364.java,selected,45,68
606579,41,92221.java,default,101,109,139083,42,64575.java,default,49,61
412486,32,129988.java,default,26,62,20644778,41,2604410.java,selected,463,471
14819979,41,1927162.java,selected,135,176,24677,31,62885.java,default,139,142
335524,34,22822.java,default,28,53,14598564,41,1542784.java,selected,98,108
22888751,7,161917.java,selected,85,101,15876943,41,483920.java,selected,257,263
4516275,42,1854539.java,selected,92,111,12744961,41,757704.java,selected,204,217
5995247,42,2079758.java,selected,654,671,23414974,23,2339104.java,selected,22,27
10841569,41,709128.java,selected,24,34,13950626,42,429926.java,selected,617,634
61823,31,121010.java,default,72,287,15998753,23,1885362.java,selected,69,77
16319456,42,742034.java,selected,26,48,22345625,23,903738.java,selected,48,62
12210424,42,546923.java,selected,137,148,169125,31,53513.java,default,223,237
150392,36,89044.java,default,49,150,279855,20,120185.java,default,13,17
14504867,41,963841.java,selected,58,68,253280,34,22967.java,default,246,258
4133428,41,1090867.java,selected,542,551,4943102,23,2255626.java,selected,558,562
312542,34,136294.java,default,5,21,10479111,19,1272351.java,selected,13,29
3554628,42,1929782.java,selected,21,39,21248613,24,1510486.java,selected,151,171
165907,20,97910.java,default,13,17,20554087,23,1052130.java,selected,33,38
6882723,41,1857154.java,selected,199,210,12034343,42,2547090.java,selected,92,104
16244014,33,2354819.java,selected,102,157,13519169,25,1611055.java,selected,14,34
29383,31,12530.java,default,290,355,12210424,42,546923.java,selected,137,148
15555076,24,191981.java,selected,16,30,8742008,41,913417.java,selected,284,288
203357,31,55615.java,default,246,493,3851767,23,1433567.java,selected,203,213
14819979,41,1927162.java,selected,135,176,356214,32,71444.java,default,19,135
18837684,24,311385.java,selected,56,73,3501324,41,361180.java,selected,535,544
13402674,41,2331165.java,selected,118,133,1199351,23,1280280.java,selected,1767,1796
11862998,24,1253769.java,selected,235,251,159440,31,5385.java,default,41,226
19445719,6,2273395.java,selected,30,50,20691201,24,1021772.java,selected,14,30
15177202,24,2510642.java,selected,175,215,3220779,42,2018963.java,selected,55,71
164132,31,32390.java,default,45,71,16295313,23,1284525.java,selected,250,260
1822330,42,1854044.java,selected,600,612,13031564,6,897597.java,selected,103,163
19111176,24,2499659.java,selected,431,449,21013174,23,609005.java,selected,512,532
12849785,41,1440276.java,selected,49,63,12021012,24,2448525.java,selected,52,139
6608170,41,1689043.java,selected,107,205,10598170,7,13733.java,selected,64,76
21273059,7,665194.java,selected,751,775,253280,34,22967.java,default,246,258
17661336,23,487692.java,selected,40,45,7228953,6,951510.java,selected,406,448
631362,20,23336.java,default,13,17,99598,32,121579.java,default,25,66
51854,36,12980.java,default,7,11,18516553,42,61722.java,selected,65,84
1896084,42,2080586.java,selected,39,59,223960,34,106441.java,default,317,363
18196836,42,1994958.java,selected,46,65,120983,7,91167.java,default,14,33
17376646,42,691078.java,selected,92,98,2519495,23,1499506.java,selected,66,73
3208678,19,2006264.java,selected,53,79,134256,31,94122.java,default,44,73
76113,31,131165.java,default,250,255,165907,20,97910.java,default,13,17
159787,32,77900.java,default,24,125,22026286,7,2639941.java,selected,24,48
168558,34,80564.java,default,61,78,20282669,6,2245342.java,selected,116,141
49611,36,29267.java,default,115,137,21948862,42,266915.java,selected,113,132
18516556,42,61722.java,selected,106,118,10073558,6,2064489.java,selected,90,121
11259739,33,2391775.java,selected,331,341,10802083,23,1407785.java,selected,715,1026
19349990,33,2523147.java,selected,262,278,2953832,42,2705699.java,selected,66,107
4106019,42,1392470.java,selected,117,134,63853,31,105999.java,default,208,217
4183835,41,2592062.java,selected,270,277,689989,32,9437.java,default,25,66
335524,34,22822.java,default,28,53,19665793,24,336994.java,selected,107,173
14757962,24,512855.java,selected,14,29,126940,31,130873.java,default,27,63
156329,32,25381.java,default,7,24,5392596,23,2656678.java,selected,327,356
1426347,23,2388039.java,selected,70,83,45374,31,30150.java,default,44,73
1229100,41,849403.java,selected,418,427,11018401,42,1405709.java,selected,172,194
51854,36,12980.java,default,7,11,5543907,42,1575419.java,selected,36,69
18703321,41,611726.java,selected,264,268,4171775,42,2054559.java,selected,15,23
6608170,41,1689043.java,selected,107,205,20318544,23,2330198.java,selected,813,826
