FUNCTION_ID_ONE,FUNCTIONALITY_ID_ONE,FUNCTION_ONE_NAME,FUNCTION_ONE_TYPE,FUNCTION_ONE_STARTLINE,FUNCTION_ONE_ENDLINE,FUNCTION_ID_TWO,FUNCTIONALITY_ID_TWO,FUNCTION_TWO_NAME,FUNCTION_TWO_TYPE,FUNCTION_TWO_STARTLINE,FUNCTION_TWO_ENDLINE
22421984,23,939613.java,selected,120,134,308595,20,37647.java,default,22,24
9514,32,56276.java,default,25,66,305472,20,33028.java,default,13,17
526734,32,81983.java,default,18,134,259443,20,21979.java,default,13,17
14489368,24,1370230.java,selected,78,88,16142436,41,127068.java,selected,1897,1906
359836,20,86457.java,default,13,17,25974,31,46306.java,default,44,73
203506,31,122340.java,default,54,62,473026,20,117763.java,default,13,17
820539,20,2976.java,default,13,17,41644,31,7356.java,default,54,62
739561,30,74042.java,default,45,60,718537,20,76337.java,default,13,17
207292,20,135130.java,default,22,24,337754,34,18339.java,default,48,157
853457,20,65107.java,default,13,17,8537851,23,2509245.java,selected,107,121
922793,30,10998.java,default,116,130,910689,20,39986.java,default,13,17
2290016,41,1564632.java,selected,141,168,513246,20,128215.java,default,13,17
537782,32,132654.java,default,24,125,111978,20,78674.java,default,13,17
413480,20,50039.java,default,22,24,11719425,41,957171.java,selected,554,561
19549852,41,849450.java,selected,426,435,776780,20,116591.java,default,13,17
15730395,41,1268821.java,selected,193,201,739561,30,74042.java,default,45,60
169905,31,126039.java,default,54,62,241851,20,40123.java,default,13,17
2874892,24,2543450.java,selected,78,88,913383,20,73829.java,default,13,17
20609903,41,1527985.java,selected,553,562,147993,20,63132.java,default,13,17
2402,20,28707.java,default,13,17,43996,31,88421.java,default,321,329
1229100,41,849403.java,selected,418,427,43996,31,88421.java,default,321,329
640609,20,91928.java,default,13,17,13157313,23,952606.java,selected,107,121
4284518,23,1712367.java,selected,97,111,338353,34,27320.java,default,48,157
14304659,23,285457.java,selected,112,129,520193,20,101144.java,default,13,17
45375,31,30150.java,default,54,62,19716740,33,1772088.java,selected,14,18
259443,20,21979.java,default,13,17,25974,31,46306.java,default,44,73
17883770,41,1578910.java,selected,543,552,245665,20,46050.java,default,13,17
147993,20,63132.java,default,13,17,12079426,23,2372569.java,selected,88,102
739814,20,115412.java,default,13,17,224200,34,14511.java,default,48,157
45374,31,30150.java,default,44,73,22421984,23,939613.java,selected,120,134
53722,20,10254.java,default,13,17,937056,32,118413.java,default,25,66
47561,31,69900.java,default,44,73,489466,20,42254.java,default,13,17
259443,20,21979.java,default,13,17,123800,31,114161.java,default,54,62
120778,20,70893.java,default,13,17,9514,32,56276.java,default,25,66
14304659,23,285457.java,selected,112,129,755767,20,76701.java,default,13,17
755767,20,76701.java,default,13,17,654166,39,130166.java,default,290,297
776780,20,116591.java,default,13,17,68955,31,47744.java,default,44,73
292890,20,43483.java,default,13,17,293190,32,69335.java,default,353,383
330656,34,125676.java,default,246,258,1243879,24,722394.java,selected,207,221
19214556,41,2315713.java,selected,265,273,10732,20,102943.java,default,13,17
230246,20,59570.java,default,13,17,161939,39,100072.java,default,46,54
2402,20,28707.java,default,13,17,14357939,23,2180965.java,selected,87,101
19549852,41,849450.java,selected,426,435,7761,20,55192.java,default,13,17
19971357,41,2636968.java,selected,424,433,654166,39,130166.java,default,290,297
10031370,12,1638888.java,selected,7,18,552002,30,25449.java,default,35,50
922793,30,10998.java,default,116,130,379080,20,104755.java,default,13,17
748154,20,48890.java,default,13,17,21420091,41,1812318.java,selected,425,434
662161,39,80687.java,default,137,149,293190,32,69335.java,default,353,383
68955,31,47744.java,default,44,73,281237,20,39836.java,default,13,17
541801,20,17076.java,default,13,17,15162110,41,2286616.java,selected,531,540
14357939,23,2180965.java,selected,87,101,21433001,41,1316903.java,selected,435,444
801169,20,36610.java,default,13,17,13614426,41,526365.java,selected,543,552
694024,20,62476.java,default,13,17,1229100,41,849403.java,selected,418,427
19716740,33,1772088.java,selected,14,18,41643,31,7356.java,default,44,73
281392,20,84137.java,default,13,17,128983,34,84877.java,default,48,157
755767,20,76701.java,default,13,17,19663005,23,2096828.java,selected,152,166
922793,30,10998.java,default,116,130,13614426,41,526365.java,selected,543,552
654166,39,130166.java,default,290,297,105882,36,64999.java,default,61,122
230246,20,59570.java,default,13,17,169905,31,126039.java,default,54,62
5447536,23,1307940.java,selected,112,129,469061,20,56146.java,default,13,17
169904,31,126039.java,default,44,73,128736,20,44891.java,default,13,17
333457,34,79128.java,default,48,157,694024,20,62476.java,default,13,17
168320,34,12753.java,default,48,157,757635,32,89049.java,default,26,62
305472,20,33028.java,default,13,17,662161,39,80687.java,default,137,149
357576,20,44157.java,default,13,17,15041,31,96497.java,default,44,73
847423,20,100171.java,default,13,17,922793,30,10998.java,default,116,130
714206,20,56541.java,default,13,17,1109090,41,2262123.java,selected,24,40
8537851,23,2509245.java,selected,107,121,694024,20,62476.java,default,13,17
2874892,24,2543450.java,selected,78,88,157746,20,59849.java,default,13,17
922793,30,10998.java,default,116,130,939305,20,76273.java,default,13,17
8924049,23,2593456.java,selected,89,103,4016536,24,1526490.java,selected,144,158
654166,39,130166.java,default,290,297,157778,20,24133.java,default,13,17
43996,31,88421.java,default,321,329,168666,32,27177.java,default,353,383
68955,31,47744.java,default,44,73,519360,32,38977.java,default,26,62
881801,39,26064.java,default,46,54,49531,20,95453.java,default,22,24
128736,20,44891.java,default,13,17,225907,41,3471.java,default,149,224
15131771,41,115180.java,selected,377,386,4272110,23,2701118.java,selected,88,102
7761,20,55192.java,default,13,17,18688917,33,729493.java,selected,14,18
4088561,23,2081236.java,selected,281,287,916274,20,100919.java,default,13,17
15168114,41,161743.java,selected,25,41,206479,31,53735.java,default,54,62
1243879,24,722394.java,selected,207,221,308595,20,37647.java,default,22,24
519360,32,38977.java,default,26,62,45374,31,30150.java,default,44,73
243985,32,86305.java,default,25,66,739561,30,74042.java,default,45,60
225907,41,3471.java,default,149,224,801887,20,32955.java,default,13,17
12935,20,102156.java,default,13,17,15041,31,96497.java,default,44,73
128026,20,121888.java,default,13,17,98022,34,75351.java,default,48,157
17883770,41,1578910.java,selected,543,552,932292,20,41662.java,default,13,17
2402,20,28707.java,default,13,17,243985,32,86305.java,default,25,66
293190,32,69335.java,default,353,383,359836,20,86457.java,default,13,17
136068,20,10993.java,default,13,17,10028166,23,702387.java,selected,964,970
656000,32,98554.java,default,24,125,174087,20,93572.java,default,13,17
52589,31,72387.java,default,54,62,238320,20,39708.java,default,13,17
