FUNCTION_ID_ONE,FUNCTIONALITY_ID_ONE,FUNCTION_ONE_NAME,FUNCTION_ONE_TYPE,FUNCTION_ONE_STARTLINE,FUNCTION_ONE_ENDLINE,FUNCTION_ID_TWO,FUNCTIONALITY_ID_TWO,FUNCTION_TWO_NAME,FUNCTION_TWO_TYPE,FUNCTION_TWO_STARTLINE,FUNCTION_TWO_ENDLINE
7423625,24,2114878.java,selected,59,70,4630754,41,932718.java,selected,85,95
7836028,24,1470257.java,selected,232,241,2996547,45,1404757.java,selected,26,98
22683,34,21199.java,default,655,795,14902624,23,377464.java,selected,172,181
1239587,39,257575.java,selected,118,128,4673939,24,21906.java,selected,53,67
353068,20,123780.java,default,13,17,10296435,24,313018.java,selected,164,172
781484,39,74079.java,default,216,223,308595,20,37647.java,default,22,24
21420091,41,1812318.java,selected,425,434,147525,45,66111.java,default,8,26
110360,20,58352.java,default,22,24,820983,45,92768.java,default,386,498
165762,32,91569.java,default,19,135,1366219,39,892047.java,selected,45,52
16775310,24,298374.java,selected,269,278,16882119,33,2060290.java,selected,275,279
5236784,41,1202455.java,selected,7,15,7436917,13,421582.java,selected,103,111
356214,32,71444.java,default,19,135,474163,29,123784.java,default,98,196
156840,36,131044.java,default,53,64,418058,39,51983.java,default,124,131
413525,39,22340.java,default,173,178,718537,20,76337.java,default,13,17
8182888,41,615216.java,selected,349,356,8766039,20,412096.java,selected,9,11
45025,39,107650.java,default,173,178,789019,20,15826.java,default,13,17
6494291,20,1252896.java,selected,73,77,2537400,41,2730348.java,selected,266,274
15405473,41,535284.java,selected,170,179,7911954,23,1475086.java,selected,21,27
2474379,23,2560459.java,selected,67,72,11719427,41,957171.java,selected,583,591
14731799,41,1921563.java,selected,134,144,11184909,24,1499680.java,selected,32,45
395956,45,69501.java,default,9,26,21273055,7,665194.java,selected,607,652
19654781,13,918764.java,selected,17,25,245913,32,1396.java,default,25,66
15765308,24,737213.java,selected,189,200,512227,20,31722.java,default,13,17
458548,20,10482.java,default,22,24,9019939,41,1062090.java,selected,127,137
6719729,42,1648136.java,selected,222,235,3353836,41,45530.java,selected,107,116
1920567,7,4280.java,selected,59,77,858382,20,29950.java,default,13,17
689699,39,2138.java,default,83,91,10781751,41,1733369.java,selected,27,35
4106017,42,1392470.java,selected,71,86,13476,20,84326.java,default,13,17
526736,32,12121.java,default,26,62,23677214,39,DeleteFolderRecursively.java,sample,11,17
10781751,41,1733369.java,selected,27,35,939305,20,76273.java,default,13,17
22683,34,21199.java,default,655,795,21273055,7,665194.java,selected,607,652
512227,20,31722.java,default,13,17,763710,7,102270.java,default,58,74
19164864,24,2480556.java,selected,159,168,23185464,42,1058948.java,selected,9,29
766640,32,76347.java,default,26,62,725501,20,19891.java,default,13,17
454857,20,44659.java,default,13,17,781484,39,74079.java,default,216,223
15821142,41,1760795.java,selected,40,95,16743155,23,2557833.java,selected,167,172
13476,20,84326.java,default,13,17,81852,31,136733.java,default,328,340
23677134,7,BubbleSort.java,sample,21,37,1612068,41,448380.java,selected,535,544
116074,36,52894.java,default,61,117,23677127,6,FTP_ApacheCommonsNet_Samples.java,sample,47,53
10732,20,102943.java,default,13,17,781484,39,74079.java,default,216,223
7436917,13,421582.java,selected,103,111,10598170,7,13733.java,selected,64,76
606579,41,92221.java,default,101,109,165907,20,97910.java,default,13,17
22324341,20,2196988.java,selected,12,16,23677197,31,FileChooser.java,sample,67,94
23677133,7,BubbleSort.java,sample,3,19,5776558,14,1098325.java,selected,281,298
98184,32,99495.java,default,24,125,6823,36,106970.java,default,61,117
1936695,41,1109516.java,selected,143,153,7962427,18,1334850.java,selected,31,45
5236784,41,1202455.java,selected,7,15,481375,7,6459.java,default,58,74
6494291,20,1252896.java,selected,73,77,92956,36,29440.java,default,61,117
20691201,24,1021772.java,selected,14,30,2307487,41,890744.java,selected,1067,1074
7227330,7,97366.java,selected,40,56,216509,41,89783.java,default,16,22
4645945,24,2105296.java,selected,81,90,453142,39,106458.java,default,8,20
16677102,13,273852.java,selected,891,898,8842301,24,2419115.java,selected,27,36
7715939,33,6519.java,selected,189,193,21420091,41,1812318.java,selected,425,434
1936695,41,1109516.java,selected,143,153,855132,39,108143.java,default,83,91
323284,20,58010.java,default,22,24,76607,32,81694.java,default,24,125
18515107,23,1140734.java,selected,433,455,23675955,24,2475895.java,selected,228,243
5676,36,17532.java,default,61,122,206984,45,6489.java,default,733,843
3416138,23,1475283.java,selected,313,318,714206,20,56541.java,default,13,17
656000,32,98554.java,default,24,125,2159455,23,92861.java,selected,191,198
14321943,41,39335.java,selected,335,342,8842301,24,2419115.java,selected,27,36
15595626,41,2520773.java,selected,169,177,131242,36,135803.java,default,61,117
111978,20,78674.java,default,13,17,6882723,41,1857154.java,selected,199,210
13620417,24,2645497.java,selected,255,266,11298700,20,1658863.java,selected,14,18
8182888,41,615216.java,selected,349,356,710361,45,103630.java,default,8,22
3616770,24,980861.java,selected,114,123,245913,32,1396.java,default,25,66
859991,39,44433.java,default,90,98,15595627,41,2520773.java,selected,179,186
6823,36,106970.java,default,61,117,10303828,23,1666727.java,selected,206,211
157746,20,59849.java,default,13,17,727437,10,12832.java,default,57,80
718537,20,76337.java,default,13,17,662293,39,126833.java,default,90,98
17619207,41,1219581.java,selected,653,657,398939,29,89288.java,default,101,211
16788,36,50602.java,default,41,60,891550,7,96188.java,default,185,196
23414974,23,2339104.java,selected,22,27,23672254,20,2599757.java,selected,27,36
853457,20,65107.java,default,13,17,5652166,41,2312307.java,selected,325,335
719299,45,106485.java,default,8,23,6234218,20,1859243.java,selected,12,16
763710,7,102270.java,default,58,74,23020067,24,934360.java,selected,90,98
21655926,41,1322429.java,selected,988,997,1313371,13,2454556.java,selected,20,30
3626532,43,1817485.java,selected,102,130,23677137,7,BubbleSort.java,sample,75,91
781484,39,74079.java,default,216,223,19373644,41,2587973.java,selected,426,435
2746,20,85301.java,default,13,17,23677122,6,FTP_ApacheCommonsNet_Samples.java,sample,11,16
98184,32,99495.java,default,24,125,820983,45,92768.java,default,386,498
23020067,24,934360.java,selected,90,98,543575,10,64845.java,default,18,49
574106,20,135212.java,default,22,24,21284074,12,949275.java,selected,29,41
11400348,41,515081.java,selected,30,34,14024,32,120570.java,default,24,125
8452131,6,1222008.java,selected,47,76,379080,20,104755.java,default,13,17
8842301,24,2419115.java,selected,27,36,6719725,42,1648136.java,selected,162,173
11719424,41,957171.java,selected,540,547,23677155,13,ShuffleArrayInPlace.java,sample,16,32
6494291,20,1252896.java,selected,73,77,163980,45,133849.java,default,8,21
495678,45,28794.java,default,9,28,23414974,23,2339104.java,selected,22,27
15730395,41,1268821.java,selected,193,201,4721884,24,2417484.java,selected,265,274
1789231,14,2379660.java,selected,104,120,461151,20,98860.java,default,13,17
19971357,41,2636968.java,selected,424,433,16743155,23,2557833.java,selected,167,172
15765308,24,737213.java,selected,189,200,413525,39,22340.java,default,173,178
59200,20,39091.java,default,13,17,76607,32,81694.java,default,24,125
21284074,12,949275.java,selected,29,41,10303828,23,1666727.java,selected,206,211
14024,32,120570.java,default,24,125,16677102,13,273852.java,selected,891,898
911774,20,99468.java,default,13,17,22116692,33,2213286.java,selected,61,65
6689657,41,551360.java,selected,627,637,6719729,42,1648136.java,selected,222,235
21273059,7,665194.java,selected,751,775,80861,20,62142.java,default,13,17
59328,31,54039.java,default,294,308,3324262,41,594135.java,selected,210,218
666046,39,86093.java,default,169,177,3626532,43,1817485.java,selected,102,130
19045549,24,2470676.java,selected,124,133,3844626,41,2497703.java,selected,387,395
20762045,41,868705.java,selected,425,434,2168610,10,180318.java,selected,173,206
14321943,41,39335.java,selected,335,342,18670726,24,2164331.java,selected,347,356
14846,36,127805.java,default,63,112,757697,45,58183.java,default,1587,1694
2451218,13,662269.java,selected,77,85,21433001,41,1316903.java,selected,435,444
755767,20,76701.java,default,13,17,20578109,41,1702294.java,selected,312,391
2723889,41,2037851.java,selected,59,69,17561649,23,729859.java,selected,125,138
1466801,41,2095498.java,selected,249,261,561941,32,28101.java,default,19,135
10228159,41,2710516.java,selected,215,223,580527,10,51911.java,default,57,80
15998751,23,1885362.java,selected,42,49,8842301,24,2419115.java,selected,27,36
662293,39,126833.java,default,90,98,755767,20,76701.java,default,13,17
81754,7,22842.java,default,27,37,23675955,24,2475895.java,selected,228,243
9466324,41,1665475.java,selected,546,558,323284,20,58010.java,default,22,24
245913,32,1396.java,default,25,66,21183100,23,1437552.java,selected,473,500
110360,20,58352.java,default,22,24,6517610,41,209583.java,selected,209,217
15845539,24,2114402.java,selected,119,128,2332,31,102602.java,default,235,243
