"FUNCTION_ID_ONE","FUNCTION_ID_TWO","FUNCTION_ONE_NAME","FUNCTION_ONE_TYPE","FUNCTION_ONE_STARTLINE","FUNCTION_ONE_ENDLINE","FUNCTION_TWO_NAME","FUNCTION_TWO_TYPE","FUNCTION_TWO_STARTLINE","FUNCTION_TWO_ENDLINE","FUNCTIONALITY_ID","SYNTACTIC_TYPE","SIMILARITY_LINE","SIMILARITY_TOKEN"
"9466324","15247508","1665475.java","selected","546","558","1893968.java","selected","48","60","41","3","0.333333333333333","0.630872483221476"
"8664035","23520660","271780.java","selected","92","110","1569213.java","selected","84","92","23","3","0.1","0.534722222222222"
"8842403","10367935","2074770.java","selected","19","29","1453488.java","selected","288","293","41","3","0.0909090909090909","0.5"
"1466801","21404965","2095498.java","selected","249","261","222381.java","selected","1005","1029","41","3","0.333333333333333","0.414225941422594"
"106585","222634","37949.java","default","208","217","104740.java","default","255","269","31","3","0.25","0.483606557377049"
"5639952","10380189","639192.java","selected","260","301","857233.java","selected","88","102","41","3","0.0845070422535211","0.107960741548528"
"44602","61851","79555.java","default","13","118","118395.java","default","35","60","36","3","0.12037037037037","0.189723320158103"
"8595492","19045549","224751.java","selected","263","282","2470676.java","selected","124","133","24","3","0.25","0.328467153284672"
"80386","133097","120935.java","default","137","150","70229.java","default","20","57","36","3","0.131578947368421","0.239057239057239"
"1760742","16128429","272822.java","selected","52","133","641921.java","selected","55","64","24","3","0.0602409638554217","0.0998217468805704"
"8515264","15998749","1709049.java","selected","27","32","1885362.java","selected","15","22","23","3","0.222222222222222","0.62037037037037"
"21885832","22129664","827122.java","selected","405","412","922313.java","selected","1481","1544","25","3","0.0606060606060606","0.0914076782449725"
"1199351","3246942","1280280.java","selected","1767","1796","475575.java","selected","65","70","23","3","0.0666666666666667","0.26431718061674"
"18245","145913","45154.java","default","44","73","110890.java","default","259","279","31","3","0.2","0.409302325581395"
"10750829","16631521","967523.java","selected","106","112","1834434.java","selected","98","129","23","3","0.03125","0.198250728862974"
"2260442","12394769","1469228.java","selected","75","112","1995145.java","selected","35","58","24","3","0.289473684210526","0.3375"
"223960","324724","106441.java","default","317","363","57700.java","default","42","66","34","3","0.150943396226415","0.522041763341067"
"726514","19349990","126046.java","default","39","68","2523147.java","selected","262","278","33","3","0.129032258064516","0.283828382838284"
"17262659","17395321","1410536.java","selected","105","117","1126205.java","selected","39","79","33","3","0.146341463414634","0.301675977653631"
"13699650","14689219","1896840.java","selected","59","85","1274755.java","selected","232","269","42","3","0.475","0.549586776859504"
"10237584","20184158","1290297.java","selected","353","375","2027474.java","selected","20","32","42","3","0.153846153846154","0.418326693227092"
"169779","382086","78328.java","default","13","32","88509.java","default","23","81","32","3","0.132352941176471","0.297244094488189"
"14801161","17146389","933742.java","selected","36","62","308867.java","selected","618","630","42","3","0.148148148148148","0.471153846153846"
"1958798","6044784","719494.java","selected","139","147","727123.java","selected","185","195","23","3","0.25","0.537313432835821"
"9469148","19987055","1860085.java","selected","78","94","183896.java","selected","65","73","41","3","0.272727272727273","0.368983957219251"
"5062594","11018401","2654573.java","selected","226","238","1405709.java","selected","172","194","42","3","0.217391304347826","0.489583333333333"
"17376646","17697690","691078.java","selected","92","98","795584.java","selected","255","276","42","3","0.0909090909090909","0.41"
"20282676","23161666","2245342.java","selected","250","294","2032756.java","selected","62","82","6","3","0.163265306122449","0.470930232558139"
"11257","97436","100869.java","default","9","28","2115.java","default","61","117","36","3","0.183333333333333","0.314410480349345"
"1243877","21635675","722394.java","selected","180","246","211364.java","selected","45","68","24","3","0.192307692307692","0.308290155440414"
"6393826","14996027","1921974.java","selected","391","420","1827694.java","selected","211","218","23","3","0.0909090909090909","0.350877192982456"
"10092446","19704920","380902.java","selected","41","63","817588.java","selected","20","62","24","3","0.25","0.396276595744681"
"6382436","20994818","284891.java","selected","95","105","1743616.java","selected","419","427","41","3","0.307692307692308","0.680412371134021"
"15041","203357","96497.java","default","44","73","55615.java","default","246","493","31","3","0.0434782608695652","0.0779500430663221"
"5392594","15998753","2656678.java","selected","243","298","1885362.java","selected","69","77","23","3","0.0350877192982456","0.304"
"121823","280465","12879.java","default","72","102","28484.java","default","284","443","34","3","0.0520231213872833","0.1178834561286"
"537378","19772254","41815.java","default","51","123","2458027.java","selected","46","64","25","3","0.0958904109589042","0.379310344827586"
"3501324","20141222","361180.java","selected","535","544","2533795.java","selected","27","41","41","3","0.352941176470588","0.455621301775148"
"6589981","9544075","2221389.java","selected","202","212","1482866.java","selected","23","76","23","3","0.0727272727272728","0.205673758865248"
"7615037","19685462","223814.java","selected","433","440","1317195.java","selected","52","63","41","3","0.214285714285714","0.644859813084112"
"6592617","20037816","1033293.java","selected","35","51","155389.java","selected","975","1001","24","3","0.296296296296296","0.443877551020408"
"13945476","21374916","2055704.java","selected","257","268","639925.java","selected","399","478","42","3","0.0581395348837209","0.112044817927171"
"10479111","17638698","1272351.java","selected","13","29","720851.java","selected","980","1015","19","3","0.138888888888889","0.56"
"5921154","14801161","1671834.java","selected","280","317","933742.java","selected","36","62","42","3","0.157894736842105","0.407932011331445"
"524849","564228","109329.java","default","77","143","45331.java","default","7","25","42","3","0.0882352941176471","0.254620123203285"
"6882723","7542627","1857154.java","selected","199","210","1012963.java","selected","366","373","41","3","0.357142857142857","0.718446601941748"
"7892059","11188244","803724.java","selected","76","91","203227.java","selected","152","181","42","3","0.3","0.458715596330275"
"10052160","20171410","2166691.java","selected","245","255","496096.java","selected","74","118","24","3","0.133333333333333","0.193154034229829"
"479674","659091","37153.java","default","9","44","35518.java","default","5","63","10","3","0.266666666666667","0.43652561247216"
"21779336","22307690","2055948.java","selected","230","284","246108.java","selected","5","41","7","3","0.19672131147541","0.460500963391137"
"9609392","16208884","1055364.java","selected","122","137","699908.java","selected","96","149","42","3","0.111111111111111","0.228980322003578"
"1392647","12849785","1836517.java","selected","93","125","1440276.java","selected","49","63","41","3","0.195652173913043","0.261770244821092"
"938692","12744961","60023.java","default","143","217","757704.java","selected","204","217","41","3","0.133333333333333","0.223706176961603"
"6802775","16095055","2348055.java","selected","67","92","2027755.java","selected","805","816","19","3","0.192307692307692","0.384615384615385"
"126940","146003","130873.java","default","27","63","82217.java","default","185","205","31","3","0.243243243243243","0.435555555555556"
"465616","21273059","52108.java","default","127","163","665194.java","selected","751","775","7","3","0.257142857142857","0.569721115537849"
"3324262","23179803","594135.java","selected","210","218","2085695.java","selected","1330","1334","41","3","0.181818181818182","0.705882352941176"
"4725835","14767366","468727.java","selected","156","169","2049472.java","selected","23","55","24","3","0.212121212121212","0.258992805755396"
"45374","184339","30150.java","default","44","73","17139.java","default","117","135","31","3","0.166666666666667","0.509345794392523"
"3246942","20304713","475575.java","selected","65","70","2576194.java","selected","69","75","23","3","0.142857142857143","0.597560975609756"
"702435","1202104","65736.java","default","26","59","1211155.java","selected","134","146","39","3","0.189189189189189","0.316981132075472"
"11502010","17164624","1540961.java","selected","93","106","994930.java","selected","29","36","42","3","0.266666666666667","0.639705882352941"
"338852","22137813","78840.java","default","109","136","151572.java","selected","33","45","7","3","0.266666666666667","0.441025641025641"
"15144869","17791350","2108545.java","selected","250","263","1835055.java","selected","284","300","42","3","0.235294117647059","0.664835164835165"
"129406","136564","80254.java","default","363","369","79057.java","default","54","62","31","3","0.222222222222222","0.694915254237288"
"13078351","23127755","1754249.java","selected","186","191","830027.java","selected","13","115","41","3","0.0168067226890757","0.0642201834862385"
"67899","23677195","70365.java","default","163","327","FileChooser.java","sample","9","36","31","3","0.0595238095238095","0.0633934120571784"
"6275083","16385623","2094906.java","selected","44","54","1675335.java","selected","18","29","41","3","0.428571428571429","0.598290598290598"
"986079","23077789","2364886.java","selected","517","525","987848.java","selected","153","167","41","3","0.294117647058823","0.574803149606299"
"1469508","1824959","1512431.java","selected","308","324","1929059.java","selected","865","896","30","3","0.303030303030303","0.41869918699187"
"22807706","23432190","1149422.java","selected","219","408","1289480.java","selected","20","31","42","3","0.0157068062827225","0.0795454545454546"
"7310223","14757962","487760.java","selected","14","49","512855.java","selected","14","29","24","3","0.146341463414634","0.201530612244898"
"4836413","9008153","301444.java","selected","260","265","2012585.java","selected","282","296","23","3","0.133333333333333","0.421686746987952"
"148810","226422","26117.java","default","1116","1132","42671.java","default","440","447","31","3","0.235294117647059","0.286821705426357"
"10409346","15185953","1402188.java","selected","207","238","807028.java","selected","122","323","24","3","0.054726368159204","0.110317975340688"
"15115902","23405538","1321892.java","selected","426","435","1221422.java","selected","86","114","41","3","0.146341463414634","0.192307692307692"
"147079","212783","17660.java","default","117","140","101152.java","default","168","185","31","3","0.12","0.450236966824645"
"120433","11455717","75028.java","default","77","143","932193.java","selected","43","55","42","3","0.117647058823529","0.236139630390144"
"8107397","8234997","1526825.java","selected","163","308","2234097.java","selected","260","270","42","3","0.0264900662251656","0.0606299212598426"
"9008146","9008172","2012585.java","selected","172","193","2012585.java","selected","495","500","23","3","0.0909090909090909","0.302325581395349"
"11719427","18128919","957171.java","selected","583","591","2162346.java","selected","83","211","41","3","0.0503597122302158","0.0685820203892493"
"1357747","20318544","420047.java","selected","148","155","2330198.java","selected","813","826","23","3","0.142857142857143","0.489510489510489"
"493860","775735","40946.java","default","22","24","11030.java","default","13","17","20","3","0.285714285714286","0.69047619047619"
"41506","23677197","59397.java","default","424","460","FileChooser.java","sample","67","94","31","3","0.153846153846154","0.361216730038023"
"3554628","14751190","1929782.java","selected","21","39","2239148.java","selected","157","173","42","3","0.473684210526316","0.659090909090909"
"2410264","12267275","303448.java","selected","421","449","2042278.java","selected","160","169","24","3","0.133333333333333","0.177165354330709"
"6719719","11646825","1648136.java","selected","65","74","1360732.java","selected","53","70","42","3","0.277777777777778","0.496815286624204"
"4087089","11777313","804146.java","selected","214","222","618844.java","selected","61","72","23","3","0.166666666666667","0.590551181102362"
"23128","18128919","55843.java","default","143","217","2162346.java","selected","83","211","41","3","0.223021582733813","0.367933271547729"
"6719728","16930389","1648136.java","selected","203","220","45094.java","selected","9","20","42","3","0.166666666666667","0.639705882352941"
"76113","134256","131165.java","default","250","255","94122.java","default","44","73","31","3","0.1","0.224299065420561"
"1169633","1730524","1601964.java","selected","12","36","1781609.java","selected","49","83","10","3","0.342857142857143","0.466960352422907"
"2874892","16128428","2543450.java","selected","78","88","641921.java","selected","37","83","24","3","0.125","0.109243697478992"
"7652062","15144869","310619.java","selected","109","132","2108545.java","selected","250","263","42","3","0.192307692307692","0.445945945945946"
"14398631","16536091","610541.java","selected","25","101","1734265.java","selected","85","95","41","3","0.0888888888888889","0.129076086956522"
"6802774","8203799","2348055.java","selected","61","95","400290.java","selected","62","75","19","3","0.142857142857143","0.478813559322034"
"9133209","21420091","852958.java","selected","905","922","1812318.java","selected","425","434","41","3","0.285714285714286","0.553846153846154"
"161939","330418","100072.java","default","46","54","41775.java","default","124","131","39","3","0.222222222222222","0.62962962962963"
"4171775","20703312","2054559.java","selected","15","23","2454947.java","selected","76","97","42","3","0.173913043478261","0.271739130434783"
"2474391","23414976","2560459.java","selected","136","141","2339104.java","selected","48","62","23","3","0.2","0.63768115942029"
"13950626","19839484","429926.java","selected","617","634","1965321.java","selected","39","138","42","3","0.0566037735849056","0.0857805255023184"
"12576210","14799225","647598.java","selected","27","81","1472112.java","selected","32","50","6","3","0.0845070422535211","0.1828125"
"216509","18703320","89783.java","default","16","22","611726.java","selected","253","257","41","3","0.222222222222222","0.526315789473684"
"2040667","19128747","491681.java","selected","179","196","2641007.java","selected","264","295","42","3","0.181818181818182","0.447019867549669"
"1760180","15277533","62556.java","selected","83","90","1490073.java","selected","65","73","23","3","0.333333333333333","0.65625"
"13068081","16657855","386952.java","selected","92","105","2083984.java","selected","47","65","42","3","0.3","0.570422535211268"
"20318544","23414974","2330198.java","selected","813","826","2339104.java","selected","22","27","23","3","0.214285714285714","0.517482517482518"
"6842292","7010440","994733.java","selected","242","250","1359332.java","selected","242","256","41","3","0.421052631578947","0.50609756097561"
"169125","178595","53513.java","default","223","237","78391.java","default","354","365","31","3","0.333333333333333","0.680272108843537"
"18257889","19943645","2278603.java","selected","194","203","2391654.java","selected","59","77","41","3","0.318181818181818","0.494565217391304"
"12822974","20554087","596111.java","selected","72","77","1052130.java","selected","33","38","23","3","0.375","0.677777777777778"
"5934239","22807706","2634567.java","selected","15","48","1149422.java","selected","219","408","42","3","0.06282722513089","0.161525974025974"
"280471","298583","28484.java","default","655","795","72595.java","default","94","122","34","3","0.0460526315789473","0.115269461077844"
"14056332","14321944","1221617.java","selected","30","71","39335.java","selected","349","356","41","3","0.109090909090909","0.100346020761246"
"3978447","12166051","467412.java","selected","287","294","1806836.java","selected","102","197","41","3","0.0180180180180181","0.0481637567730283"
"9019939","9133208","1062090.java","selected","127","137","852958.java","selected","881","898","41","3","0.285714285714286","0.592307692307692"
"8759819","10781751","1576913.java","selected","403","415","1733369.java","selected","27","35","41","3","0.428571428571429","0.530201342281879"
"6982182","14713306","1706233.java","selected","487","495","306233.java","selected","92","128","41","3","0.0961538461538461","0.194570135746606"
"19553319","21297858","472688.java","selected","62","114","930352.java","selected","76","86","41","3","0.131147540983607","0.210820895522388"
"12034340","19047757","2547090.java","selected","48","69","2433669.java","selected","73","127","42","3","0.15","0.270750988142292"
"19615168","21441448","1911451.java","selected","820","837","2315461.java","selected","85","98","41","3","0.19047619047619","0.438461538461538"
"3666586","23677159","704115.java","selected","99","120","BinarySearch.java","sample","19","30","14","3","0.0869565217391305","0.507692307692308"
"6823","150392","106970.java","default","61","117","89044.java","default","49","150","36","3","0.184466019417476","0.375586854460094"
"11018401","19440275","1405709.java","selected","172","194","150429.java","selected","100","111","42","3","0.130434782608696","0.510416666666667"
"17949926","18334481","1246977.java","selected","71","82","1740244.java","selected","29","42","25","3","0.214285714285714","0.591836734693878"
"656000","758226","98554.java","default","24","125","68663.java","default","353","383","32","3","0.0877192982456141","0.24375"
"128324","259623","60402.java","default","142","266","67569.java","default","11","40","34","3","0.0575539568345323","0.162283996994741"
"5392596","11165666","2656678.java","selected","327","356","2320177.java","selected","92","97","23","3","0.0625","0.245762711864407"
"8452134","13031564","1222008.java","selected","128","152","897597.java","selected","103","163","6","3","0.229508196721312","0.308724832214765"
"50918","1534886","39413.java","default","290","297","1850379.java","selected","675","692","39","3","0.111111111111111","0.5"
"156329","543431","25381.java","default","7","24","6689.java","default","353","383","32","3","0.0857142857142857","0.472413793103448"
"2062674","10028166","2094874.java","selected","169","176","702387.java","selected","964","970","23","3","0.333333333333333","0.672897196261682"
"9491129","17395321","758740.java","selected","216","254","1126205.java","selected","39","79","33","3","0.268292682926829","0.536312849162011"
"2889850","18306143","892239.java","selected","239","252","2738010.java","selected","594","602","41","3","0.368421052631579","0.431506849315068"
"14598564","18593354","1542784.java","selected","98","108","1474245.java","selected","20","74","41","3","0.123076923076923","0.160883280757098"
"342729","1243877","61445.java","default","992","1003","722394.java","selected","180","246","24","3","0.153846153846154","0.186528497409326"
"465616","7327761","52108.java","default","127","163","2486766.java","selected","191","271","7","3","0.120481927710843","0.240168539325843"
"13519169","14640699","1611055.java","selected","14","34","99652.java","selected","235","245","25","3","0.333333333333333","0.38150289017341"
"922793","1158840","10998.java","default","116","130","171489.java","selected","39","65","30","3","0.285714285714286","0.416666666666667"
"16385622","22576728","1675335.java","selected","5","16","2390667.java","selected","20","45","41","3","0.166666666666667","0.367424242424242"
"8686161","20896384","2587794.java","selected","429","446","1370529.java","selected","45","63","42","3","0.157894736842105","0.585987261146497"
"4631853","14304659","731709.java","selected","238","243","285457.java","selected","112","129","23","3","0.105263157894737","0.481012658227848"
"20446515","22412239","1975802.java","selected","246","264","969827.java","selected","608","623","42","3","0.368421052631579","0.586387434554974"
"2965691","14280444","1099384.java","selected","418","442","1705788.java","selected","714","813","41","3","0.0925925925925926","0.239789196310935"
"10471630","12194043","1022912.java","selected","281","301","2069719.java","selected","97","111","23","3","0.181818181818182","0.560509554140127"
"14801161","15605126","933742.java","selected","36","62","1027616.java","selected","20","56","42","3","0.205128205128205","0.482200647249191"
"13322784","17587469","1829517.java","selected","128","151","1242191.java","selected","59","80","42","3","0.25","0.547244094488189"
"5178877","5515246","2297787.java","selected","1335","1359","1383459.java","selected","26","34","18","3","0.32","0.352517985611511"
"16319456","18196836","742034.java","selected","26","48","1994958.java","selected","46","65","42","3","0.208333333333333","0.594285714285714"
"19332616","19987055","272033.java","selected","43","61","183896.java","selected","65","73","41","3","0.238095238095238","0.409937888198758"
"22888751","23677140","161917.java","selected","85","101","BubbleSort.java","sample","129","145","7","3","0.444444444444444","0.67175572519084"
"9892428","13844313","1310682.java","selected","147","166","93586.java","selected","506","515","42","3","0.25","0.411764705882353"
"9544075","16430364","1482866.java","selected","23","76","1563542.java","selected","235","246","23","3","0.0545454545454546","0.274231678486998"
"14631177","19111176","2494793.java","selected","140","151","2499659.java","selected","431","449","24","3","0.263157894736842","0.395522388059702"
"606579","19160002","92221.java","default","101","109","2429321.java","selected","141","168","41","3","0.166666666666667","0.188630490956072"
"3616767","13620416","980861.java","selected","64","200","2645497.java","selected","239","250","24","3","0.0692307692307692","0.0518707482993197"
"12020790","15337225","2223376.java","selected","19","38","1621949.java","selected","13","22","19","3","0.3","0.457831325301205"
"556852","2568887","92647.java","default","9","47","33066.java","selected","29","60","45","3","0.384615384615385","0.658653846153846"
"6803828","20394966","519949.java","selected","121","136","346661.java","selected","126","167","41","3","0.173076923076923","0.346062052505967"
"342729","3412193","61445.java","default","992","1003","2647657.java","selected","61","65","24","3","0.166666666666667","0.44047619047619"
"12210424","18416601","546923.java","selected","137","148","901335.java","selected","262","317","42","3","0.0877192982456141","0.218527315914489"
"10781751","15443409","1733369.java","selected","27","35","1843806.java","selected","136","176","41","3","0.127659574468085","0.0709745762711864"
"4016534","14489368","1526490.java","selected","117","183","1370230.java","selected","78","88","24","3","0.134615384615385","0.134715025906736"
"3360985","5926449","1482546.java","selected","292","306","799816.java","selected","105","145","24","3","0.170731707317073","0.32183908045977"
"11072880","21635675","597738.java","selected","396","457","211364.java","selected","45","68","24","3","0.142857142857143","0.299349240780911"
"11164783","20780880","522057.java","selected","59","75","1297679.java","selected","263","362","41","3","0.0344827586206896","0.0840787119856887"
"443880","837155","71890.java","default","353","383","87617.java","default","19","135","32","3","0.0852713178294574","0.212546816479401"
"139083","18850354","64575.java","default","49","61","959137.java","selected","236","260","42","3","0.12","0.585227272727273"
"9906601","14265261","2042710.java","selected","31","44","814907.java","selected","117","122","24","3","0.142857142857143","0.383838383838384"
"2410254","11063161","303448.java","selected","268","561","2048402.java","selected","65","73","24","3","0.0209059233449478","0.0248075278015398"
"12132058","16088202","1880468.java","selected","211","221","1030966.java","selected","280","293","24","3","0.428571428571429","0.658536585365854"
"14321943","14819978","39335.java","selected","335","342","1927162.java","selected","118","133","41","3","0.388888888888889","0.324022346368715"
"13324079","22783646","940559.java","selected","892","899","2710081.java","selected","56","103","24","3","0.12","0.0970654627539503"
"165907","23677175","97910.java","default","13","17","Fibonacci.java","sample","3","10","20","3","0.428571428571429","0.911111111111111"
"17196902","21635675","987631.java","selected","269","279","211364.java","selected","45","68","24","3","0.24","0.516339869281046"
"6543230","6719718","1515325.java","selected","317","344","1648136.java","selected","53","63","42","3","0.178571428571429","0.356363636363636"
"10211034","13267748","2455644.java","selected","137","174","865982.java","selected","40","54","42","3","0.15","0.270833333333333"
"2953832","15732299","2705699.java","selected","66","107","1355845.java","selected","237","302","42","3","0.188405797101449","0.439807383627608"
"10937054","12428012","282532.java","selected","9","31","714671.java","selected","95","161","6","3","0.205882352941177","0.238900634249471"
"4426927","11099387","2059641.java","selected","83","100","1068844.java","selected","594","599","23","3","0.157894736842105","0.301075268817204"
"15555076","22770351","191981.java","selected","16","30","946866.java","selected","139","292","24","3","0.0512820512820513","0.0677035681610247"
"15724433","21990620","1571038.java","selected","87","102","2711351.java","selected","58","145","42","3","0.0555555555555556","0.165738161559889"
"8875847","13592139","449946.java","selected","26","114","1166296.java","selected","57","128","42","3","0.164835164835165","0.525198938992042"
"4854975","7228953","1254061.java","selected","200","321","951510.java","selected","406","448","6","3","0.073170731707317","0.394304490690033"
"11829921","13088020","2710544.java","selected","151","168","419321.java","selected","1220","1267","24","3","0.270833333333333","0.332409972299169"
"3095668","14272813","2436551.java","selected","279","301","1279045.java","selected","311","443","42","3","0.0735294117647058","0.140585774058577"
"102963","162137","35695.java","default","325","333","33749.java","default","20","33","31","3","0.2","0.601851851851852"
"18334480","23505830","1740244.java","selected","22","44","700931.java","selected","380","469","25","3","0.121621621621622","0.354395604395604"
"6350176","8164688","2331779.java","selected","545","554","2305043.java","selected","55","172","24","3","0.0761904761904761","0.0899031811894883"
"4727937","21128891","1664737.java","selected","157","181","2430119.java","selected","92","106","33","3","0.230769230769231","0.416216216216216"
"4071091","18193745","1052933.java","selected","38","105","2176806.java","selected","21","42","6","3","0.171428571428571","0.198581560283688"
"9905081","21055910","2422816.java","selected","58","79","708096.java","selected","735","764","6","3","0.107142857142857","0.328767123287671"
"8283487","11520257","2686605.java","selected","36","49","2223414.java","selected","795","815","24","3","0.285714285714286","0.571428571428571"
"5653794","14056332","2119830.java","selected","405","417","1221617.java","selected","30","71","41","3","0.127272727272727","0.323529411764706"
"4730912","14751204","671885.java","selected","43","60","394976.java","selected","368","387","42","3","0.25","0.600985221674877"
"10341823","20644778","1868076.java","selected","33","172","2604410.java","selected","463","471","41","3","0.032967032967033","0.0464088397790056"
"1441158","13068081","2041094.java","selected","14","24","386952.java","selected","92","105","42","3","0.285714285714286","0.694444444444444"
"3208678","10963226","2006264.java","selected","53","79","223996.java","selected","402","489","19","3","0.101123595505618","0.201117318435754"
"91760","150391","84051.java","default","61","122","89044.java","default","10","47","36","3","0.184615384615385","0.539301310043668"
"8194211","13811176","2150497.java","selected","60","64","1880284.java","selected","382","391","41","3","0.25","0.67741935483871"
"3597356","17099752","1104066.java","selected","67","77","1111640.java","selected","57","74","6","3","0.277777777777778","0.483050847457627"
"97594","23677195","100442.java","default","384","390","FileChooser.java","sample","9","36","31","3","0.210526315789474","0.45045045045045"
"2985988","21248613","1542559.java","selected","53","75","1510486.java","selected","151","171","24","3","0.260869565217391","0.592356687898089"
"5392596","19663005","2656678.java","selected","327","356","2096828.java","selected","152","166","23","3","0.125","0.402542372881356"
"970238","19445719","56576.java","selected","22","39","2273395.java","selected","30","50","6","3","0.181818181818182","0.652941176470588"
"113681","1760354","15247.java","default","57","80","2375833.java","selected","165","202","10","3","0.263157894736842","0.636792452830189"
"5995985","19044532","872169.java","selected","52","60","1103983.java","selected","124","148","6","3","0.16","0.305732484076433"
"1833576","2240927","2544306.java","selected","140","162","1571490.java","selected","119","142","6","3","0.166666666666667","0.489177489177489"
"2385904","3207327","2488755.java","selected","39","90","2341814.java","selected","114","125","41","3","0.116666666666667","0.155251141552511"
"4370778","16128428","1048471.java","selected","80","88","641921.java","selected","37","83","24","3","0.104166666666667","0.105042016806723"
"4183835","20476980","2592062.java","selected","270","277","2434695.java","selected","414","447","41","3","0.0769230769230769","0.224932249322493"
"11099387","21689528","1068844.java","selected","594","599","229651.java","selected","424","464","23","3","0.0416666666666666","0.105555555555556"
"1426347","3749201","2388039.java","selected","70","83","2642833.java","selected","27","40","23","3","0.2","0.591194968553459"
"7727384","12586600","2519659.java","selected","135","158","596521.java","selected","20","29","42","3","0.125","0.37246963562753"
"11242896","17904181","96719.java","selected","27","55","2022469.java","selected","115","128","42","3","0.2","0.420849420849421"
"1870114","18324701","2722404.java","selected","120","151","1154623.java","selected","42","119","42","3","0.119047619047619","0.427450980392157"
"15255558","19436379","1855064.java","selected","12","27","2191221.java","selected","181","232","42","3","0.115384615384615","0.346153846153846"
"47558","49610","33328.java","default","63","112","29267.java","default","87","109","36","3","0.173076923076923","0.46969696969697"
"25975","61823","46306.java","default","54","62","121010.java","default","72","287","31","3","0.0158730158730159","0.0251954821894005"
"14837670","20762045","88800.java","selected","275","330","868705.java","selected","425","434","41","3","0.132352941176471","0.144424131627057"
"323284","349937","58010.java","default","22","24","91031.java","default","3","9","20","3","0.142857142857143","0.625"
"4098751","12034343","283967.java","selected","109","133","2547090.java","selected","92","104","42","3","0.24","0.390350877192982"
"112054","723936","94873.java","default","391","568","28340.java","default","83","165","30","3","0.0393258426966292","0.292134831460674"
"5207494","12789264","2322024.java","selected","17","56","511273.java","selected","139","183","42","3","0.148936170212766","0.607456140350877"
"4516275","7705278","1854539.java","selected","92","111","366977.java","selected","40","69","42","3","0.193548387096774","0.511450381679389"
"3011458","10073558","484814.java","selected","37","74","2064489.java","selected","90","121","6","3","0.2","0.54416961130742"
"2040667","13603745","491681.java","selected","179","196","872681.java","selected","85","107","42","3","0.258064516129032","0.482993197278912"
"7471502","18306143","1674263.java","selected","103","118","2738010.java","selected","594","602","41","3","0.444444444444444","0.418604651162791"
"1008326","3870210","1739993.java","selected","640","703","1134236.java","selected","405","427","43","3","0.138461538461538","0.386117136659436"
"1958798","9008146","719494.java","selected","139","147","2012585.java","selected","172","193","23","3","0.0909090909090909","0.506976744186046"
"4106019","14751190","1392470.java","selected","117","134","2239148.java","selected","157","173","42","3","0.263157894736842","0.53953488372093"
"6322228","19477692","843950.java","selected","9","27","1637595.java","selected","9","19","42","3","0.421052631578947","0.567375886524823"
"15478626","21183100","2196755.java","selected","10","15","1437552.java","selected","473","500","23","3","0.0689655172413793","0.277310924369748"
"2474381","13021153","2560459.java","selected","81","86","373792.java","selected","17","36","23","3","0.0952380952380952","0.497041420118343"
"14819979","17619206","1927162.java","selected","135","176","1219581.java","selected","643","647","41","3","0.0638297872340425","0.184444444444444"
"9104587","21303922","374095.java","selected","639","759","207384.java","selected","93","120","24","3","0.0894308943089431","0.122507122507122"
"7892059","23671814","803724.java","selected","76","91","611187.java","selected","173","184","42","3","0.375","0.689075630252101"
"13324051","18517734","940559.java","selected","709","939","1804161.java","selected","31","75","24","3","0.0565217391304348","0.137539432176656"
"10621466","18703320","1043771.java","selected","35","62","611726.java","selected","253","257","41","3","0.121212121212121","0.295620437956204"
"12021012","20691201","2448525.java","selected","52","139","1021772.java","selected","14","30","24","3","0.0625","0.191419141914191"
"13950626","17697690","429926.java","selected","617","634","795584.java","selected","255","276","42","3","0.272727272727273","0.52"
"5150160","19716740","1407273.java","selected","31","83","1772088.java","selected","14","18","33","3","0.0555555555555556","0.0877659574468085"
"16193686","21885823","2338556.java","selected","54","62","827122.java","selected","174","560","25","3","0.00963855421686743","0.0258317025440313"
"12849785","14504867","1440276.java","selected","49","63","963841.java","selected","58","68","41","3","0.470588235294118","0.5"
"279855","349937","120185.java","default","13","17","91031.java","default","3","9","20","3","0.285714285714286","0.75"
"1672992","1737879","1192896.java","selected","20","33","2182891.java","selected","90","100","39","3","0.333333333333333","0.51063829787234"
"12879684","22209709","1616206.java","selected","156","176","376051.java","selected","152","176","23","3","0.2","0.538095238095238"
