"FUNCTION_ID_ONE","FUNCTION_ID_TWO","FUNCTION_ONE_NAME","FUNCTION_ONE_TYPE","FUNCTION_ONE_STARTLINE","FUNCTION_ONE_ENDLINE","FUNCTION_TWO_NAME","FUNCTION_TWO_TYPE","FUNCTION_TWO_STARTLINE","FUNCTION_TWO_ENDLINE","FUNCTIONALITY_ID","SYNTACTIC_TYPE","SIMILARITY_LINE","SIMILARITY_TOKEN"
"91670","147918","88126.java","default","63","112","110486.java","default","63","112","36","3","0.961538461538462","0.906593406593407"
"6151193","13811176","2308223.java","selected","418","427","1880284.java","selected","382","391","41","3","0.916666666666667","0.98780487804878"
"11440870","20609903","2274744.java","selected","413","422","1527985.java","selected","553","562","41","3","0.916666666666667","0.98780487804878"
"11440870","15131771","2274744.java","selected","413","422","115180.java","selected","377","386","41","3","0.916666666666667","0.98780487804878"
"16930547","17474862","2211592.java","selected","285","292","1727686.java","selected","162","169","23","3","0.9","0.95049504950495"
"15911781","19373644","1372864.java","selected","426","435","2587973.java","selected","426","435","41","3","0.916666666666667","0.98780487804878"
"169210","329965","66437.java","default","48","157","36962.java","default","48","157","34","3","0.991452991452991","0.998542274052478"
"8539991","22421984","2501958.java","selected","107","121","939613.java","selected","120","134","23","3","0.9375","0.97841726618705"
"891762","891763","96001.java","default","85","95","96001.java","default","99","109","25","3","0.909090909090909","0.945205479452055"
"1612068","13811176","448380.java","selected","535","544","1880284.java","selected","382","391","41","3","0.916666666666667","0.98780487804878"
"9008146","12879684","2012585.java","selected","172","193","1616206.java","selected","156","176","23","3","0.954545454545455","0.976744186046512"
"9346447","21884747","2453374.java","selected","143","151","515120.java","selected","764","772","41","3","0.909090909090909","0.97979797979798"
"15730395","19560450","1268821.java","selected","193","201","395317.java","selected","124","132","41","3","0.909090909090909","0.98989898989899"
"8539991","12079426","2501958.java","selected","107","121","2372569.java","selected","88","102","23","3","0.9375","0.97841726618705"
"18245","203505","45154.java","default","44","73","122340.java","default","44","73","31","3","0.966666666666667","0.995348837209302"
"1936695","10844851","1109516.java","selected","143","153","292515.java","selected","40","50","41","3","0.923076923076923","0.970588235294118"
"13811176","15131771","1880284.java","selected","382","391","115180.java","selected","377","386","41","3","0.916666666666667","0.98780487804878"
"1655162","1655163","1080768.java","selected","117","151","1080768.java","selected","153","186","10","3","0.942857142857143","0.937823834196891"
"8537851","11453370","2509245.java","selected","107","121","931602.java","selected","52","66","23","3","0.9375","0.97841726618705"
"7635628","8786313","1939092.java","selected","16","27","2406121.java","selected","18","30","7","3","0.933333333333333","0.951923076923077"
"92772","223122","61132.java","default","48","157","121029.java","default","43","152","34","3","0.991452991452991","0.998542274052478"
"18245","61715","45154.java","default","44","73","83133.java","default","44","73","31","3","0.966666666666667","0.995348837209302"
"269877","338353","37150.java","default","48","157","27320.java","default","48","157","34","3","0.991452991452991","0.998542274052478"
"5194891","14479243","2651064.java","selected","18","28","2608069.java","selected","18","28","24","3","0.909090909090909","0.978494623655914"
"8138322","21412295","1344356.java","selected","7","18","1625179.java","selected","7","18","12","3","0.923076923076923","0.984126984126984"
"92425","329965","107391.java","default","48","157","36962.java","default","48","157","34","3","0.991452991452991","0.998542274052478"
"12267275","19045549","2042278.java","selected","160","169","2470676.java","selected","124","133","24","3","0.9","0.979591836734694"
"151248","169210","56025.java","default","48","157","66437.java","default","48","157","34","3","0.991452991452991","0.998542274052478"
"5994","338353","121997.java","default","48","157","27320.java","default","48","157","34","3","0.991452991452991","0.998542274052478"
"2746909","5701319","245886.java","selected","56","70","1782576.java","selected","94","108","23","3","0.9375","0.97841726618705"
"52962","338353","102852.java","default","48","157","27320.java","default","48","157","34","3","0.991452991452991","0.998542274052478"
"1760350","1760355","2375833.java","selected","10","47","2375833.java","selected","204","240","10","3","0.921052631578947","0.905660377358491"
"12194043","14357939","2069719.java","selected","97","111","2180965.java","selected","87","101","23","3","0.9375","0.97841726618705"
"225907","938692","3471.java","default","149","224","60023.java","default","143","217","41","3","0.989010989010989","0.988448844884488"
"17630907","17630908","2705691.java","selected","196","212","2705691.java","selected","217","233","7","3","0.904761904761905","0.9875"
"2451218","6138230","662269.java","selected","77","85","1718226.java","selected","76","84","13","3","0.9","0.985074626865672"
"12267275","14489368","2042278.java","selected","160","169","1370230.java","selected","78","88","24","3","0.909090909090909","0.888888888888889"
"92772","151248","61132.java","default","48","157","56025.java","default","48","157","34","3","0.991452991452991","0.998542274052478"
"3038286","21509529","2316385.java","selected","85","124","415416.java","selected","81","120","24","3","0.977777777777778","0.992753623188406"
"8837901","12194043","522719.java","selected","88","102","2069719.java","selected","97","111","23","3","0.9375","0.97841726618705"
"166887","329965","49316.java","default","48","157","36962.java","default","48","157","34","3","0.991452991452991","0.998542274052478"
"2537400","19560450","2730348.java","selected","266","274","395317.java","selected","124","132","41","3","0.909090909090909","0.97979797979798"
"2315719","14009710","1833863.java","selected","95","103","2702525.java","selected","70","78","13","3","0.9","0.985074626865672"
"151248","333457","56025.java","default","48","157","79128.java","default","48","157","34","3","0.991452991452991","0.998542274052478"
"1202104","1552000","1211155.java","selected","134","146","801858.java","selected","37","49","39","3","0.928571428571429","0.978021978021978"
"21492113","21655926","1030949.java","selected","528","537","1322429.java","selected","988","997","41","3","0.916666666666667","0.98780487804878"
"92425","338353","107391.java","default","48","157","27320.java","default","48","157","34","3","0.991452991452991","0.998542274052478"
"15911781","21492113","1372864.java","selected","426","435","1030949.java","selected","528","537","41","3","0.916666666666667","0.98780487804878"
"49610","120116","29267.java","default","87","109","40028.java","default","109","130","36","3","0.91304347826087","0.841025641025641"
"223969","384844","58395.java","default","57","80","58326.java","default","18","41","10","3","0.958333333333333","0.988636363636364"
"9898549","9898550","337379.java","selected","67","99","337379.java","selected","107","139","23","3","0.970588235294118","0.952586206896552"
"537383","891762","41815.java","default","99","109","96001.java","default","85","95","25","3","0.909090909090909","0.945205479452055"
"13811176","15162110","1880284.java","selected","382","391","2286616.java","selected","531","540","41","3","0.916666666666667","0.98780487804878"
"3501324","15911781","361180.java","selected","535","544","1372864.java","selected","426","435","41","3","0.916666666666667","0.98780487804878"
"4284518","17082610","1712367.java","selected","97","111","1422595.java","selected","104","118","23","3","0.9375","0.97841726618705"
"17082610","19922498","1422595.java","selected","104","118","497716.java","selected","111","125","23","3","0.9375","0.97841726618705"
"128331","280471","60402.java","default","598","728","28484.java","default","655","795","34","3","0.921052631578947","0.940868263473054"
"1760353","1760354","2375833.java","selected","127","163","2375833.java","selected","165","202","10","3","0.921052631578947","0.905660377358491"
"2874892","12267275","2543450.java","selected","78","88","2042278.java","selected","160","169","24","3","0.909090909090909","0.888888888888889"
"168320","338353","12753.java","default","48","157","27320.java","default","48","157","34","3","0.991452991452991","0.998542274052478"
"13614426","15911781","526365.java","selected","543","552","1372864.java","selected","426","435","41","3","0.916666666666667","0.98780487804878"
"47558","158889","33328.java","default","63","112","120135.java","default","63","112","36","3","0.961538461538462","0.906593406593407"
"17883770","21655926","1578910.java","selected","543","552","1322429.java","selected","988","997","41","3","0.916666666666667","0.98780487804878"
"558348","653681","106083.java","default","250","262","2549.java","default","8","20","39","3","0.928571428571429","0.989010989010989"
"166887","321738","49316.java","default","48","157","29270.java","default","48","157","34","3","0.991452991452991","0.998542274052478"
"3844626","12849793","2497703.java","selected","387","395","1440276.java","selected","162","170","41","3","0.909090909090909","0.97979797979798"
"9346447","15730395","2453374.java","selected","143","151","1268821.java","selected","193","201","41","3","0.909090909090909","0.98989898989899"
"4721884","14560249","2417484.java","selected","265","274","709779.java","selected","81","90","24","3","0.9","0.5"
"384844","580527","58326.java","default","18","41","51911.java","default","57","80","10","3","0.958333333333333","0.988636363636364"
"13002069","15730395","2098840.java","selected","75","83","1268821.java","selected","193","201","41","3","0.909090909090909","0.97979797979798"
"11808635","13855790","2560264.java","selected","17","26","2206939.java","selected","17","26","18","3","0.9","0.887096774193548"
"4085696","10421893","2626685.java","selected","112","126","189178.java","selected","118","133","6","3","0.9375","0.854700854700855"
"4825983","11440870","100172.java","selected","1171","1180","2274744.java","selected","413","422","41","3","0.916666666666667","0.98780487804878"
"2746909","4272110","245886.java","selected","56","70","2701118.java","selected","88","102","23","3","0.9375","0.97841726618705"
"5515246","13855790","1383459.java","selected","26","34","2206939.java","selected","17","26","18","3","0.9","0.790322580645161"
"13811176","15911781","1880284.java","selected","382","391","1372864.java","selected","426","435","41","3","0.916666666666667","0.98780487804878"
"17175167","21992102","1950614.java","selected","101","115","1310255.java","selected","56","70","33","3","0.933333333333333","0.979381443298969"
"128324","280464","60402.java","default","142","266","28484.java","default","148","282","34","3","0.906040268456376","0.938122332859175"
"15911781","21420091","1372864.java","selected","426","435","1812318.java","selected","425","434","41","3","0.916666666666667","0.98780487804878"
"112088","207747","94873.java","default","1438","1524","60868.java","default","1181","1261","34","3","0.939393939393939","0.958852867830424"
"128325","280465","60402.java","default","268","417","28484.java","default","284","443","34","3","0.92485549132948","0.945077026121902"
"15549036","22718442","2577087.java","selected","41","49","653668.java","selected","167","174","23","3","0.9","0.95049504950495"
"6151193","15911781","2308223.java","selected","418","427","1372864.java","selected","426","435","41","3","0.916666666666667","0.98780487804878"
"269877","329965","37150.java","default","48","157","36962.java","default","48","157","34","3","0.991452991452991","0.998542274052478"
"8640120","14779144","2022414.java","selected","91","101","1006039.java","selected","165","175","24","3","0.909090909090909","0.981818181818182"
"5701319","17082610","1782576.java","selected","94","108","1422595.java","selected","104","118","23","3","0.9375","0.97841726618705"
"13696846","20680657","2403255.java","selected","32","53","1912418.java","selected","59","80","7","3","0.96","0.987878787878788"
"8539991","8837901","2501958.java","selected","107","121","522719.java","selected","88","102","23","3","0.9375","0.97841726618705"
"18245","169904","45154.java","default","44","73","126039.java","default","44","73","31","3","0.966666666666667","0.995348837209302"
"12267275","12363968","2042278.java","selected","160","169","127373.java","selected","412","421","24","3","0.9","0.979591836734694"
"18245","75540","45154.java","default","44","73","30877.java","default","44","73","31","3","0.966666666666667","0.995348837209302"
"223122","224200","121029.java","default","43","152","14511.java","default","48","157","34","3","0.991452991452991","0.998542274052478"
"333457","338353","79128.java","default","48","157","27320.java","default","48","157","34","3","0.991452991452991","0.998542274052478"
"8537851","17082610","2509245.java","selected","107","121","1422595.java","selected","104","118","23","3","0.9375","0.97841726618705"
"21273052","21273058","665194.java","selected","512","535","665194.java","selected","726","749","7","3","0.962962962962963","0.990566037735849"
"12335351","20603727","240671.java","selected","771","779","16259.java","selected","35","43","41","3","0.909090909090909","0.96969696969697"
"10240263","10240265","700474.java","selected","28","40","700474.java","selected","56","68","24","3","0.923076923076923","0.974683544303797"
"13811176","21433001","1880284.java","selected","382","391","1316903.java","selected","435","444","41","3","0.916666666666667","0.98780487804878"
"18378776","19260977","2643652.java","selected","88","108","4649.java","selected","69","89","7","3","0.956521739130435","0.986754966887417"
"21273052","21273057","665194.java","selected","512","535","665194.java","selected","701","724","7","3","0.925925925925926","0.985849056603774"
"15102949","18446897","2030394.java","selected","18","38","4933.java","selected","18","39","41","3","0.909090909090909","0.936708860759494"
"107896","170096","104165.java","default","181","196","21745.java","default","172","187","39","3","0.944444444444444","0.98159509202454"
"14531911","17175167","802589.java","selected","58","72","1950614.java","selected","101","115","33","3","0.933333333333333","0.979381443298969"
"653681","1552000","2549.java","default","8","20","801858.java","selected","37","49","39","3","0.928571428571429","0.978021978021978"
"1760351","1760355","2375833.java","selected","49","86","2375833.java","selected","204","240","10","3","0.921052631578947","0.905660377358491"
"1229100","21655926","849403.java","selected","418","427","1322429.java","selected","988","997","41","3","0.916666666666667","0.98780487804878"
"8887818","15911781","900584.java","selected","444","453","1372864.java","selected","426","435","41","3","0.916666666666667","0.98780487804878"
"8837901","17082610","522719.java","selected","88","102","1422595.java","selected","104","118","23","3","0.9375","0.97841726618705"
"8539991","19922498","2501958.java","selected","107","121","497716.java","selected","111","125","23","3","0.9375","0.97841726618705"
"4542075","8539991","700852.java","selected","89","103","2501958.java","selected","107","121","23","3","0.9375","0.97841726618705"
"128983","223122","84877.java","default","48","157","121029.java","default","43","152","34","3","0.991452991452991","0.998542274052478"
"61633","767213","68153.java","default","166","241","8936.java","default","145","219","41","3","0.989010989010989","0.988448844884488"
"5200772","20780880","946843.java","selected","119","217","1297679.java","selected","263","362","41","3","0.974137931034483","0.994633273703041"
"8539991","13157313","2501958.java","selected","107","121","952606.java","selected","107","121","23","3","0.9375","0.97841726618705"
"3618819","15911781","748535.java","selected","426","435","1372864.java","selected","426","435","41","3","0.916666666666667","0.98780487804878"
"12034341","18516554","2547090.java","selected","71","86","61722.java","selected","86","100","42","3","0.9375","0.96551724137931"
"539004","12849793","13934.java","default","96","104","1440276.java","selected","162","170","41","3","0.909090909090909","0.98989898989899"
"7412290","21884793","2149595.java","selected","220","228","515120.java","selected","1754","1762","41","3","0.909090909090909","0.97979797979798"
"13157313","17082610","952606.java","selected","107","121","1422595.java","selected","104","118","23","3","0.9375","0.97841726618705"
"5701319","8539991","1782576.java","selected","94","108","2501958.java","selected","107","121","23","3","0.9375","0.97841726618705"
"321738","337754","29270.java","default","48","157","18339.java","default","48","157","34","3","0.991452991452991","0.998542274052478"
"11440870","19549852","2274744.java","selected","413","422","849450.java","selected","426","435","41","3","0.916666666666667","0.98780487804878"
"2874892","8640120","2543450.java","selected","78","88","2022414.java","selected","91","101","24","3","0.909090909090909","0.981818181818182"
"17630905","17630909","2705691.java","selected","154","170","2705691.java","selected","238","254","7","3","0.904761904761905","0.9875"
"7615037","12877202","223814.java","selected","433","440","1206162.java","selected","247","254","41","3","0.9","0.938775510204082"
"2699043","10228159","2424712.java","selected","109","117","2710516.java","selected","215","223","41","3","0.909090909090909","0.972602739726027"
"3746738","17082610","284272.java","selected","107","121","1422595.java","selected","104","118","23","3","0.9375","0.97841726618705"
"1607807","1607810","1991936.java","selected","161","201","1991936.java","selected","295","333","10","3","0.904761904761905","0.893992932862191"
"21777343","21884747","2543412.java","selected","222","230","515120.java","selected","764","772","41","3","0.909090909090909","0.979591836734694"
"18245","45374","45154.java","default","44","73","30150.java","default","44","73","31","3","0.966666666666667","0.995348837209302"
"11440870","17883770","2274744.java","selected","413","422","1578910.java","selected","543","552","41","3","0.916666666666667","0.98780487804878"
"17630908","17630910","2705691.java","selected","217","233","2705691.java","selected","259","275","7","3","0.904761904761905","0.9875"
"2147151","16601480","789961.java","selected","60","94","447540.java","selected","88","126","38","3","0.9","0.877611940298507"
"6803828","13402674","519949.java","selected","121","136","2331165.java","selected","118","133","41","3","0.944444444444444","0.988826815642458"
"15911781","19462844","1372864.java","selected","426","435","1384958.java","selected","538","547","41","3","0.916666666666667","0.98780487804878"
"4183835","7615037","2592062.java","selected","270","277","223814.java","selected","433","440","41","3","0.9","0.978723404255319"
"5447536","14516637","1307940.java","selected","112","129","2053390.java","selected","82","99","23","3","0.947368421052632","0.987341772151899"
"12849793","20603727","1440276.java","selected","162","170","16259.java","selected","35","43","41","3","0.909090909090909","0.96969696969697"
"10052160","14258226","2166691.java","selected","245","255","1616147.java","selected","103","113","24","3","0.916666666666667","0.851485148514851"
"6799162","15932545","986192.java","selected","164","201","1040058.java","selected","132","169","41","3","0.976744186046512","0.993846153846154"
"49610","49611","29267.java","default","87","109","29267.java","default","115","137","36","3","0.956521739130435","0.876923076923077"
"13811176","19373644","1880284.java","selected","382","391","2587973.java","selected","426","435","41","3","0.916666666666667","0.98780487804878"
"13946915","15297120","1761697.java","selected","202","232","1460580.java","selected","246","276","33","3","0.967741935483871","0.993055555555556"
"120115","120116","40028.java","default","82","103","40028.java","default","109","130","36","3","0.954545454545455","0.911111111111111"
"18245","206478","45154.java","default","44","73","53735.java","default","44","73","31","3","0.966666666666667","0.995348837209302"
"2451218","7436917","662269.java","selected","77","85","421582.java","selected","103","111","13","3","0.9","0.985074626865672"
"2746909","19663005","245886.java","selected","56","70","2096828.java","selected","152","166","23","3","0.9375","0.97841726618705"
"22677","128325","21199.java","default","284","443","60402.java","default","268","417","34","3","0.92485549132948","0.945077026121902"
"3844626","5236784","2497703.java","selected","387","395","1202455.java","selected","7","15","41","3","0.909090909090909","0.97979797979798"
"92425","321738","107391.java","default","48","157","29270.java","default","48","157","34","3","0.991452991452991","0.998542274052478"
"5701319","12194043","1782576.java","selected","94","108","2069719.java","selected","97","111","23","3","0.9375","0.97841726618705"
"4742891","14493110","2068341.java","selected","27","55","1630982.java","selected","27","55","42","3","0.966666666666667","0.980694980694981"
"19462844","21655926","1384958.java","selected","538","547","1322429.java","selected","988","997","41","3","0.916666666666667","0.98780487804878"
"4272110","11453370","2701118.java","selected","88","102","931602.java","selected","52","66","23","3","0.9375","0.97841726618705"
"1607807","1607809","1991936.java","selected","161","201","1991936.java","selected","254","293","10","3","0.904761904761905","0.925795053003534"
"8539991","14357939","2501958.java","selected","107","121","2180965.java","selected","87","101","23","3","0.9375","0.97841726618705"
"269877","321738","37150.java","default","48","157","29270.java","default","48","157","34","3","0.991452991452991","0.998542274052478"
"12267275","14772409","2042278.java","selected","160","169","1144523.java","selected","38","47","24","3","0.9","0.959183673469388"
"10496861","22713046","316575.java","selected","1214","1256","1385666.java","selected","1195","1237","41","3","0.978723404255319","0.996168582375479"
"4183835","12877202","2592062.java","selected","270","277","1206162.java","selected","247","254","41","3","0.9","0.938775510204082"
"61633","439935","68153.java","default","166","241","100518.java","default","143","217","41","3","0.989010989010989","0.988448844884488"
"2488455","23677160","2514455.java","selected","9","17","BinarySearch.java","sample","32","46","14","3","0.916666666666667","0.97752808988764"
"4133428","13811176","1090867.java","selected","542","551","1880284.java","selected","382","391","41","3","0.916666666666667","0.98780487804878"
"4133428","15911781","1090867.java","selected","542","551","1372864.java","selected","426","435","41","3","0.916666666666667","0.98780487804878"
"18306143","19214556","2738010.java","selected","594","602","2315713.java","selected","265","273","41","3","0.909090909090909","0.986842105263158"
"477320","6480424","83085.java","default","292","306","110869.java","selected","172","186","7","3","0.941176470588235","0.982905982905983"
"18407593","20780880","2036885.java","selected","91","189","1297679.java","selected","263","362","41","3","0.991379310344828","0.997018485390578"
"19321","223122","9441.java","default","48","157","121029.java","default","43","152","34","3","0.991452991452991","0.998542274052478"
"9927331","14819978","2344198.java","selected","109","124","1927162.java","selected","118","133","41","3","0.944444444444444","0.988826815642458"
"13068087","21730634","386952.java","selected","150","160","445633.java","selected","90","100","42","3","0.909090909090909","0.96078431372549"
"18245","79779","45154.java","default","44","73","55028.java","default","44","73","31","3","0.966666666666667","0.995348837209302"
"4133428","21655926","1090867.java","selected","542","551","1322429.java","selected","988","997","41","3","0.916666666666667","0.98780487804878"
"10937054","11154758","282532.java","selected","9","31","611689.java","selected","9","30","6","3","0.91304347826087","0.951612903225806"
"5224622","23045984","1213811.java","selected","434","467","1607454.java","selected","683","748","41","3","0.9","0.994594594594595"
"15911781","16566113","1372864.java","selected","426","435","687849.java","selected","531","540","41","3","0.916666666666667","0.98780487804878"
"86572","86573","81514.java","default","19","41","81514.java","default","43","65","34","3","0.916666666666667","0.943298969072165"
"1669535","2746909","1616011.java","selected","99","113","245886.java","selected","56","70","23","3","0.9375","0.97841726618705"
"6414571","7423625","2100486.java","selected","60","71","2114878.java","selected","59","70","24","3","0.916666666666667","0.962962962962963"
"9637143","15664293","1594837.java","selected","59","75","1548274.java","selected","45","61","24","3","0.941176470588235","0.955555555555556"
"86878","158889","2890.java","default","63","112","120135.java","default","63","112","36","3","0.961538461538462","0.906593406593407"
"103227","103256","35551.java","default","180","195","35551.java","default","571","586","31","3","0.928571428571429","0.98"
"8071084","8071085","350268.java","selected","637","657","350268.java","selected","669","690","42","3","0.954545454545455","0.962566844919786"
"13811176","16142436","1880284.java","selected","382","391","127068.java","selected","1897","1906","41","3","0.916666666666667","0.98780487804878"
"4542075","12194043","700852.java","selected","89","103","2069719.java","selected","97","111","23","3","0.9375","0.97841726618705"
"15041","18245","96497.java","default","44","73","45154.java","default","44","73","31","3","0.966666666666667","0.995348837209302"
"18234202","22713046","459973.java","selected","1066","1107","1385666.java","selected","1195","1237","41","3","0.936170212765957","0.969348659003831"
"21420091","21655926","1812318.java","selected","425","434","1322429.java","selected","988","997","41","3","0.916666666666667","0.98780487804878"
"2159455","16930547","92861.java","selected","191","198","2211592.java","selected","285","292","23","3","0.9","0.95049504950495"
"8640120","19164864","2022414.java","selected","91","101","2480556.java","selected","159","168","24","3","0.909090909090909","0.890909090909091"
"107896","606247","104165.java","default","181","196","37060.java","default","172","187","39","3","0.944444444444444","0.98159509202454"
"10637999","10844851","1051350.java","selected","86","96","292515.java","selected","40","50","41","3","0.923076923076923","0.990291262135922"
"17630906","17630909","2705691.java","selected","175","191","2705691.java","selected","238","254","7","3","0.904761904761905","0.9875"
"14846","46804","127805.java","default","63","112","54665.java","default","63","112","36","3","0.961538461538462","0.906593406593407"
"9083948","10517812","981218.java","selected","73","154","2178641.java","selected","33","119","25","3","0.920454545454545","0.935587761674718"
"1607809","1607810","1991936.java","selected","254","293","1991936.java","selected","295","333","10","3","0.975609756097561","0.966165413533835"
"5236784","7412290","1202455.java","selected","7","15","2149595.java","selected","220","228","41","3","0.909090909090909","0.97979797979798"
"17630907","17630910","2705691.java","selected","196","212","2705691.java","selected","259","275","7","3","0.904761904761905","0.9875"
"128983","329965","84877.java","default","48","157","36962.java","default","48","157","34","3","0.991452991452991","0.998542274052478"
"539004","21884793","13934.java","default","96","104","515120.java","selected","1754","1762","41","3","0.909090909090909","0.98989898989899"
"9927331","13402674","2344198.java","selected","109","124","2331165.java","selected","118","133","41","3","0.944444444444444","0.988826815642458"
"49608","120113","29267.java","default","28","52","40028.java","default","26","48","36","3","0.92","0.898936170212766"
"6517610","10228159","209583.java","selected","209","217","2710516.java","selected","215","223","41","3","0.909090909090909","0.972602739726027"
"11440870","13811176","2274744.java","selected","413","422","1880284.java","selected","382","391","41","3","0.916666666666667","0.98780487804878"
"14321946","18306143","39335.java","selected","378","386","2738010.java","selected","594","602","41","3","0.909090909090909","0.986842105263158"
"17630909","17630910","2705691.java","selected","238","254","2705691.java","selected","259","275","7","3","0.952380952380952","0.99375"
"1666041","1936695","2296687.java","selected","92","102","1109516.java","selected","143","153","41","3","0.923076923076923","0.970588235294118"
"9210368","14009710","552581.java","selected","79","87","2702525.java","selected","70","78","13","3","0.9","0.985074626865672"
"3207328","6799162","2341814.java","selected","148","185","986192.java","selected","164","201","41","3","0.976744186046512","0.993846153846154"
"537382","891763","41815.java","default","85","95","96001.java","default","99","109","25","3","0.909090909090909","0.945205479452055"
"8595492","20100873","224751.java","selected","263","282","2000379.java","selected","438","456","24","3","0.95","0.963503649635037"
"337754","338353","18339.java","default","48","157","27320.java","default","48","157","34","3","0.991452991452991","0.998542274052478"
"18245","123799","45154.java","default","44","73","114161.java","default","44","73","31","3","0.966666666666667","0.995348837209302"
"15197593","18234202","15044.java","selected","1235","1277","459973.java","selected","1066","1107","41","3","0.936170212765957","0.969348659003831"
"11018399","18826512","1405709.java","selected","146","166","1899486.java","selected","86","106","42","3","0.952380952380952","0.975308641975309"
"3501324","11440870","361180.java","selected","535","544","2274744.java","selected","413","422","41","3","0.916666666666667","0.98780487804878"
"3746738","8539991","284272.java","selected","107","121","2501958.java","selected","107","121","23","3","0.9375","0.97841726618705"
"1176194","1202104","1774422.java","selected","164","176","1211155.java","selected","134","146","39","3","0.928571428571429","0.978021978021978"
"1543361","1543362","120109.java","selected","65","108","120109.java","selected","110","153","10","3","0.909090909090909","0.781362007168459"
"8452131","19044529","1222008.java","selected","47","76","1103983.java","selected","43","72","6","3","0.9","0.972727272727273"
"7726629","8595492","1374036.java","selected","91","110","224751.java","selected","263","282","24","3","0.95","0.917241379310345"
"18245","68955","45154.java","default","44","73","47744.java","default","44","73","31","3","0.966666666666667","0.995348837209302"
"581819","862524","11981.java","default","315","466","28121.java","default","315","466","30","3","0.993421052631579","0.994067237969677"
"539004","2413963","13934.java","default","96","104","1778122.java","selected","138","147","41","3","0.916666666666667","0.891891891891892"
"8537851","12194043","2509245.java","selected","107","121","2069719.java","selected","97","111","23","3","0.9375","0.97841726618705"
"1658193","16478537","2621135.java","selected","46","80","1048763.java","selected","48","82","11","3","0.971428571428571","0.960099750623441"
"6151193","11440870","2308223.java","selected","418","427","2274744.java","selected","413","422","41","3","0.916666666666667","0.98780487804878"
"20476980","23045984","2434695.java","selected","414","447","1607454.java","selected","683","748","41","3","0.9","0.994594594594595"
"384844","541185","58326.java","default","18","41","16109.java","default","57","80","10","3","0.958333333333333","0.988636363636364"
"128983","321738","84877.java","default","48","157","29270.java","default","48","157","34","3","0.991452991452991","0.998542274052478"
"2315719","9210368","1833863.java","selected","95","103","552581.java","selected","79","87","13","3","0.9","0.985074626865672"
"3618819","13811176","748535.java","selected","426","435","1880284.java","selected","382","391","41","3","0.916666666666667","0.98780487804878"
"539004","7707971","13934.java","default","96","104","1321014.java","selected","125","133","41","3","0.909090909090909","0.96969696969697"
"91670","115582","88126.java","default","63","112","30382.java","default","63","112","36","3","0.961538461538462","0.906593406593407"
"12079426","17082610","2372569.java","selected","88","102","1422595.java","selected","104","118","23","3","0.9375","0.97841726618705"
"11911260","16492546","622198.java","selected","123","189","845539.java","selected","124","189","33","3","0.931034482758621","0.962903225806452"
"12194043","19922498","2069719.java","selected","97","111","497716.java","selected","111","125","23","3","0.9375","0.97841726618705"
"16566113","21655926","687849.java","selected","531","540","1322429.java","selected","988","997","41","3","0.916666666666667","0.98780487804878"
"2159455","15549036","92861.java","selected","191","198","2577087.java","selected","41","49","23","3","0.9","0.95049504950495"
"9008152","12879688","2012585.java","selected","268","280","1616206.java","selected","236","247","23","3","0.923076923076923","0.963235294117647"
"98022","321738","75351.java","default","48","157","29270.java","default","48","157","34","3","0.991452991452991","0.998542274052478"
"14699505","20532737","1382307.java","selected","61","73","768783.java","selected","71","82","19","3","0.923076923076923","0.92741935483871"
"5770152","10547321","1344177.java","selected","29","208","2596291.java","selected","16","194","41","3","0.96969696969697","0.963210702341137"
"5200772","18407593","946843.java","selected","119","217","2036885.java","selected","91","189","41","3","0.982608695652174","0.997607655502392"
"322116","1176194","63068.java","default","221","233","1774422.java","selected","164","176","39","3","0.928571428571429","0.978021978021978"
"45844","271986","33430.java","default","13","30","119334.java","default","14","31","34","3","0.909090909090909","0.960698689956332"
"18245","110285","45154.java","default","44","73","123100.java","default","44","73","31","3","0.966666666666667","0.995348837209302"
