"FUNCTION_ID_ONE","FUNCTION_ID_TWO","FUNCTION_ONE_NAME","FUNCTION_ONE_TYPE","FUNCTION_ONE_STARTLINE","FUNCTION_ONE_ENDLINE","FUNCTION_TWO_NAME","FUNCTION_TWO_TYPE","FUNCTION_TWO_STARTLINE","FUNCTION_TWO_ENDLINE","FUNCTIONALITY_ID","SYNTACTIC_TYPE","SIMILARITY_LINE","SIMILARITY_TOKEN"
"6061403","22993367","2190287.java","selected","873","899","2108660.java","selected","923","949","4","2","1.0","1.0"
"948486","4471001","16883.java","default","853","879","2229382.java","selected","874","900","4","2","1.0","1.0"
"1666041","10844851","2296687.java","selected","92","102","292515.java","selected","40","50","41","2","1.0","1.0"
"12172484","16224018","1882693.java","selected","837","863","110490.java","selected","874","900","4","2","1.0","1.0"
"154178","154179","75101.java","default","365","371","75101.java","default","376","382","31","2","1.0","1.0"
"7132185","19584878","364540.java","selected","835","861","1098324.java","selected","851","877","4","2","1.0","1.0"
"2461168","8625347","927691.java","selected","754","780","2429982.java","selected","872","898","4","2","1.0","1.0"
"1966263","18623182","1483221.java","selected","872","898","1561076.java","selected","908","934","4","2","1.0","1.0"
"9693857","18623182","964253.java","selected","874","900","1561076.java","selected","908","934","4","2","1.0","1.0"
"9693856","16466520","964253.java","selected","838","864","1139080.java","selected","881","907","4","2","1.0","1.0"
"16098010","21247844","2687364.java","selected","24","30","1183848.java","selected","84","90","4","2","1.0","1.0"
"217836","217837","73181.java","default","62","107","73181.java","default","109","154","36","2","1.0","1.0"
"4921632","22366637","1874150.java","selected","95","118","1038530.java","selected","93","116","10","2","1.0","1.0"
"11453370","17082610","931602.java","selected","52","66","1422595.java","selected","104","118","23","2","1.0","1.0"
"342729","491386","61445.java","default","992","1003","44040.java","default","953","964","24","2","1.0","1.0"
"17891162","18492103","1596280.java","selected","119","128","2407823.java","selected","119","128","4","2","1.0","1.0"
"12172485","19584877","1882693.java","selected","873","899","1098324.java","selected","815","841","4","2","1.0","1.0"
"662161","2641959","80687.java","default","137","149","1374845.java","selected","152","164","39","2","1.0","1.0"
"12614305","19584878","2339370.java","selected","755","781","1098324.java","selected","851","877","4","2","1.0","1.0"
"1760350","1760354","2375833.java","selected","10","47","2375833.java","selected","165","202","10","2","1.0","1.0"
"948486","21488869","16883.java","default","853","879","588446.java","selected","875","901","4","2","1.0","1.0"
"367770","367771","122954.java","default","836","862","122954.java","default","872","898","4","2","1.0","1.0"
"15144869","17651814","2108545.java","selected","250","263","1440111.java","selected","67","80","42","2","1.0","1.0"
"13902981","18269744","304936.java","selected","871","897","59218.java","selected","732","758","4","2","1.0","1.0"
"2461169","13902980","927691.java","selected","790","816","304936.java","selected","835","861","4","2","1.0","1.0"
"4223265","9415194","203961.java","selected","22","29","1258528.java","selected","22","29","3","2","1.0","1.0"
"7132185","14317426","364540.java","selected","835","861","753625.java","selected","790","816","4","2","1.0","1.0"
"3493862","3493863","2186639.java","selected","124","146","2186639.java","selected","148","170","2","2","1.0","1.0"
"16224018","21870536","110490.java","selected","874","900","1876215.java","selected","753","779","4","2","1.0","1.0"
"3253027","19251429","1699062.java","selected","183","192","2283235.java","selected","179","188","4","2","1.0","1.0"
"4518933","11319480","1496807.java","selected","848","874","2430560.java","selected","874","900","4","2","1.0","1.0"
"18820148","20418573","595552.java","selected","212","222","1966077.java","selected","72","82","3","2","1.0","1.0"
"250596","16388707","126904.java","default","872","898","1802351.java","selected","838","864","4","2","1.0","1.0"
"9325670","11993046","1262585.java","selected","54","66","1752530.java","selected","128","140","4","2","1.0","1.0"
"7760800","16351776","2626904.java","selected","838","864","1931054.java","selected","874","900","4","2","1.0","1.0"
"8625346","22993368","2429982.java","selected","836","862","2108660.java","selected","959","985","4","2","1.0","1.0"
"13902980","15571542","304936.java","selected","835","861","1560483.java","selected","790","816","4","2","1.0","1.0"
"15571541","16466520","1560483.java","selected","754","780","1139080.java","selected","881","907","4","2","1.0","1.0"
"18748516","20372195","351570.java","selected","83","92","1360935.java","selected","504","513","4","2","1.0","1.0"
"1966262","1966263","1483221.java","selected","836","862","1483221.java","selected","872","898","4","2","1.0","1.0"
"6719723","6719725","1648136.java","selected","136","147","1648136.java","selected","162","173","42","2","1.0","1.0"
"23677195","23677196","FileChooser.java","sample","9","36","FileChooser.java","sample","38","65","31","2","1.0","1.0"
"11319479","19142737","2430560.java","selected","838","864","1402632.java","selected","874","900","4","2","1.0","1.0"
"16850375","16850376","2451520.java","selected","56","67","2451520.java","selected","69","80","4","2","1.0","1.0"
"11548511","13028546","2640664.java","selected","789","815","593263.java","selected","837","863","4","2","1.0","1.0"
"18269745","21488868","59218.java","selected","768","794","588446.java","selected","839","865","4","2","1.0","1.0"
"1458629","19584877","1511595.java","selected","870","896","1098324.java","selected","815","841","4","2","1.0","1.0"
"8778961","22246375","2599719.java","selected","838","864","2481579.java","selected","893","919","4","2","1.0","1.0"
"12606395","17808515","2729985.java","selected","22","29","2039681.java","selected","22","29","3","2","1.0","1.0"
"367771","18269744","122954.java","default","872","898","59218.java","selected","732","758","4","2","1.0","1.0"
"948487","1421557","16883.java","default","889","915","597475.java","selected","838","864","4","2","1.0","1.0"
"278810","278811","54838.java","default","301","309","54838.java","default","311","319","31","2","1.0","1.0"
"15571541","21488869","1560483.java","selected","754","780","588446.java","selected","875","901","4","2","1.0","1.0"
"4623012","8778962","375037.java","selected","851","877","2599719.java","selected","874","900","4","2","1.0","1.0"
"19584877","22246375","1098324.java","selected","815","841","2481579.java","selected","893","919","4","2","1.0","1.0"
"4518933","8778962","1496807.java","selected","848","874","2599719.java","selected","874","900","4","2","1.0","1.0"
"7346958","14785308","2229630.java","selected","22","29","1641263.java","selected","21","28","3","2","1.0","1.0"
"2461169","8625346","927691.java","selected","790","816","2429982.java","selected","836","862","4","2","1.0","1.0"
"4518933","14317426","1496807.java","selected","848","874","753625.java","selected","790","816","4","2","1.0","1.0"
"6138230","9210368","1718226.java","selected","76","84","552581.java","selected","79","87","13","2","1.0","1.0"
"4224228","17420328","45714.java","selected","26","33","753578.java","selected","26","33","3","2","1.0","1.0"
"1966263","16466519","1483221.java","selected","872","898","1139080.java","selected","845","871","4","2","1.0","1.0"
"14317425","18623183","753625.java","selected","754","780","1561076.java","selected","946","972","4","2","1.0","1.0"
"16224018","19142736","110490.java","selected","874","900","1402632.java","selected","838","864","4","2","1.0","1.0"
"1458629","19912847","1511595.java","selected","870","896","419020.java","selected","901","927","4","2","1.0","1.0"
"411631","16466519","77069.java","default","872","898","1139080.java","selected","845","871","4","2","1.0","1.0"
"1421558","16224017","597475.java","selected","874","900","110490.java","selected","838","864","4","2","1.0","1.0"
"9792904","18773058","229916.java","selected","26","33","2628969.java","selected","26","33","3","2","1.0","1.0"
"1421557","16351776","597475.java","selected","838","864","1931054.java","selected","874","900","4","2","1.0","1.0"
"15571541","15571542","1560483.java","selected","754","780","1560483.java","selected","790","816","4","2","1.0","1.0"
"250596","12614305","126904.java","default","872","898","2339370.java","selected","755","781","4","2","1.0","1.0"
"2575374","4716110","2256300.java","selected","15","21","1796857.java","selected","36","42","4","2","1.0","1.0"
"3768628","8778962","2554952.java","selected","838","864","2599719.java","selected","874","900","4","2","1.0","1.0"
"6814854","10287987","209298.java","selected","804","830","2215261.java","selected","874","900","4","2","1.0","1.0"
"1421558","19584877","597475.java","selected","874","900","1098324.java","selected","815","841","4","2","1.0","1.0"
"18828006","18828007","1242997.java","selected","26","39","1242997.java","selected","41","54","3","2","1.0","1.0"
"13689366","16088469","931585.java","selected","67","74","843997.java","selected","145","152","30","2","1.0","1.0"
"2711644","19584878","264272.java","selected","754","780","1098324.java","selected","851","877","4","2","1.0","1.0"
"2461169","12172484","927691.java","selected","790","816","1882693.java","selected","837","863","4","2","1.0","1.0"
"7346958","8921716","2229630.java","selected","22","29","680627.java","selected","26","33","3","2","1.0","1.0"
"8625346","9088423","2429982.java","selected","836","862","2348309.java","selected","790","816","4","2","1.0","1.0"
"411630","4518934","77069.java","default","836","862","1496807.java","selected","884","910","4","2","1.0","1.0"
"6244936","22246375","183804.java","selected","752","778","2481579.java","selected","893","919","4","2","1.0","1.0"
"12678588","16224018","2510322.java","selected","754","780","110490.java","selected","874","900","4","2","1.0","1.0"
"7436917","9210368","421582.java","selected","103","111","552581.java","selected","79","87","13","2","1.0","1.0"
"8625346","19912848","2429982.java","selected","836","862","419020.java","selected","939","965","4","2","1.0","1.0"
"4223265","17815062","203961.java","selected","22","29","790184.java","selected","22","29","3","2","1.0","1.0"
"17456565","17456566","2038811.java","selected","838","864","2038811.java","selected","874","900","4","2","1.0","1.0"
"1313409","10329098","1369800.java","selected","49","86","816451.java","selected","49","86","10","2","1.0","1.0"
"15351863","22810500","6505.java","selected","22","29","1534009.java","selected","41","48","3","2","1.0","1.0"
"7132185","18731110","364540.java","selected","835","861","2365821.java","selected","874","900","4","2","1.0","1.0"
"6270867","6270868","835371.java","selected","27","54","835371.java","selected","61","88","3","2","1.0","1.0"
"6814855","22246374","209298.java","selected","840","866","2481579.java","selected","857","883","4","2","1.0","1.0"
"16076390","19934218","2656905.java","selected","22","29","170580.java","selected","22","29","3","2","1.0","1.0"
"587","111078","72578.java","default","56","81","48760.java","default","54","79","28","2","1.0","1.0"
"11319479","13902981","2430560.java","selected","838","864","304936.java","selected","871","897","4","2","1.0","1.0"
"411630","16466520","77069.java","default","836","862","1139080.java","selected","881","907","4","2","1.0","1.0"
"11548510","18269745","2640664.java","selected","753","779","59218.java","selected","768","794","4","2","1.0","1.0"
"1799462","2641959","35167.java","selected","62","74","1374845.java","selected","152","164","39","2","1.0","1.0"
"6814854","13902981","209298.java","selected","804","830","304936.java","selected","871","897","4","2","1.0","1.0"
"8778961","13902981","2599719.java","selected","838","864","304936.java","selected","871","897","4","2","1.0","1.0"
"2461168","12678589","927691.java","selected","754","780","2510322.java","selected","790","816","4","2","1.0","1.0"
"9088422","11319480","2348309.java","selected","754","780","2430560.java","selected","874","900","4","2","1.0","1.0"
"831649","13783899","85394.java","default","836","862","1966020.java","selected","894","920","4","2","1.0","1.0"
"6319887","20544327","1011432.java","selected","596","607","881437.java","selected","27","38","4","2","1.0","1.0"
"411630","17456566","77069.java","default","836","862","2038811.java","selected","874","900","4","2","1.0","1.0"
"2575374","16098010","2256300.java","selected","15","21","2687364.java","selected","24","30","4","2","1.0","1.0"
"7346958","22262998","2229630.java","selected","22","29","2364224.java","selected","387","394","3","2","1.0","1.0"
"9088423","17456565","2348309.java","selected","790","816","2038811.java","selected","838","864","4","2","1.0","1.0"
"2532322","12614305","244622.java","selected","873","899","2339370.java","selected","755","781","4","2","1.0","1.0"
"1421557","17456566","597475.java","selected","838","864","2038811.java","selected","874","900","4","2","1.0","1.0"
"250596","14183083","126904.java","default","872","898","1103041.java","selected","838","864","4","2","1.0","1.0"
"7760801","16388707","2626904.java","selected","874","900","1802351.java","selected","838","864","4","2","1.0","1.0"
"1966263","19912847","1483221.java","selected","872","898","419020.java","selected","901","927","4","2","1.0","1.0"
"1421557","21488869","597475.java","selected","838","864","588446.java","selected","875","901","4","2","1.0","1.0"
"948487","18269744","16883.java","default","889","915","59218.java","selected","732","758","4","2","1.0","1.0"
"411631","11319479","77069.java","default","872","898","2430560.java","selected","838","864","4","2","1.0","1.0"
"16388707","17456566","1802351.java","selected","838","864","2038811.java","selected","874","900","4","2","1.0","1.0"
"6756635","7346958","1019843.java","selected","22","29","2229630.java","selected","22","29","3","2","1.0","1.0"
"13028546","21870537","593263.java","selected","837","863","1876215.java","selected","789","815","4","2","1.0","1.0"
"11719425","19214554","957171.java","selected","554","561","2315713.java","selected","240","247","41","2","1.0","1.0"
"11997195","15972030","1919515.java","selected","41","75","349715.java","selected","38","72","3","2","1.0","1.0"
"9693856","21870537","964253.java","selected","838","864","1876215.java","selected","789","815","4","2","1.0","1.0"
"948486","16224018","16883.java","default","853","879","110490.java","selected","874","900","4","2","1.0","1.0"
"6814855","19142736","209298.java","selected","840","866","1402632.java","selected","838","864","4","2","1.0","1.0"
"17857284","18542300","685601.java","selected","89","95","999982.java","selected","18","24","4","2","1.0","1.0"
"1458628","2532322","1511595.java","selected","834","860","244622.java","selected","873","899","4","2","1.0","1.0"
"16351775","16351776","1931054.java","selected","838","864","1931054.java","selected","874","900","4","2","1.0","1.0"
"9325670","16324741","1262585.java","selected","54","66","153582.java","selected","256","268","4","2","1.0","1.0"
"9088422","17456566","2348309.java","selected","754","780","2038811.java","selected","874","900","4","2","1.0","1.0"
"10251387","23099329","2332106.java","selected","29","50","426921.java","selected","46","67","30","2","1.0","1.0"
"14183083","14183084","1103041.java","selected","838","864","1103041.java","selected","874","900","4","2","1.0","1.0"
"6814854","21870537","209298.java","selected","804","830","1876215.java","selected","789","815","4","2","1.0","1.0"
"11319479","14317426","2430560.java","selected","838","864","753625.java","selected","790","816","4","2","1.0","1.0"
"367771","21870536","122954.java","default","872","898","1876215.java","selected","753","779","4","2","1.0","1.0"
"6031248","6188784","166275.java","selected","159","171","2688879.java","selected","37","49","4","2","1.0","1.0"
"8793825","9088423","1607771.java","selected","838","864","2348309.java","selected","790","816","4","2","1.0","1.0"
"12678588","13028547","2510322.java","selected","754","780","593263.java","selected","873","899","4","2","1.0","1.0"
"4471000","12172485","2229382.java","selected","838","864","1882693.java","selected","873","899","4","2","1.0","1.0"
"4938100","7317602","2345098.java","selected","20","27","1440269.java","selected","26","33","3","2","1.0","1.0"
"12678588","18731110","2510322.java","selected","754","780","2365821.java","selected","874","900","4","2","1.0","1.0"
"366700","999127","130158.java","default","261","360","805947.java","selected","251","350","35","2","1.0","1.0"
"15894276","17815062","1851422.java","selected","27","34","790184.java","selected","22","29","3","2","1.0","1.0"
"2461168","7132186","927691.java","selected","754","780","364540.java","selected","871","897","4","2","1.0","1.0"
"2532321","10287987","244622.java","selected","837","863","2215261.java","selected","874","900","4","2","1.0","1.0"
"16388707","21870537","1802351.java","selected","838","864","1876215.java","selected","789","815","4","2","1.0","1.0"
"1458629","18731109","1511595.java","selected","870","896","2365821.java","selected","838","864","4","2","1.0","1.0"
"15894276","22262998","1851422.java","selected","27","34","2364224.java","selected","387","394","3","2","1.0","1.0"
"7802218","15292162","614288.java","selected","101","139","1451598.java","selected","101","139","2","2","1.0","1.0"
"12172484","16466520","1882693.java","selected","837","863","1139080.java","selected","881","907","4","2","1.0","1.0"
"7132185","8612648","364540.java","selected","835","861","707943.java","selected","873","899","4","2","1.0","1.0"
"3768629","7132185","2554952.java","selected","874","900","364540.java","selected","835","861","4","2","1.0","1.0"
"4471001","21488868","2229382.java","selected","874","900","588446.java","selected","839","865","4","2","1.0","1.0"
"6527977","10131427","1152093.java","selected","55","61","1385816.java","selected","49","55","4","2","1.0","1.0"
"9693857","17456565","964253.java","selected","874","900","2038811.java","selected","838","864","4","2","1.0","1.0"
"4518934","9088422","1496807.java","selected","884","910","2348309.java","selected","754","780","4","2","1.0","1.0"
"367771","6061402","122954.java","default","872","898","2190287.java","selected","837","863","4","2","1.0","1.0"
"2461168","18269745","927691.java","selected","754","780","59218.java","selected","768","794","4","2","1.0","1.0"
"367770","16351776","122954.java","default","836","862","1931054.java","selected","874","900","4","2","1.0","1.0"
"6814854","7760801","209298.java","selected","804","830","2626904.java","selected","874","900","4","2","1.0","1.0"
"366700","1990444","130158.java","default","261","360","52376.java","selected","251","350","35","2","1.0","1.0"
"7132186","8778961","364540.java","selected","871","897","2599719.java","selected","838","864","4","2","1.0","1.0"
"11719424","14321943","957171.java","selected","540","547","39335.java","selected","335","342","41","2","1.0","1.0"
"6814854","18269745","209298.java","selected","804","830","59218.java","selected","768","794","4","2","1.0","1.0"
"8612647","12678589","707943.java","selected","837","863","2510322.java","selected","790","816","4","2","1.0","1.0"
"19962035","19962044","184404.java","selected","42","44","184404.java","selected","78","80","4","2","1.0","1.0"
"13783899","21870536","1966020.java","selected","894","920","1876215.java","selected","753","779","4","2","1.0","1.0"
"13783898","18731110","1966020.java","selected","858","884","2365821.java","selected","874","900","4","2","1.0","1.0"
"7132185","11548511","364540.java","selected","835","861","2640664.java","selected","789","815","4","2","1.0","1.0"
"18623183","18731109","1561076.java","selected","946","972","2365821.java","selected","838","864","4","2","1.0","1.0"
"19782619","21996068","1647261.java","selected","21","36","2448986.java","selected","16","31","3","2","1.0","1.0"
"978946","20544327","251951.java","selected","15","26","881437.java","selected","27","38","4","2","1.0","1.0"
"6244937","14317425","183804.java","selected","788","814","753625.java","selected","754","780","4","2","1.0","1.0"
"250595","13783899","126904.java","default","836","862","1966020.java","selected","894","920","4","2","1.0","1.0"
"13902981","16388707","304936.java","selected","871","897","1802351.java","selected","838","864","4","2","1.0","1.0"
"4623012","15571542","375037.java","selected","851","877","1560483.java","selected","790","816","4","2","1.0","1.0"
"9568958","20378673","1070751.java","selected","118","152","2054510.java","selected","41","75","3","2","1.0","1.0"
"3768629","11548510","2554952.java","selected","874","900","2640664.java","selected","753","779","4","2","1.0","1.0"
"17456566","18269744","2038811.java","selected","874","900","59218.java","selected","732","758","4","2","1.0","1.0"
"831649","14183084","85394.java","default","836","862","1103041.java","selected","874","900","4","2","1.0","1.0"
"6244936","11319480","183804.java","selected","752","778","2430560.java","selected","874","900","4","2","1.0","1.0"
"9415194","9792904","1258528.java","selected","22","29","229916.java","selected","26","33","3","2","1.0","1.0"
"10240264","10240265","700474.java","selected","42","54","700474.java","selected","56","68","24","2","1.0","1.0"
"2890392","10445018","1239513.java","selected","22","29","1755560.java","selected","120","127","3","2","1.0","1.0"
"11548510","18731110","2640664.java","selected","753","779","2365821.java","selected","874","900","4","2","1.0","1.0"
"18623182","19142737","1561076.java","selected","908","934","1402632.java","selected","874","900","4","2","1.0","1.0"
"2474379","23414974","2560459.java","selected","67","72","2339104.java","selected","22","27","23","2","1.0","1.0"
"8625346","12614306","2429982.java","selected","836","862","2339370.java","selected","791","817","4","2","1.0","1.0"
"6814855","16388707","209298.java","selected","840","866","1802351.java","selected","838","864","4","2","1.0","1.0"
"6980854","11993046","567178.java","selected","45","57","1752530.java","selected","128","140","4","2","1.0","1.0"
"10042671","21540552","1680532.java","selected","156","161","2693115.java","selected","176","181","30","2","1.0","1.0"
"411630","11548511","77069.java","default","836","862","2640664.java","selected","789","815","4","2","1.0","1.0"
"5321947","17856104","1957335.java","selected","147","162","1421935.java","selected","285","300","3","2","1.0","1.0"
"22307321","22307323","1888675.java","selected","12","17","1888675.java","selected","23","28","3","2","1.0","1.0"
"1458628","8612648","1511595.java","selected","834","860","707943.java","selected","873","899","4","2","1.0","1.0"
"3362080","14053882","1052731.java","selected","15","30","2118889.java","selected","15","30","3","2","1.0","1.0"
"1458629","22993367","1511595.java","selected","870","896","2108660.java","selected","923","949","4","2","1.0","1.0"
"250596","15571541","126904.java","default","872","898","1560483.java","selected","754","780","4","2","1.0","1.0"
"6814855","17456565","209298.java","selected","840","866","2038811.java","selected","838","864","4","2","1.0","1.0"
"2532322","11548510","244622.java","selected","873","899","2640664.java","selected","753","779","4","2","1.0","1.0"
"17808515","20603864","2039681.java","selected","22","29","2615605.java","selected","26","33","3","2","1.0","1.0"
"12172485","21870536","1882693.java","selected","873","899","1876215.java","selected","753","779","4","2","1.0","1.0"
"411630","19584878","77069.java","default","836","862","1098324.java","selected","851","877","4","2","1.0","1.0"
"411630","21488869","77069.java","default","836","862","588446.java","selected","875","901","4","2","1.0","1.0"
"12606395","22262998","2729985.java","selected","22","29","2364224.java","selected","387","394","3","2","1.0","1.0"
"21488869","21870536","588446.java","selected","875","901","1876215.java","selected","753","779","4","2","1.0","1.0"
"18731109","19142737","2365821.java","selected","838","864","1402632.java","selected","874","900","4","2","1.0","1.0"
"2418918","2825450","1632727.java","selected","129","141","1434515.java","selected","77","89","4","2","1.0","1.0"
"21224967","23402237","673338.java","selected","34","56","515961.java","selected","33","55","10","2","1.0","1.0"
"16098010","20082006","2687364.java","selected","24","30","1893527.java","selected","47","53","4","2","1.0","1.0"
