"FUNCTION_ID_ONE","FUNCTION_ID_TWO","FUNCTION_ONE_NAME","FUNCTION_ONE_TYPE","FUNCTION_ONE_STARTLINE","FUNCTION_ONE_ENDLINE","FUNCTION_TWO_NAME","FUNCTION_TWO_TYPE","FUNCTION_TWO_STARTLINE","FUNCTION_TWO_ENDLINE","FUNCTIONALITY_ID","SYNTACTIC_TYPE","SIMILARITY_LINE","SIMILARITY_TOKEN"
"250688","640609","106993.java","default","13","17","91928.java","default","13","17","20","1","1.0","1.0"
"217750","454857","34939.java","default","13","17","44659.java","default","13","17","20","1","1.0","1.0"
"911774","912097","99468.java","default","13","17","96501.java","default","13","17","20","1","1.0","1.0"
"775735","881839","11030.java","default","13","17","125703.java","default","13","17","20","1","1.0","1.0"
"53722","714206","10254.java","default","13","17","56541.java","default","13","17","20","1","1.0","1.0"
"279855","361551","120185.java","default","13","17","128157.java","default","13","17","20","1","1.0","1.0"
"353068","812840","123780.java","default","13","17","16496.java","default","13","17","20","1","1.0","1.0"
"853457","928484","65107.java","default","13","17","39843.java","default","13","17","20","1","1.0","1.0"
"224087","518706","59549.java","default","13","17","21403.java","default","13","17","20","1","1.0","1.0"
"520193","563744","101144.java","default","13","17","45206.java","default","13","17","20","1","1.0","1.0"
"59200","160205","39091.java","default","13","17","14833.java","default","13","17","20","1","1.0","1.0"
"28135","646740","27366.java","default","13","17","103574.java","default","13","17","20","1","1.0","1.0"
"4133428","15131771","1090867.java","selected","542","551","115180.java","selected","377","386","41","1","1.0","1.0"
"13476","59200","84326.java","default","13","17","39091.java","default","13","17","20","1","1.0","1.0"
"403116","512227","13406.java","default","13","17","31722.java","default","13","17","20","1","1.0","1.0"
"801887","3814208","32955.java","default","13","17","2560904.java","selected","35","39","20","1","1.0","1.0"
"128026","741289","121888.java","default","13","17","123634.java","default","13","17","20","1","1.0","1.0"
"52589","61716","72387.java","default","54","62","83133.java","default","54","62","31","1","1.0","1.0"
"3501324","15131771","361180.java","selected","535","544","115180.java","selected","377","386","41","1","1.0","1.0"
"25974","203505","46306.java","default","44","73","122340.java","default","44","73","31","1","1.0","1.0"
"359836","652690","86457.java","default","13","17","45886.java","default","13","17","20","1","1.0","1.0"
"351290","892627","100859.java","default","13","17","120680.java","default","13","17","20","1","1.0","1.0"
"10031370","10968095","1638888.java","selected","7","18","2269578.java","selected","7","18","12","1","1.0","1.0"
"160205","242005","14833.java","default","13","17","47340.java","default","13","17","20","1","1.0","1.0"
"10732","361551","102943.java","default","13","17","128157.java","default","13","17","20","1","1.0","1.0"
"307528","493860","48270.java","default","22","24","40946.java","default","22","24","20","1","1.0","1.0"
"489466","718537","42254.java","default","13","17","76337.java","default","13","17","20","1","1.0","1.0"
"227072","932292","54734.java","default","13","17","41662.java","default","13","17","20","1","1.0","1.0"
"10732","936424","102943.java","default","13","17","53567.java","default","13","17","20","1","1.0","1.0"
"714206","776780","56541.java","default","13","17","116591.java","default","13","17","20","1","1.0","1.0"
"403116","640609","13406.java","default","13","17","91928.java","default","13","17","20","1","1.0","1.0"
"513246","843064","128215.java","default","13","17","72306.java","default","13","17","20","1","1.0","1.0"
"334118","469061","57755.java","default","13","17","56146.java","default","13","17","20","1","1.0","1.0"
"28135","45591","27366.java","default","13","17","859.java","default","13","17","20","1","1.0","1.0"
"241851","853457","40123.java","default","13","17","65107.java","default","13","17","20","1","1.0","1.0"
"15042","123800","96497.java","default","54","62","114161.java","default","54","62","31","1","1.0","1.0"
"741289","916274","123634.java","default","13","17","100919.java","default","13","17","20","1","1.0","1.0"
"128026","563744","121888.java","default","13","17","45206.java","default","13","17","20","1","1.0","1.0"
"526734","837155","81983.java","default","18","134","87617.java","default","19","135","32","1","1.0","1.0"
"53722","428050","10254.java","default","13","17","122700.java","default","13","17","20","1","1.0","1.0"
"271833","526734","14340.java","default","19","135","81983.java","default","18","134","32","1","1.0","1.0"
"8924049","13157313","2593456.java","selected","89","103","952606.java","selected","107","121","23","1","1.0","1.0"
"453142","662161","106458.java","default","8","20","80687.java","default","137","149","39","1","1.0","1.0"
"379080","652690","104755.java","default","13","17","45886.java","default","13","17","20","1","1.0","1.0"
"63417","936424","20017.java","default","13","17","53567.java","default","13","17","20","1","1.0","1.0"
"19971357","21420091","2636968.java","selected","424","433","1812318.java","selected","425","434","41","1","1.0","1.0"
"86513","203506","31615.java","default","54","62","122340.java","default","54","62","31","1","1.0","1.0"
"1229100","6151193","849403.java","selected","418","427","2308223.java","selected","418","427","41","1","1.0","1.0"
"2874892","14489368","2543450.java","selected","78","88","1370230.java","selected","78","88","24","1","1.0","1.0"
"497856","911774","81085.java","default","13","17","99468.java","default","13","17","20","1","1.0","1.0"
"59200","207271","39091.java","default","13","17","35785.java","default","13","17","20","1","1.0","1.0"
"469061","682346","56146.java","default","13","17","115646.java","default","13","17","20","1","1.0","1.0"
"174087","359836","93572.java","default","13","17","86457.java","default","13","17","20","1","1.0","1.0"
"681079","755767","70515.java","default","13","17","76701.java","default","13","17","20","1","1.0","1.0"
"28334","281392","96513.java","default","13","17","84137.java","default","13","17","20","1","1.0","1.0"
"357576","3814208","44157.java","default","13","17","2560904.java","selected","35","39","20","1","1.0","1.0"
"853457","912097","65107.java","default","13","17","96501.java","default","13","17","20","1","1.0","1.0"
"345908","474316","80759.java","default","13","17","130398.java","default","13","17","20","1","1.0","1.0"
"136068","497856","10993.java","default","13","17","81085.java","default","13","17","20","1","1.0","1.0"
"776780","932292","116591.java","default","13","17","41662.java","default","13","17","20","1","1.0","1.0"
"157778","714206","24133.java","default","13","17","56541.java","default","13","17","20","1","1.0","1.0"
"2746","281237","85301.java","default","13","17","39836.java","default","13","17","20","1","1.0","1.0"
"157778","487413","24133.java","default","13","17","7413.java","default","13","17","20","1","1.0","1.0"
"45591","193560","859.java","default","13","17","95950.java","default","13","17","20","1","1.0","1.0"
"487413","812840","7413.java","default","13","17","16496.java","default","13","17","20","1","1.0","1.0"
"473026","847423","117763.java","default","13","17","100171.java","default","13","17","20","1","1.0","1.0"
"353068","489466","123780.java","default","13","17","42254.java","default","13","17","20","1","1.0","1.0"
"469061","863588","56146.java","default","13","17","51387.java","default","13","17","20","1","1.0","1.0"
"345908","351290","80759.java","default","13","17","100859.java","default","13","17","20","1","1.0","1.0"
"298517","605829","120094.java","default","13","17","78023.java","default","13","17","20","1","1.0","1.0"
"11719425","14313421","957171.java","selected","554","561","179109.java","selected","311","318","41","1","1.0","1.0"
"128736","910479","44891.java","default","13","17","53413.java","default","13","17","20","1","1.0","1.0"
"278439","910479","10640.java","default","13","17","53413.java","default","13","17","20","1","1.0","1.0"
"227072","474316","54734.java","default","13","17","130398.java","default","13","17","20","1","1.0","1.0"
"473026","843064","117763.java","default","13","17","72306.java","default","13","17","20","1","1.0","1.0"
"359836","947101","86457.java","default","13","17","75612.java","default","13","17","20","1","1.0","1.0"
"497856","640609","81085.java","default","13","17","91928.java","default","13","17","20","1","1.0","1.0"
"311166","881839","12148.java","default","13","17","125703.java","default","13","17","20","1","1.0","1.0"
"238320","681079","39708.java","default","13","17","70515.java","default","13","17","20","1","1.0","1.0"
"413480","567927","50039.java","default","22","24","130655.java","default","22","24","20","1","1.0","1.0"
"217750","259443","34939.java","default","13","17","21979.java","default","13","17","20","1","1.0","1.0"
"202151","714206","57783.java","default","13","17","56541.java","default","13","17","20","1","1.0","1.0"
"202242","801887","132125.java","default","13","17","32955.java","default","13","17","20","1","1.0","1.0"
"92425","98022","107391.java","default","48","157","75351.java","default","48","157","34","1","1.0","1.0"
"359836","821503","86457.java","default","13","17","66539.java","default","13","17","20","1","1.0","1.0"
"86513","136576","31615.java","default","54","62","134657.java","default","54","62","31","1","1.0","1.0"
"493860","892306","40946.java","default","22","24","97118.java","default","22","24","20","1","1.0","1.0"
"234583","396828","121654.java","default","13","17","81946.java","default","13","17","20","1","1.0","1.0"
"673502","681079","69534.java","default","13","17","70515.java","default","13","17","20","1","1.0","1.0"
"286789","776780","45353.java","default","13","17","116591.java","default","13","17","20","1","1.0","1.0"
"244233","745911","68789.java","default","13","17","104630.java","default","13","17","20","1","1.0","1.0"
"314561","913383","46902.java","default","13","17","73829.java","default","13","17","20","1","1.0","1.0"
"361551","563744","128157.java","default","13","17","45206.java","default","13","17","20","1","1.0","1.0"
"351290","396828","100859.java","default","13","17","81946.java","default","13","17","20","1","1.0","1.0"
"65493","296922","49650.java","default","13","17","66600.java","default","13","17","20","1","1.0","1.0"
"28135","932292","27366.java","default","13","17","41662.java","default","13","17","20","1","1.0","1.0"
"230246","858382","59570.java","default","13","17","29950.java","default","13","17","20","1","1.0","1.0"
"12935","193560","102156.java","default","13","17","95950.java","default","13","17","20","1","1.0","1.0"
"98022","169210","75351.java","default","48","157","66437.java","default","48","157","34","1","1.0","1.0"
"820539","913383","2976.java","default","13","17","73829.java","default","13","17","20","1","1.0","1.0"
"245665","745911","46050.java","default","13","17","104630.java","default","13","17","20","1","1.0","1.0"
"281237","489466","39836.java","default","13","17","42254.java","default","13","17","20","1","1.0","1.0"
"207271","646740","35785.java","default","13","17","103574.java","default","13","17","20","1","1.0","1.0"
"157778","298517","24133.java","default","13","17","120094.java","default","13","17","20","1","1.0","1.0"
"207292","413480","135130.java","default","22","24","50039.java","default","22","24","20","1","1.0","1.0"
"136068","812840","10993.java","default","13","17","16496.java","default","13","17","20","1","1.0","1.0"
"278439","661980","10640.java","default","13","17","41976.java","default","13","17","20","1","1.0","1.0"
"8182890","19214556","615216.java","selected","378","386","2315713.java","selected","265","273","41","1","1.0","1.0"
"235426","863588","30172.java","default","13","17","51387.java","default","13","17","20","1","1.0","1.0"
"286789","563744","45353.java","default","13","17","45206.java","default","13","17","20","1","1.0","1.0"
"296922","379080","66600.java","default","13","17","104755.java","default","13","17","20","1","1.0","1.0"
"124388","230246","114338.java","default","13","17","59570.java","default","13","17","20","1","1.0","1.0"
"45374","79779","30150.java","default","44","73","55028.java","default","44","73","31","1","1.0","1.0"
"207271","217750","35785.java","default","13","17","34939.java","default","13","17","20","1","1.0","1.0"
"53722","935809","10254.java","default","13","17","56904.java","default","13","17","20","1","1.0","1.0"
"162828","235426","105863.java","default","13","17","30172.java","default","13","17","20","1","1.0","1.0"
"605829","843064","78023.java","default","13","17","72306.java","default","13","17","20","1","1.0","1.0"
"259443","843064","21979.java","default","13","17","72306.java","default","13","17","20","1","1.0","1.0"
"351290","916274","100859.java","default","13","17","100919.java","default","13","17","20","1","1.0","1.0"
"68955","164142","47744.java","default","44","73","31193.java","default","44","73","31","1","1.0","1.0"
"469341","512227","135777.java","default","13","17","31722.java","default","13","17","20","1","1.0","1.0"
"92772","337754","61132.java","default","48","157","18339.java","default","48","157","34","1","1.0","1.0"
"47562","136576","69900.java","default","54","62","134657.java","default","54","62","31","1","1.0","1.0"
"202151","235426","57783.java","default","13","17","30172.java","default","13","17","20","1","1.0","1.0"
"217750","812840","34939.java","default","13","17","16496.java","default","13","17","20","1","1.0","1.0"
"128026","311166","121888.java","default","13","17","12148.java","default","13","17","20","1","1.0","1.0"
"193053","689532","40097.java","default","13","17","57424.java","default","13","17","20","1","1.0","1.0"
"234583","403116","121654.java","default","13","17","13406.java","default","13","17","20","1","1.0","1.0"
"59200","461151","39091.java","default","13","17","98860.java","default","13","17","20","1","1.0","1.0"
"111978","357576","78674.java","default","13","17","44157.java","default","13","17","20","1","1.0","1.0"
"296922","939305","66600.java","default","13","17","76273.java","default","13","17","20","1","1.0","1.0"
"174087","234583","93572.java","default","13","17","121654.java","default","13","17","20","1","1.0","1.0"
"154062","526734","119716.java","default","19","135","81983.java","default","18","134","32","1","1.0","1.0"
"487413","646740","7413.java","default","13","17","103574.java","default","13","17","20","1","1.0","1.0"
"1243879","4016536","722394.java","selected","207","221","1526490.java","selected","144","158","24","1","1.0","1.0"
"563744","911774","45206.java","default","13","17","99468.java","default","13","17","20","1","1.0","1.0"
"19549852","21433001","849450.java","selected","426","435","1316903.java","selected","435","444","41","1","1.0","1.0"
"203113","739814","96830.java","default","13","17","115412.java","default","13","17","20","1","1.0","1.0"
"739814","820622","115412.java","default","13","17","113166.java","default","13","17","20","1","1.0","1.0"
"75541","203506","30877.java","default","54","62","122340.java","default","54","62","31","1","1.0","1.0"
"157746","847423","59849.java","default","13","17","100171.java","default","13","17","20","1","1.0","1.0"
"238320","928484","39708.java","default","13","17","39843.java","default","13","17","20","1","1.0","1.0"
"128026","428050","121888.java","default","13","17","122700.java","default","13","17","20","1","1.0","1.0"
"546906","640609","10736.java","default","13","17","91928.java","default","13","17","20","1","1.0","1.0"
"126365","206478","75543.java","default","44","73","53735.java","default","44","73","31","1","1.0","1.0"
"128983","224200","84877.java","default","48","157","14511.java","default","48","157","34","1","1.0","1.0"
"136576","206479","134657.java","default","54","62","53735.java","default","54","62","31","1","1.0","1.0"
"820539","928484","2976.java","default","13","17","39843.java","default","13","17","20","1","1.0","1.0"
"242005","370547","47340.java","default","13","17","53106.java","default","13","17","20","1","1.0","1.0"
"695790","801887","126563.java","default","13","17","32955.java","default","13","17","20","1","1.0","1.0"
"461151","847423","98860.java","default","13","17","100171.java","default","13","17","20","1","1.0","1.0"
"53722","281392","10254.java","default","13","17","84137.java","default","13","17","20","1","1.0","1.0"
"245665","928484","46050.java","default","13","17","39843.java","default","13","17","20","1","1.0","1.0"
"238320","497856","39708.java","default","13","17","81085.java","default","13","17","20","1","1.0","1.0"
"670345","725501","549.java","default","13","17","19891.java","default","13","17","20","1","1.0","1.0"
"203113","682346","96830.java","default","13","17","115646.java","default","13","17","20","1","1.0","1.0"
"12935","927501","102156.java","default","13","17","20528.java","default","13","17","20","1","1.0","1.0"
"128026","520193","121888.java","default","13","17","101144.java","default","13","17","20","1","1.0","1.0"
"12935","881839","102156.java","default","13","17","125703.java","default","13","17","20","1","1.0","1.0"
"278439","694024","10640.java","default","13","17","62476.java","default","13","17","20","1","1.0","1.0"
"162828","359836","105863.java","default","13","17","86457.java","default","13","17","20","1","1.0","1.0"
"913383","928484","73829.java","default","13","17","39843.java","default","13","17","20","1","1.0","1.0"
"694024","881839","62476.java","default","13","17","125703.java","default","13","17","20","1","1.0","1.0"
"202151","241851","57783.java","default","13","17","40123.java","default","13","17","20","1","1.0","1.0"
"15041","203505","96497.java","default","44","73","122340.java","default","44","73","31","1","1.0","1.0"
"379080","755767","104755.java","default","13","17","76701.java","default","13","17","20","1","1.0","1.0"
"776780","853457","116591.java","default","13","17","65107.java","default","13","17","20","1","1.0","1.0"
"235426","652690","30172.java","default","13","17","45886.java","default","13","17","20","1","1.0","1.0"
"359836","695790","86457.java","default","13","17","126563.java","default","13","17","20","1","1.0","1.0"
"357576","359836","44157.java","default","13","17","86457.java","default","13","17","20","1","1.0","1.0"
"296922","775735","66600.java","default","13","17","11030.java","default","13","17","20","1","1.0","1.0"
"53656","174087","57055.java","default","13","17","93572.java","default","13","17","20","1","1.0","1.0"
"298517","473026","120094.java","default","13","17","117763.java","default","13","17","20","1","1.0","1.0"
"59200","241851","39091.java","default","13","17","40123.java","default","13","17","20","1","1.0","1.0"
"317251","330656","97676.java","default","246","258","125676.java","default","246","258","34","1","1.0","1.0"
"296922","682346","66600.java","default","13","17","115646.java","default","13","17","20","1","1.0","1.0"
"279855","513246","120185.java","default","13","17","128215.java","default","13","17","20","1","1.0","1.0"
"161939","935624","100072.java","default","46","54","71042.java","default","46","54","39","1","1.0","1.0"
"319419","922793","49591.java","default","117","131","10998.java","default","116","130","30","1","1.0","1.0"
"12935","281237","102156.java","default","13","17","39836.java","default","13","17","20","1","1.0","1.0"
"656000","801665","98554.java","default","24","125","6854.java","default","24","125","32","1","1.0","1.0"
